"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,785,000","77,000","1,708,000","0","0","0","1,965,000","1,672,000","293,000","3,087,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","2,431,000","1,845,000","586,000","1,259,000",
="0056","元大高股息      ","0","0","0","0","0","0","266,000","235,000","31,000","204,000",
="0052","富邦科技        ","0","0","0","0","0","0","98,000","98,000","0","98,000",
="006203","元大MSCI台灣    ","17,000","0","17,000","0","0","0","20,000","19,000","1,000","35,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","36,000","34,000","2,000","32,000",
="0059","富邦金融        ","21,000","0","21,000","0","0","0","38,000","17,000","21,000","17,000",
="0058","富邦發達        ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="006208","富邦台50        ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0053","元大電子        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0054","元大台商50      ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","208,000","100,000","108,000","-8,000",
="006206","元大上證50      ","0","0","0","0","0","0","919,000","322,000","597,000","-275,000",
="0061","元大寶滬深      ","20,000","14,000","6,000","0","0","0","1,864,000","733,000","1,131,000","-392,000",
="006207","FH滬深          ","0","0","0","0","0","0","2,657,000","508,000","2,149,000","-1,641,000",
="006205","富邦上証        ","0","0","0","300,000","0","300,000","8,846,000","1,179,000","7,667,000","-6,188,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
