"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","3,098,050","81,000","3,017,050","0","0","0","4,062,000","3,342,000","720,000","5,639,050",
="0055","元大MSCI金融    ","146,000","0","146,000","0","0","0","594,000","594,000","0","740,000",
="0056","元大高股息      ","9,000","0","9,000","0","0","0","336,000","300,000","36,000","273,000",
="0051","元大中型100     ","115,000","0","115,000","0","0","0","8,000","8,000","0","123,000",
="006207","FH滬深          ","113,000","0","113,000","0","0","0","2,075,000","1,013,000","1,062,000","64,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","43,000","43,000","0","43,000",
="0057","富邦摩台        ","33,000","0","33,000","0","0","0","0","0","0","33,000",
="006208","富邦台50        ","0","0","0","0","0","0","36,000","33,000","3,000","30,000",
="0053","元大電子        ","13,000","0","13,000","0","0","0","0","0","0","13,000",
="0054","元大台商50      ","14,000","0","14,000","0","0","0","1,000","0","1,000","13,000",
="0058","富邦發達        ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0052","富邦科技        ","20,000","0","20,000","0","0","0","14,000","0","14,000","6,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","334,781","127,000","207,781","-80,781",
="006206","元大上證50      ","0","0","0","0","0","0","2,528,000","1,124,000","1,404,000","-280,000",
="006205","富邦上証        ","0","0","0","0","497,000","-497,000","6,544,000","3,281,000","3,263,000","-479,000",
="0061","元大寶滬深      ","368,000","466,000","-98,000","0","0","0","4,010,000","1,242,000","2,768,000","-1,624,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
