"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","33,413,000","0","33,413,000","0","0","0","86,062,000","1,680,000","410,000","1,270,000","100,102,000","15,310,000","84,792,000","119,475,000",
="00633L","富邦上証正2     ","12,160,000","250,000","11,910,000","230,000","0","230,000","51,839,000","3,375,000","1,904,000","1,471,000","59,096,000","8,728,000","50,368,000","63,979,000",
="00642U","元大S&P石油     ","19,707,000","26,000","19,681,000","0","20,000","-20,000","25,818,000","0","0","0","27,149,000","1,331,000","25,818,000","45,479,000",
="00640L","富邦日本正2     ","13,042,000","1,000","13,041,000","0","0","0","5,398,000","1,379,000","278,000","1,101,000","11,057,000","6,760,000","4,297,000","18,439,000",
="0050","元大台灣50      ","8,588,300","452,000","8,136,300","0","0","0","1,630,000","0","61,000","-61,000","1,914,000","223,000","1,691,000","9,766,300",
="00652","富邦印度        ","1,898,000","0","1,898,000","0","0","0","2,414,000","0","0","0","5,641,000","3,227,000","2,414,000","4,312,000",
="00631L","元大台灣50正2   ","2,002,000","0","2,002,000","0","0","0","1,281,000","753,000","282,000","471,000","2,211,000","1,401,000","810,000","3,283,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","3,095,000","0","0","0","10,813,000","7,718,000","3,095,000","3,095,000",
="006205","富邦上証        ","0","0","0","0","0","0","1,306,000","332,000","1,035,000","-703,000","4,359,000","2,350,000","2,009,000","1,306,000",
="00653L","富邦印度正2     ","1,447,000","0","1,447,000","0","0","0","-165,000","0","0","0","2,178,000","2,343,000","-165,000","1,282,000",
="00649","FH香港          ","1,250,000","0","1,250,000","0","0","0","-56,000","0","0","0","1,282,000","1,338,000","-56,000","1,194,000",
="0061","元大寶滬深      ","0","1,000","-1,000","0","0","0","1,122,000","476,000","135,000","341,000","1,534,000","753,000","781,000","1,121,000",
="00636","國泰中國A50     ","3,000","0","3,000","0","0","0","751,000","109,000","2,000","107,000","1,056,000","412,000","644,000","754,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","674,000","0","0","0","2,079,000","1,405,000","674,000","674,000",
="006206","元大上證50      ","1,000","0","1,000","0","0","0","520,000","39,000","0","39,000","1,895,000","1,414,000","481,000","521,000",
="00650L","FH香港正2       ","865,000","0","865,000","0","0","0","-472,000","0","0","0","546,000","1,018,000","-472,000","393,000",
="006207","FH滬深          ","0","0","0","451,000","0","451,000","-60,000","200,000","0","200,000","1,378,000","1,638,000","-260,000","391,000",
="00646","元大S&P500      ","0","0","0","0","0","0","325,000","0","0","0","325,000","0","325,000","325,000",
="00645","富邦日本        ","0","0","0","0","0","0","292,000","0","0","0","935,000","643,000","292,000","292,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","93,000","0","0","0","105,000","12,000","93,000","93,000",
="00635U","元大S&P黃金     ","175,000","0","175,000","0","0","0","-117,000","0","0","0","38,000","155,000","-117,000","58,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","32,000","0","0","0","32,000","0","32,000","32,000",
="008201","BP上證50        ","0","0","0","0","0","0","18,200","0","0","0","18,200","0","18,200","18,200",
="00643","群益深証中小    ","0","0","0","0","0","0","17,000","15,000","240,000","-225,000","262,000","20,000","242,000","17,000",
="0053","元大電子        ","0","0","0","0","0","0","2,000","0","0","0","6,000","4,000","2,000","2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="006203","元大MSCI台灣    ","1,000","0","1,000","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","0",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0056","元大高股息      ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","6,000","7,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","10,000","11,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-5,000","0","0","0","1,000","6,000","-5,000","-5,000",
