"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","8,744,000","1,485,000","7,259,000","0","0","0","7,334,000","970,000","1,141,000","-171,000","16,612,000","9,107,000","7,505,000","14,593,000",
="00640L","富邦日本正2     ","1,631,000","1,000","1,630,000","0","0","0","2,375,000","445,000","151,000","294,000","3,131,000","1,050,000","2,081,000","4,005,000",
="00642U","元大S&P石油     ","67,000","0","67,000","0","0","0","2,312,000","80,000","838,000","-758,000","3,330,000","260,000","3,070,000","2,379,000",
="0050","元大台灣50      ","1,841,000","508,000","1,333,000","0","0","0","-374,000","60,000","0","60,000","668,000","1,102,000","-434,000","959,000",
="00664R","國泰臺灣加權反1 ","71,000","1,979,000","-1,908,000","0","0","0","2,787,000","455,000","5,000","450,000","5,219,000","2,882,000","2,337,000","879,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","821,000","0","0","0","1,573,000","752,000","821,000","821,000",
="00641R","富邦日本反1     ","8,000","0","8,000","0","0","0","487,000","11,000","0","11,000","1,475,000","999,000","476,000","495,000",
="00639","富邦深100       ","326,000","106,000","220,000","0","0","0","181,000","456,000","0","456,000","772,000","1,047,000","-275,000","401,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","393,000","0","0","0","537,000","144,000","393,000","393,000",
="0061","元大寶滬深      ","0","8,000","-8,000","0","0","0","301,000","361,000","130,000","231,000","422,000","352,000","70,000","293,000",
="00650L","FH香港正2       ","11,000","0","11,000","0","0","0","245,000","215,000","0","215,000","385,000","355,000","30,000","256,000",
="0056","元大高股息      ","0","0","0","0","0","0","214,000","0","0","0","308,000","94,000","214,000","214,000",
="00648R","元大S&P500反1   ","8,000","0","8,000","0","0","0","131,000","0","0","0","231,000","100,000","131,000","139,000",
="00638R","元大滬深300反1  ","429,000","0","429,000","0","0","0","-299,000","0","0","0","111,000","410,000","-299,000","130,000",
="00645","富邦日本        ","0","0","0","0","0","0","89,000","0","0","0","839,000","750,000","89,000","89,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","56,000","0","15,000","-15,000","672,000","601,000","71,000","56,000",
="00657","國泰日經225     ","33,000","0","33,000","0","0","0","21,000","0","0","0","369,000","348,000","21,000","54,000",
="00646","元大S&P500      ","0","0","0","0","0","0","27,000","0","0","0","27,000","0","27,000","27,000",
="006207","FH滬深          ","143,000","104,000","39,000","0","0","0","-19,000","0","0","0","640,000","659,000","-19,000","20,000",
="006208","富邦台50        ","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
