"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","4,918,000","370,000","4,548,000","0","0","0","0","0","0","4,114,000","819,000","1,000,000","-181,000","7,830,000","3,535,000","4,295,000","8,662,000",
="00673R","元大S&P原油反1  ","519,000","0","519,000","0","0","0","0","0","0","501,000","0","0","0","618,000","117,000","501,000","1,020,000",
="00676R","富邦臺灣加權反1 ","398,000","0","398,000","0","0","0","0","0","0","253,000","0","0","0","651,000","398,000","253,000","651,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","525,000","0","0","0","694,000","169,000","525,000","525,000",
="0056","元大高股息      ","0","0","0","0","0","0","0","0","0","356,000","0","0","0","356,000","0","356,000","356,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","343,793","0","7,000","-7,000","525,000","174,207","350,793","343,793",
="00664R","國泰臺灣加權反1 ","0","28,000","-28,000","0","0","0","0","0","0","205,000","0","0","0","861,000","656,000","205,000","177,000",
="00642U","元大S&P石油     ","121,000","0","121,000","0","0","0","0","0","0","44,000","0","0","0","64,000","20,000","44,000","165,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","0","0","0","156,000","0","0","0","156,000","0","156,000","156,000",
="00638R","元大滬深300反1  ","73,000","0","73,000","0","0","0","0","0","0","71,000","0","0","0","145,000","74,000","71,000","144,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","120,000","0","0","0","302,000","182,000","120,000","120,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","119,000","0","0","0","373,000","254,000","119,000","119,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","108,000","0","0","0","118,000","10,000","108,000","108,000",
="006206","元大上證50      ","0","0","0","0","0","0","0","0","0","98,000","20,000","0","20,000","791,000","713,000","78,000","98,000",
="00651R","FH香港反1       ","40,000","14,000","26,000","0","0","0","0","0","0","51,000","0","0","0","52,000","1,000","51,000","77,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","0","0","0","66,000","0","0","0","140,000","74,000","66,000","66,000",
="00658L","國泰日本正2     ","2,000","0","2,000","0","0","0","0","0","0","35,000","0","0","0","80,000","45,000","35,000","37,000",
="00647L","元大S&P500正2   ","27,000","0","27,000","0","0","0","0","0","0","0","0","0","0","0","0","0","27,000",
="00657","國泰日經225     ","4,000","0","4,000","0","0","0","0","0","0","21,000","0","0","0","23,000","2,000","21,000","25,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","220,000","202,000","18,000","18,000",
="006207","FH滬深          ","11,000","99,000","-88,000","0","0","0","0","0","0","103,296","0","0","0","206,000","102,704","103,296","15,296",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","15,000","0","0","0","76,000","61,000","15,000","15,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","14,000","4,000","10,000","10,000",
="00660","元大歐洲50      ","9,000","0","9,000","0","0","0","0","0","0","0","0","0","0","0","0","0","9,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","9,000","0","0","0","16,000","7,000","9,000","9,000",
="00700","富邦恒生國企    ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","7,000","0","0","0","12,000","5,000","7,000","7,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","9,000","2,000","7,000","7,000",
