"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,583,000","180,000","1,403,000","100,000","0","100,000","48,790,000","45,288,000","3,502,000","43,289,000",
="006206","元大上證50      ","154,000","0","154,000","0","0","0","9,622,000","8,990,000","632,000","8,512,000",
="006205","富邦上証        ","6,000","1,409,000","-1,403,000","300,000","300,000","0","24,457,000","16,884,000","7,573,000","7,908,000",
="006207","FH滬深          ","2,000","2,010,000","-2,008,000","1,593,000","0","1,593,000","10,729,000","7,685,000","3,044,000","4,226,000",
="0050","元大台灣50      ","7,945,000","469,690","7,475,310","0","0","0","10,294,000","2,710,000","7,584,000","2,601,310",
="00631L","元大台灣50正2   ","0","10,000","-10,000","2,120,000","0","2,120,000","11,504,000","5,044,000","6,460,000","694,000",
="0055","元大MSCI金融    ","0","20,000","-20,000","0","0","0","949,000","772,000","177,000","575,000",
="0054","元大台商50      ","0","0","0","0","0","0","27,000","27,000","0","27,000",
="006203","元大MSCI台灣    ","10,000","0","10,000","0","0","0","15,000","7,000","8,000","9,000",
="0059","富邦金融        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","7,000","6,000","1,000","5,000",
="0060","新台灣          ","0","0","0","0","0","0","7,000","5,000","2,000","3,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","4,000","2,000","2,000","0",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0051","元大中型100     ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="0053","元大電子        ","0","0","0","0","0","0","30,000","9,000","21,000","-12,000",
="0056","元大高股息      ","0","10,000","-10,000","0","0","0","244,000","0","244,000","-254,000",
="00632R","元大台灣50反1   ","0","0","0","0","0","0","4,731,000","1,076,000","3,655,000","-2,579,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
