"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","356,000","4,000","352,000","0","0","0","14,557,000","12,852,000","1,705,000","11,499,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","2,001,000","1,990,000","11,000","1,979,000",
="0056","元大高股息      ","0","0","0","0","0","0","2,386,000","2,181,000","205,000","1,976,000",
="0061","元大寶滬深      ","651,000","0","651,000","0","0","0","4,372,000","2,750,000","1,622,000","1,779,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","586,000","545,000","41,000","504,000",
="0058","富邦發達        ","0","0","0","0","0","0","43,000","43,000","0","43,000",
="0052","富邦科技        ","0","0","0","0","0","0","42,000","42,000","0","42,000",
="006208","富邦台50        ","0","0","0","0","0","0","28,000","28,000","0","28,000",
="0057","富邦摩台        ","0","0","0","0","0","0","90,000","56,000","34,000","22,000",
="0059","富邦金融        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0054","元大台商50      ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0060","新台灣          ","0","0","0","0","0","0","16,000","0","16,000","-16,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,899,000","3,787,000","4,112,000","-325,000",
="006206","元大上證50      ","0","0","0","0","0","0","4,452,000","2,035,000","2,417,000","-382,000",
="006207","FH滬深          ","0","0","0","0","1,580,000","-1,580,000","1,351,000","1,267,000","84,000","-397,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
