"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","772,000","101,000","671,000","0","0","0","6,886,000","5,527,000","1,359,000","4,839,000",
="0061","元大寶滬深      ","495,000","1,157,000","-662,000","0","0","0","15,026,000","9,561,000","5,465,000","3,434,000",
="006206","元大上證50      ","1,281,000","115,000","1,166,000","0","0","0","2,030,000","1,320,000","710,000","1,776,000",
="0056","元大高股息      ","69,000","0","69,000","0","0","0","1,616,000","1,599,000","17,000","1,651,000",
="006205","富邦上証        ","1,223,000","0","1,223,000","50,000","1,025,000","-975,000","4,520,000","2,795,000","1,725,000","1,318,000",
="006207","FH滬深          ","1,057,000","0","1,057,000","0","0","0","4,694,000","2,040,000","2,654,000","443,000",
="0054","元大台商50      ","43,000","0","43,000","0","0","0","378,000","378,000","0","421,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","215,000","141,000","74,000","67,000",
="0051","元大中型100     ","55,000","0","55,000","0","0","0","3,000","3,000","0","58,000",
="0053","元大電子        ","30,000","0","30,000","0","0","0","0","0","0","30,000",
="006203","元大MSCI台灣    ","27,000","0","27,000","0","0","0","0","0","0","27,000",
="006208","富邦台50        ","0","0","0","0","0","0","14,000","10,000","4,000","6,000",
="0080","恒中國          ","3,600","0","3,600","0","0","0","0","0","0","3,600",
="0057","富邦摩台        ","3,000","0","3,000","0","0","0","0","0","0","3,000",
="0052","富邦科技        ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0081","恒香港          ","300","0","300","0","0","0","0","0","0","300",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0059","富邦金融        ","0","4,000","-4,000","0","0","0","2,000","2,000","0","-2,000",
="0055","元大MSCI金融    ","32,000","2,000","30,000","0","0","0","1,421,000","296,000","1,125,000","-799,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
