"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","2,118,000","851,000","1,267,000","0","0","0","29,724,000","1,095,000","2,956,000","-1,861,000","43,423,000","11,838,000","31,585,000","30,991,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","4,006,000","0","0","0","12,085,000","8,079,000","4,006,000","4,006,000",
="00642U","元大S&P石油     ","1,198,000","2,000","1,196,000","0","0","0","1,823,000","3,000","91,000","-88,000","2,069,000","158,000","1,911,000","3,019,000",
="00664R","國泰臺灣加權反1 ","1,825,000","0","1,825,000","0","0","0","964,000","5,000","165,000","-160,000","3,817,000","2,693,000","1,124,000","2,789,000",
="00639","富邦深100       ","848,000","0","848,000","0","0","0","463,000","190,000","50,000","140,000","1,190,000","867,000","323,000","1,311,000",
="006206","元大上證50      ","126,000","0","126,000","0","0","0","871,000","290,000","208,000","82,000","1,170,000","381,000","789,000","997,000",
="00634R","富邦上証反1     ","498,000","0","498,000","0","0","0","60,000","30,000","0","30,000","209,000","179,000","30,000","558,000",
="006207","FH滬深          ","518,000","0","518,000","0","0","0","-37,000","0","20,000","-20,000","373,000","390,000","-17,000","481,000",
="00643","群益深証中小    ","0","0","0","0","0","0","424,000","0","202,000","-202,000","1,070,000","444,000","626,000","424,000",
="00640L","富邦日本正2     ","164,000","0","164,000","0","0","0","-49,000","0","0","0","1,000","50,000","-49,000","115,000",
="00667","元大韓國        ","0","0","0","0","0","0","109,000","0","0","0","172,000","63,000","109,000","109,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","103,000","0","0","0","103,000","0","103,000","103,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","49,000","0","0","0","245,000","196,000","49,000","49,000",
="00646","元大S&P500      ","0","0","0","0","0","0","29,000","0","0","0","29,000","0","29,000","29,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","21,000","14,000","0","14,000","7,000","0","7,000","21,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","18,000","0","0","0","18,000","0","18,000","18,000",
="0052","富邦科技        ","0","0","0","0","0","0","13,000","0","0","0","15,000","2,000","13,000","13,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","11,000","0","0","0","1,626,000","1,615,000","11,000","11,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="00649","FH香港          ","0","0","0","0","0","0","4,000","0","0","0","190,000","186,000","4,000","4,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","2,000","0","0","0","17,000","15,000","2,000","2,000",
="00661","元大日經225     ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","0","10,000","10,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-1,000","0","0","0","162,000","163,000","-1,000","-1,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","-2,000","0","0","0","20,000","22,000","-2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","-2,000","0","0","0","1,000","3,000","-2,000","-2,000",
="0054","元大台商50      ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="0051","元大中型100     ","0","0","0","0","0","0","-30,000","0","0","0","0","30,000","-30,000","-30,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-52,000","19,000","0","19,000","109,000","180,000","-71,000","-52,000",
