"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","22,950,000","519,000","22,431,000","0","0","0","0","0","0","12,692,000","4,186,000","120,000","4,066,000","10,678,000","2,052,000","8,626,000","35,123,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","5,405,000","0","0","0","5,406,000","1,000","5,405,000","5,405,000",
="00637L","元大滬深300正2  ","3,314,000","70,000","3,244,000","0","0","0","0","0","0","-282,000","520,000","0","520,000","16,143,000","16,945,000","-802,000","2,962,000",
="00672L","元大S&P原油正2  ","70,000","0","70,000","0","0","0","0","0","0","2,430,000","344,000","0","344,000","2,174,000","88,000","2,086,000","2,500,000",
="00642U","元大S&P石油     ","727,000","3,000","724,000","0","0","0","0","0","0","695,000","0","0","0","702,000","7,000","695,000","1,419,000",
="0050","元大台灣50      ","1,311,000","0","1,311,000","0","0","0","0","1,100,000","-1,100,000","683,000","120,000","30,000","90,000","859,000","266,000","593,000","894,000",
="006207","FH滬深          ","688,000","0","688,000","0","0","0","0","0","0","199,000","61,000","11,000","50,000","391,000","242,000","149,000","887,000",
="00655L","國泰中國A50正2  ","270,000","0","270,000","0","0","0","0","0","0","252,000","350,000","0","350,000","2,537,000","2,635,000","-98,000","522,000",
="0056","元大高股息      ","115,000","0","115,000","0","0","0","0","0","0","154,000","0","0","0","155,000","1,000","154,000","269,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","0","0","0","265,000","0","0","0","265,000","0","265,000","265,000",
="00631L","元大台灣50正2   ","0","21,000","-21,000","0","0","0","0","0","0","206,000","0","0","0","601,000","395,000","206,000","185,000",
="00641R","富邦日本反1     ","9,000","0","9,000","0","0","0","0","0","0","168,000","0","0","0","389,000","221,000","168,000","177,000",
="00675L","富邦臺灣加權正2 ","0","2,000","-2,000","0","0","0","0","0","0","178,000","0","0","0","229,000","51,000","178,000","176,000",
="006206","元大上證50      ","206,000","0","206,000","0","0","0","0","0","0","-92,000","10,000","0","10,000","143,000","245,000","-102,000","114,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","111,000","0","0","0","492,000","381,000","111,000","111,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","71,000","20,000","0","20,000","312,000","261,000","51,000","71,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","64,000","0","0","0","81,000","17,000","64,000","64,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","43,000","0","0","0","58,000","15,000","43,000","43,000",
="00663L","國泰臺灣加權正2 ","1,000","0","1,000","0","0","0","0","0","0","40,000","0","0","0","41,000","1,000","40,000","41,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","39,000","0","0","0","89,000","50,000","39,000","39,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","30,000","0","0","0","30,000","0","30,000","30,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","30,000","0","0","0","434,000","404,000","30,000","30,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","17,000","0","0","0","17,000","0","17,000","17,000",
="00647L","元大S&P500正2   ","15,000","0","15,000","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","17,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","11,000","0","0","0","17,000","6,000","11,000","11,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","38,000","29,000","9,000","9,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","51,000","46,000","5,000","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","105,000","102,000","3,000","3,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","100","0","0","0","300","200","100","100",
="00712","FH富時不動產    ","0","2,000","-2,000","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","0",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00684R","元大美元指數反1 ","0","2,000","-2,000","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","0",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","25,000","25,000","0","0",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","24,000","24,000","0","0",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","113,000","113,000","0","0",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","165,000","165,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","0","0",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","148,000","149,000","-1,000","-1,000",
="00700","富邦H股         ","1,000","0","1,000","0","0","0","0","0","0","-3,000","0","0","0","218,000","221,000","-3,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","3,000","6,000","-3,000","-3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00649","FH香港          ","0","50,000","-50,000","0","0","0","100,000","0","100,000","-53,000","0","0","0","0","53,000","-53,000","-3,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-4,000","0","0","0","0","4,000","-4,000","-4,000",
="00710B","FH彭博高收益債  ","0","5,000","-5,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","-9,000","0","0","0","32,000","41,000","-9,000","-9,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","63,000","75,000","-12,000","-12,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-20,000","0","0","0","152,000","172,000","-20,000","-20,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","-23,000","0","0","0","63,000","86,000","-23,000","-23,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","-25,000","0","0","0","0","25,000","-25,000","-25,000",
="00678","群益NBI生技     ","17,000","59,000","-42,000","0","0","0","0","0","0","4,000","0","0","0","339,000","335,000","4,000","-38,000",
="00654R","富邦印度反1     ","5,000","0","5,000","0","0","0","0","0","0","-50,000","0","0","0","47,000","97,000","-50,000","-45,000",
="00665L","富邦H股正2      ","52,000","34,000","18,000","0","0","0","0","0","0","-66,000","0","67,000","-67,000","243,000","242,000","1,000","-48,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","-48,000","0","0","0","48,000","96,000","-48,000","-48,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","0","0","0","-59,000","0","0","0","30,000","89,000","-59,000","-59,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-66,000","0","0","0","94,000","160,000","-66,000","-66,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","-79,000","0","0","0","2,000","81,000","-79,000","-79,000",
="00669R","國泰美國道瓊反1 ","0","92,000","-92,000","0","0","0","0","0","0","13,000","0","0","0","463,000","450,000","13,000","-79,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","-79,000","0","0","0","62,000","141,000","-79,000","-79,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","-95,000","0","0","0","12,000","107,000","-95,000","-95,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","-109,000","0","0","0","115,000","224,000","-109,000","-109,000",
="00708L","元大S&P黃金正2  ","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","13,000","175,000","-162,000","-162,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","65,000","282,000","-217,000","-217,000",
="00664R","國泰臺灣加權反1 ","0","146,000","-146,000","0","0","0","0","0","0","-83,000","300,000","0","300,000","334,000","717,000","-383,000","-229,000",
="00646","元大S&P500      ","265,000","165,000","100,000","0","0","0","0","0","0","-354,000","0","0","0","10,000","364,000","-354,000","-254,000",
="00634R","富邦上証反1     ","43,000","0","43,000","0","0","0","0","0","0","-366,000","0","0","0","563,000","929,000","-366,000","-323,000",
="00683L","元大美元指數正2 ","398,000","0","398,000","0","0","0","0","0","0","-767,000","0","0","0","0","767,000","-767,000","-369,000",
="00653L","富邦印度正2     ","0","174,000","-174,000","0","0","0","0","0","0","-269,000","0","0","0","59,000","328,000","-269,000","-443,000",
="00730","富邦臺灣優質高息","0","0","0","0","0","0","0","0","0","-481,000","0","0","0","38,000","519,000","-481,000","-481,000",
="00640L","富邦日本正2     ","2,000","50,000","-48,000","0","0","0","0","0","0","-585,000","0","0","0","265,000","850,000","-585,000","-633,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","0","0","0","-771,000","0","170,000","-170,000","792,000","1,393,000","-601,000","-771,000",
="00693U","華頓S&P黃豆     ","5,000","0","5,000","0","0","0","0","0","0","-952,000","0","0","0","31,000","983,000","-952,000","-947,000",
="00643","群益深証中小    ","3,000","489,000","-486,000","0","0","0","0","0","0","-493,000","0","0","0","451,000","944,000","-493,000","-979,000",
="00673R","元大S&P原油反1  ","0","130,000","-130,000","0","0","0","0","0","0","-1,641,000","0","0","0","103,000","1,744,000","-1,641,000","-1,771,000",
="00633L","富邦上証正2     ","524,000","1,020,000","-496,000","0","0","0","0","0","0","-1,294,000","370,000","175,000","195,000","5,037,000","6,526,000","-1,489,000","-1,790,000",
="00676R","富邦臺灣加權反1 ","0","140,000","-140,000","0","0","0","0","0","0","-1,722,000","100,000","0","100,000","132,000","1,954,000","-1,822,000","-1,862,000",
="006205","富邦上証        ","0","0","0","0","0","0","0","0","0","-1,981,000","10,000","10,000","0","2,069,000","4,050,000","-1,981,000","-1,981,000",
="00639","富邦深100       ","101,000","1,839,000","-1,738,000","0","0","0","0","0","0","-2,417,000","413,000","638,000","-225,000","728,000","2,920,000","-2,192,000","-4,155,000",
="00632R","元大台灣50反1   ","1,403,000","6,612,000","-5,209,000","0","0","0","0","0","0","-329,000","2,504,000","0","2,504,000","1,687,000","4,520,000","-2,833,000","-5,538,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
