"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","3,312,000","0","3,312,000","0","0","0","2,688,000","0","0","0","6,061,000","3,373,000","2,688,000","6,000,000",
="00665L","富邦H股正2      ","1,513,000","170,000","1,343,000","0","0","0","2,050,000","0","0","0","2,651,000","601,000","2,050,000","3,393,000",
="00677U","富邦VIX         ","421,000","281,000","140,000","0","0","0","2,239,000","436,000","0","436,000","2,904,000","1,101,000","1,803,000","2,379,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,681,000","100,000","234,000","-134,000","2,233,000","418,000","1,815,000","1,681,000",
="00633L","富邦上証正2     ","229,000","864,000","-635,000","0","0","0","1,957,000","123,000","398,000","-275,000","4,857,000","2,625,000","2,232,000","1,322,000",
="00639","富邦深100       ","855,000","20,000","835,000","0","0","0","318,000","0","0","0","888,000","570,000","318,000","1,153,000",
="00664R","國泰臺灣加權反1 ","5,000","10,000","-5,000","0","0","0","504,000","1,200,000","250,000","950,000","1,551,000","1,997,000","-446,000","499,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","173,000","0","0","0","724,000","551,000","173,000","173,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","83,000","0","0","0","95,000","12,000","83,000","83,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","80,000","0","0","0","87,000","7,000","80,000","80,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","72,000","0","0","0","286,000","214,000","72,000","72,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","52,000","0","0","0","552,000","500,000","52,000","52,000",
="00674R","元大S&P黃金反1  ","11,000","0","11,000","0","0","0","38,000","167,000","0","167,000","33,000","162,000","-129,000","49,000",
="00647L","元大S&P500正2   ","41,000","0","41,000","0","0","0","7,000","0","26,000","-26,000","34,000","1,000","33,000","48,000",
="00680L","元大美債20正2   ","1,000","0","1,000","0","0","0","36,000","0","0","0","65,000","29,000","36,000","37,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","34,000","0","0","0","34,000","0","34,000","34,000",
="0054","元大台商50      ","0","5,000","-5,000","0","0","0","33,000","0","0","0","33,000","0","33,000","28,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","22,000","0","0","0","408,000","386,000","22,000","22,000",
="0053","元大電子        ","0","0","0","0","0","0","20,000","0","0","0","21,000","1,000","20,000","20,000",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","16,000","0","0","0","616,000","600,000","16,000","16,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
="00631L","元大台灣50正2   ","2,000","53,000","-51,000","0","0","0","65,000","192,000","10,000","182,000","512,000","629,000","-117,000","14,000",
="00666R","富邦H股反1      ","0","15,000","-15,000","0","0","0","24,000","0","0","0","386,000","362,000","24,000","9,000",
="0051","元大中型100     ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="008201","BP上證50        ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","3,000","1,000","0","1,000","161,000","159,000","2,000","3,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","3,000","0","0","0","762,000","759,000","3,000","3,000",
="00684R","元大美元指數反1 ","51,000","1,000","50,000","0","0","0","-49,000","0","50,000","-50,000","1,000","0","1,000","1,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","27,000","27,000","0","0",
="00682U","元大美元指數    ","49,000","0","49,000","0","0","0","-50,000","0","50,000","-50,000","0","0","0","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-2,000","0","0","0","1,000","3,000","-2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","-4,000","0","0","0","2,000","6,000","-4,000","-4,000",
="00646","元大S&P500      ","50,000","0","50,000","0","0","0","-55,000","0","0","0","0","55,000","-55,000","-5,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-8,000","0","0","0","184,000","192,000","-8,000","-8,000",
="00689R","國泰20年美債反1 ","0","42,000","-42,000","0","0","0","31,000","0","0","0","206,000","175,000","31,000","-11,000",
="00655L","國泰中國A50正2  ","0","502,000","-502,000","0","0","0","490,000","91,000","0","91,000","1,160,000","761,000","399,000","-12,000",
="00641R","富邦日本反1     ","0","17,000","-17,000","0","0","0","5,000","0","118,000","-118,000","306,000","183,000","123,000","-12,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-15,000","0","60,000","-60,000","249,000","204,000","45,000","-15,000",
="00645","富邦日本        ","0","0","0","0","0","0","-19,000","0","0","0","4,000","23,000","-19,000","-19,000",
="00649","FH香港          ","0","0","0","0","0","0","-22,000","0","0","0","103,000","125,000","-22,000","-22,000",
="00651R","FH香港反1       ","0","20,000","-20,000","0","0","0","-10,000","0","0","0","64,000","74,000","-10,000","-30,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-30,000","0","0","0","88,000","118,000","-30,000","-30,000",
="00658L","國泰日本正2     ","20,000","0","20,000","0","0","0","-55,000","0","0","0","168,000","223,000","-55,000","-35,000",
="00652","富邦印度        ","0","0","0","0","0","0","-44,000","0","0","0","168,000","212,000","-44,000","-44,000",
