"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","0","150,000","-150,000","0","0","0","3,083,000","2,111,000","972,000","989,000",
="006207","FH滬深          ","0","0","0","0","0","0","4,852,000","2,844,000","2,008,000","836,000",
="0061","元大寶滬深      ","0","803,000","-803,000","258,000","0","258,000","18,983,000","9,819,000","9,164,000","110,000",
="0055","元大MSCI金融    ","0","303,000","-303,000","0","0","0","478,000","408,000","70,000","35,000",
="0059","富邦金融        ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0060","新台灣          ","0","0","0","0","0","0","95,000","50,000","45,000","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","13,000","1,000","12,000","-11,000",
="0053","元大電子        ","0","0","0","0","0","0","26,000","0","26,000","-26,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","46,001","0","46,001","-46,001",
="0056","元大高股息      ","0","0","0","0","0","0","1,095,000","10,000","1,085,000","-1,075,000",
="006205","富邦上証        ","0","0","0","25,000","0","25,000","13,387,000","5,612,000","7,775,000","-2,138,000",
="0050","元大台灣50      ","3,660,000","7,517,000","-3,857,000","30,000","0","30,000","6,642,000","2,137,000","4,505,000","-6,195,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
