"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="006207","FH滬深          ","1,000","0","1,000","0","0","0","812,000","677,000","32,000","645,000","1,298,000","1,131,000","167,000","813,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","94,000","0","0","0","98,000","4,000","94,000","94,000",
="00639","富邦深100       ","0","0","0","0","0","0","34,000","432,000","0","432,000","859,000","1,257,000","-398,000","34,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","13,000","0","0","0","4,483,000","4,470,000","13,000","13,000",
="008201","BP上證50        ","0","0","0","0","0","0","8,700","0","0","0","16,500","7,800","8,700","8,700",
="0053","元大電子        ","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","0","0","0","5,000","2,000","3,000","3,000",
="006203","元大MSCI台灣    ","1,000","2,000","-1,000","0","0","0","3,000","0","0","0","5,000","2,000","3,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","0","0","0","5,000","3,000","2,000","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","0","0","3,000","2,000","1,000","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","1,000","0","0","0","81,000","80,000","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","18,000","17,000","1,000","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","0","0","4,000","3,000","1,000","1,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","2,000","3,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-1,010","0","0","0","2,000","3,010","-1,010","-1,010",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","-308,000","0","0","0","7,637,000","7,945,000","-308,000","-308,000",
="0056","元大高股息      ","0","29,000","-29,000","0","0","0","-413,000","230,000","0","230,000","0","643,000","-643,000","-442,000",
="0061","元大寶滬深      ","573,000","0","573,000","0","0","0","-1,026,000","410,000","40,000","370,000","1,667,000","3,063,000","-1,396,000","-453,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","-624,000","0","0","0","3,500,000","4,124,000","-624,000","-624,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-742,000","0","0","0","10,000","752,000","-742,000","-742,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-806,000","0","0","0","2,205,000","3,011,000","-806,000","-806,000",
="006206","元大上證50      ","2,000","0","2,000","0","0","0","-1,183,000","30,000","0","30,000","1,825,000","3,038,000","-1,213,000","-1,181,000",
="00633L","富邦上証正2     ","581,000","0","581,000","0","0","0","-2,326,000","264,000","542,000","-278,000","36,938,000","38,986,000","-2,048,000","-1,745,000",
="00642U","元大S&P石油     ","22,000","0","22,000","0","0","0","-2,473,000","0","0","0","629,000","3,102,000","-2,473,000","-2,451,000",
="006205","富邦上証        ","15,000","0","15,000","0","200,000","-200,000","-2,568,000","213,000","20,000","193,000","1,066,000","3,827,000","-2,761,000","-2,753,000",
="0050","元大台灣50      ","1,799,000","650,000","1,149,000","0","250,000","-250,000","-4,042,000","505,000","342,000","163,000","813,000","5,018,000","-4,205,000","-3,143,000",
="00637L","元大滬深300正2  ","2,000","1,015,000","-1,013,000","0","0","0","-2,153,000","10,000","760,000","-750,000","34,163,000","35,566,000","-1,403,000","-3,166,000",
="00631L","元大台灣50正2   ","0","4,000","-4,000","0","0","0","-3,780,000","1,700,000","298,000","1,402,000","657,000","5,839,000","-5,182,000","-3,784,000",
="00632R","元大台灣50反1   ","150,000","2,349,000","-2,199,000","0","0","0","-8,670,000","4,487,000","416,000","4,071,000","4,908,000","17,649,000","-12,741,000","-10,869,000",
="00634R","富邦上証反1     ","0","100,000","-100,000","0","0","0","-18,536,000","485,000","0","485,000","4,978,000","23,999,000","-19,021,000","-18,636,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
