"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","400,000","26,000","374,000","0","0","0","5,937,000","4,525,000","1,412,000","3,487,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,053,000","857,000","196,000","661,000",
="0050","元大台灣50      ","1,811,000","79,000","1,732,000","70,000","0","70,000","4,233,000","1,534,000","2,699,000","637,000",
="0055","元大MSCI金融    ","0","0","0","90,000","0","90,000","368,000","362,000","6,000","446,000",
="0056","元大高股息      ","0","0","0","0","0","0","410,000","408,000","2,000","406,000",
="006207","FH滬深          ","0","303,000","-303,000","0","0","0","1,520,000","971,000","549,000","119,000",
="006203","元大MSCI台灣    ","23,000","0","23,000","0","0","0","89,000","47,000","42,000","28,000",
="0053","元大電子        ","0","0","0","0","0","0","23,000","23,000","0","23,000",
="0051","元大中型100     ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","18,000","17,000","1,000","16,000",
="0059","富邦金融        ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="0054","元大台商50      ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0057","富邦摩台        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0052","富邦科技        ","8,000","0","8,000","0","0","0","13,000","5,000","8,000","5,000",
="006208","富邦台50        ","0","1,000","-1,000","0","0","0","4,000","4,000","0","3,000",
="0058","富邦發達        ","0","0","0","0","0","0","10,000","5,000","5,000","0",
="006205","富邦上証        ","0","0","0","0","0","0","4,595,000","2,201,000","2,394,000","-193,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
