"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","834,000","313,000","521,000","0","0","0","11,694,000","7,734,000","3,960,000","4,295,000",
="0050","元大台灣50      ","1,158,000","49,000","1,109,000","0","0","0","2,619,000","1,754,000","865,000","1,998,000",
="006206","元大上證50      ","222,000","14,000","208,000","0","0","0","2,871,000","1,829,000","1,042,000","995,000",
="0056","元大高股息      ","0","0","0","0","0","0","598,000","598,000","0","598,000",
="0055","元大MSCI金融    ","81,000","0","81,000","0","0","0","806,000","480,000","326,000","235,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","350,000","275,000","75,000","200,000",
="0051","元大中型100     ","149,000","0","149,000","0","0","0","0","0","0","149,000",
="006207","FH滬深          ","7,000","0","7,000","0","0","0","1,234,000","666,000","568,000","105,000",
="0052","富邦科技        ","58,000","0","58,000","0","0","0","12,000","0","12,000","46,000",
="0054","元大台商50      ","41,000","0","41,000","0","0","0","0","0","0","41,000",
="0059","富邦金融        ","26,000","0","26,000","0","0","0","3,000","0","3,000","23,000",
="006203","元大MSCI台灣    ","21,000","0","21,000","0","0","0","0","0","0","21,000",
="0053","元大電子        ","12,000","0","12,000","0","0","0","0","0","0","12,000",
="006208","富邦台50        ","0","0","0","0","0","0","24,000","15,000","9,000","6,000",
="0057","富邦摩台        ","1,000","3,000","-2,000","0","0","0","0","0","0","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","21,000","1,000","20,000","-19,000",
="006205","富邦上証        ","8,000","800,000","-792,000","0","310,000","-310,000","6,999,000","3,887,000","3,112,000","-327,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
