"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","4,113,000","1,965,000","2,148,000","0","0","0","0","0","0","11,989,000","5,311,000","0","5,311,000","11,352,000","4,674,000","6,678,000","14,137,000",
"1309","台達化          ","12,558,000","135,000","12,423,000","0","0","0","0","0","0","192,000","200,000","8,000","192,000","0","0","0","12,615,000",
"5469","瀚宇博          ","11,086,000","651,000","10,435,000","0","0","0","0","0","0","939,000","0","302,000","-302,000","1,723,000","482,000","1,241,000","11,374,000",
"6153","嘉聯益          ","8,725,000","2,046,473","6,678,527","0","0","0","628,435","12,000","616,435","457,000","852,000","715,000","137,000","764,000","444,000","320,000","7,751,962",
"1101","台泥            ","9,422,795","4,259,000","5,163,795","0","0","0","3,100,000","360,528","2,739,472","-915,000","218,000","1,101,000","-883,000","42,000","74,000","-32,000","6,988,267",
"2303","聯電            ","14,008,024","6,351,217","7,656,807","0","0","0","0","310","-310","-1,094,000","616,000","20,000","596,000","153,000","1,843,000","-1,690,000","6,562,497",
"1605","華新            ","13,725,507","6,362,000","7,363,507","0","0","0","0","3,895","-3,895","-931,000","185,000","540,000","-355,000","248,000","824,000","-576,000","6,428,612",
="075071","長榮麥證79購01  ","0","0","0","5,738,000","10,000","5,728,000","0","0","0","5,728,000","0","0","0","5,738,000","10,000","5,728,000","5,728,000",
="073108","聯發科麥證77購02","0","0","0","6,507,000","1,070,000","5,437,000","0","0","0","5,137,000","0","0","0","6,507,000","1,370,000","5,137,000","5,137,000",
="075212","華通麥證79購01  ","0","0","0","6,209,000","471,000","5,738,000","0","0","0","5,132,000","0","0","0","6,209,000","1,077,000","5,132,000","5,132,000",
="073410","聯發科麥證7A購01","0","0","0","6,761,000","1,275,000","5,486,000","0","0","0","5,017,000","0","0","0","7,271,000","2,254,000","5,017,000","5,017,000",
"1310","台苯            ","3,417,000","1,754,000","1,663,000","0","0","0","0","0","0","3,076,000","50,000","306,000","-256,000","3,589,000","257,000","3,332,000","4,739,000",
="072718","聯發科麥證78購01","0","0","0","5,384,000","417,000","4,967,000","0","0","0","4,667,000","0","0","0","5,384,000","717,000","4,667,000","4,667,000",
="073945","聯發科麥證79購01","0","0","0","5,610,000","261,000","5,349,000","0","0","0","4,529,000","0","0","0","5,610,000","1,081,000","4,529,000","4,529,000",
="061112","T50反1中信76購01","0","0","0","0","0","0","0","0","0","4,526,000","0","0","0","4,541,000","15,000","4,526,000","4,526,000",
="078351","景碩麥證7B購01  ","0","0","0","4,893,000","5,000","4,888,000","0","0","0","4,413,000","0","0","0","4,893,000","480,000","4,413,000","4,413,000",
="077657","和大麥證7B購01  ","0","0","0","4,411,000","30,000","4,381,000","0","0","0","4,381,000","0","0","0","4,411,000","30,000","4,381,000","4,381,000",
"2856","元富證          ","4,642,000","271,000","4,371,000","0","0","0","0","0","0","0","0","0","0","0","0","0","4,371,000",
"2448","晶電            ","4,172,000","1,398,000","2,774,000","0","0","0","15","0","15","1,563,000","85,000","290,000","-205,000","1,906,000","138,000","1,768,000","4,337,015",
"2345","智邦            ","8,103,000","4,339,000","3,764,000","0","0","0","659,048","0","659,048","-98,000","217,000","391,000","-174,000","601,000","525,000","76,000","4,325,048",
="075432","和大麥證79購01  ","0","0","0","6,390,000","687,000","5,703,000","0","0","0","4,195,000","0","0","0","6,521,000","2,326,000","4,195,000","4,195,000",
="077904","上銀元大7A購10  ","0","0","0","0","0","0","0","0","0","4,009,000","0","0","0","4,091,000","82,000","4,009,000","4,009,000",
="074943","廣達麥證7A購01  ","0","0","0","4,752,000","89,000","4,663,000","0","0","0","3,913,000","0","0","0","4,752,000","839,000","3,913,000","3,913,000",
="073024","聯電麥證78購01  ","0","0","0","4,207,000","165,000","4,042,000","0","0","0","3,846,000","0","0","0","4,207,000","361,000","3,846,000","3,846,000",
="075723","和大麥證7A購01  ","0","0","0","5,074,000","825,000","4,249,000","0","0","0","3,806,000","0","0","0","5,074,000","1,268,000","3,806,000","3,806,000",
"1718","中纖            ","3,833,000","1,298,000","2,535,000","0","0","0","0","0","0","1,138,000","237,000","200,000","37,000","1,378,000","277,000","1,101,000","3,673,000",
="075438","奇力新麥證79購01","0","0","0","5,246,000","1,143,000","4,103,000","0","0","0","3,603,000","0","0","0","5,246,000","1,643,000","3,603,000","3,603,000",
="073402","華通麥證7A購01  ","0","0","0","4,764,000","1,337,000","3,427,000","0","0","0","3,570,000","0","0","0","5,057,000","1,487,000","3,570,000","3,570,000",
="069592","上証2X凱基75購07","0","0","0","0","0","0","0","0","0","3,405,000","0","0","0","3,706,000","301,000","3,405,000","3,405,000",
="072453","華通麥證77購01  ","0","0","0","3,831,000","499,000","3,332,000","0","0","0","3,401,000","0","0","0","4,050,000","649,000","3,401,000","3,401,000",
"1402","遠東新          ","5,215,800","1,945,000","3,270,800","0","0","0","101,270","0","101,270","10,000","23,000","28,000","-5,000","15,000","0","15,000","3,382,070",
="078758","奇力新麥證7B購01","0","0","0","3,756,000","437,000","3,319,000","0","0","0","3,319,000","0","0","0","3,756,000","437,000","3,319,000","3,319,000",
"2881","富邦金          ","9,844,202","6,409,000","3,435,202","0","0","0","200,000","24,407","175,593","-293,000","35,000","4,000","31,000","27,000","351,000","-324,000","3,317,795",
="075733","麗豐麥證79購01  ","0","0","0","3,704,000","91,000","3,613,000","0","0","0","3,268,000","0","0","0","3,709,000","441,000","3,268,000","3,268,000",
="073664","聯發科麥證7A購02","0","0","0","3,639,000","73,000","3,566,000","0","0","0","3,266,000","0","0","0","3,639,000","373,000","3,266,000","3,266,000",
"2478","大毅            ","3,512,000","258,000","3,254,000","0","0","0","0","0","0","-5,000","7,000","6,000","1,000","12,000","18,000","-6,000","3,249,000",
="077209","聯發科麥證7B購01","0","0","0","3,249,000","70,000","3,179,000","0","0","0","3,179,000","0","0","0","3,249,000","70,000","3,179,000","3,179,000",
="078614","華通麥證7C購01  ","0","0","0","4,468,000","438,000","4,030,000","0","0","0","3,160,000","0","0","0","4,468,000","1,308,000","3,160,000","3,160,000",
="077662","奇力新麥證7A購01","0","0","0","5,654,000","2,541,000","3,113,000","0","0","0","3,113,000","0","0","0","5,654,000","2,541,000","3,113,000","3,113,000",
="077765","和大麥證7C購01  ","0","0","0","3,184,000","110,000","3,074,000","0","0","0","3,074,000","0","0","0","3,184,000","110,000","3,074,000","3,074,000",
="072353","聯發科麥證77購01","0","0","0","6,256,000","680,000","5,576,000","0","0","0","3,058,000","0","0","0","6,869,000","3,811,000","3,058,000","3,058,000",
"2823","中壽            ","7,345,690","4,079,000","3,266,690","0","0","0","0","10,652","-10,652","-270,000","0","266,000","-266,000","69,000","73,000","-4,000","2,986,038",
="075728","聯發科麥證7A購04","0","0","0","2,895,000","5,000","2,890,000","0","0","0","2,890,000","0","0","0","2,895,000","5,000","2,890,000","2,890,000",
="077294","長榮麥證7A購01  ","0","0","0","2,866,000","0","2,866,000","0","0","0","2,866,000","0","0","0","2,866,000","0","2,866,000","2,866,000",
"2347","聯強            ","4,066,255","1,113,448","2,952,807","0","0","0","40,122","45,000","-4,878","-115,000","0","51,000","-51,000","0","64,000","-64,000","2,832,929",
="076130","奇力新永豐79購02","0","0","0","0","0","0","0","0","0","2,824,000","0","0","0","3,561,000","737,000","2,824,000","2,824,000",
"2353","宏碁            ","8,424,614","8,163,308","261,306","0","0","0","0","4,616","-4,616","2,557,369","458,000","132,000","326,000","2,521,369","290,000","2,231,369","2,814,059",
