"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0055","元大MSCI金融    ","130,000","0","130,000","0","0","0","2,794,000","2,677,000","117,000","2,690,000",
="0061","元大寶滬深      ","1,062,000","450,000","612,000","0","200,000","-200,000","8,416,000","4,926,000","3,490,000","1,848,000",
="0050","元大台灣50      ","1,000","275,000","-274,000","0","0","0","6,866,000","4,296,000","2,570,000","1,452,000",
="0051","元大中型100     ","83,000","0","83,000","0","0","0","0","0","0","83,000",
="0052","富邦科技        ","63,000","0","63,000","0","0","0","0","0","0","63,000",
="0058","富邦發達        ","0","0","0","0","0","0","38,000","38,000","0","38,000",
="006203","元大MSCI台灣    ","21,000","0","21,000","0","0","0","0","0","0","21,000",
="006208","富邦台50        ","0","0","0","0","0","0","25,000","21,000","4,000","17,000",
="0059","富邦金融        ","11,000","0","11,000","0","0","0","14,000","10,000","4,000","17,000",
="0056","元大高股息      ","0","0","0","0","0","0","124,000","69,000","55,000","14,000",
="0053","元大電子        ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0080","恒中國          ","1,800","0","1,800","0","0","0","0","0","0","1,800",
="0054","元大台商50      ","0","1,000","-1,000","0","0","0","0","0","0","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","58,049","27,049","31,000","-3,951",
="006206","元大上證50      ","0","280,000","-280,000","0","0","0","2,666,000","1,456,000","1,210,000","-34,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,223,000","329,000","894,000","-565,000",
="006205","富邦上証        ","0","900,000","-900,000","0","155,000","-155,000","6,246,000","3,355,000","2,891,000","-591,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
