"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","4,627,000","5,000","4,622,000","0","168,000","-168,000","4,463,000","161,000","740,000","-579,000","6,332,000","1,290,000","5,042,000","8,917,000",
="006205","富邦上証        ","62,000","0","62,000","0","1,300,000","-1,300,000","5,118,000","338,000","293,000","45,000","19,413,000","14,340,000","5,073,000","3,880,000",
="00631L","元大台灣50正2   ","0","12,000","-12,000","0","0","0","2,417,000","579,000","0","579,000","5,630,000","3,792,000","1,838,000","2,405,000",
="0061","元大寶滬深      ","3,457,000","40,000","3,417,000","0","0","0","-2,090,000","20,000","970,000","-950,000","13,486,000","14,626,000","-1,140,000","1,327,000",
="0056","元大高股息      ","6,000","0","6,000","0","0","0","589,000","0","0","0","589,000","0","589,000","595,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","110,000","0","0","0","124,000","14,000","110,000","110,000",
="0051","元大中型100     ","3,000","0","3,000","0","0","0","13,000","0","0","0","16,000","3,000","13,000","16,000",
="0058","富邦發達        ","0","0","0","0","0","0","12,000","0","0","0","13,000","1,000","12,000","12,000",
="0059","富邦金融        ","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","9,630","0","0","0","12,000","2,370","9,630","9,630",
="0053","元大電子        ","0","0","0","0","0","0","8,000","0","0","0","10,000","2,000","8,000","8,000",
="006208","富邦台50        ","0","0","0","0","0","0","4,000","0","0","0","7,000","3,000","4,000","4,000",
="0057","富邦摩台        ","0","0","0","0","0","0","3,000","0","0","0","37,000","34,000","3,000","3,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="006203","元大MSCI台灣    ","1,000","0","1,000","0","0","0","1,000","0","0","0","5,000","4,000","1,000","2,000",
="0060","新台灣          ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","-3,000","0","0","0","4,000","7,000","-3,000","-3,000",
="00634R","富邦上証反1     ","0","0","0","0","215,000","-215,000","-3,653,000","0","56,000","-56,000","6,686,000","10,283,000","-3,597,000","-3,868,000",
="006206","元大上證50      ","31,000","133,000","-102,000","0","0","0","-4,322,000","0","0","0","15,983,000","20,305,000","-4,322,000","-4,424,000",
="00632R","元大台灣50反1   ","8,000","0","8,000","0","0","0","-4,680,000","2,828,000","2,352,000","476,000","3,110,000","8,266,000","-5,156,000","-4,672,000",
="006207","FH滬深          ","2,000","257,000","-255,000","0","201,000","-201,000","-4,411,000","177,000","0","177,000","4,034,000","8,622,000","-4,588,000","-4,867,000",
="00633L","富邦上証正2     ","50,000","0","50,000","100,000","1,268,000","-1,168,000","-10,873,000","390,000","3,071,000","-2,681,000","14,668,000","22,860,000","-8,192,000","-11,991,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
