"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","0","0","0","0","0","0","8,693,000","6,069,000","2,624,000","3,445,000",
="006205","富邦上証        ","0","0","0","420,000","0","420,000","12,723,000","7,372,000","5,351,000","2,441,000",
="006207","FH滬深          ","0","0","0","0","0","0","9,503,000","5,615,000","3,888,000","1,727,000",
="0055","元大MSCI金融    ","100,000","0","100,000","0","0","0","1,918,000","1,408,000","510,000","998,000",
="0054","元大台商50      ","0","0","0","0","0","0","61,000","60,000","1,000","59,000",
="006203","元大MSCI台灣    ","5,000","0","5,000","0","0","0","36,000","35,000","1,000","39,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","53,300","44,000","9,300","34,700",
="0057","富邦摩台        ","0","100,000","-100,000","0","0","0","318,000","225,000","93,000","32,000",
="0060","新台灣          ","0","0","0","0","0","0","17,000","17,000","0","17,000",
="0059","富邦金融        ","0","0","0","0","0","0","27,000","18,000","9,000","9,000",
="0058","富邦發達        ","0","0","0","0","0","0","16,000","10,000","6,000","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","98,000","47,000","51,000","-4,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","1,000","7,000","-6,000",
="0051","元大中型100     ","0","50,000","-50,000","0","0","0","131,000","58,000","73,000","-65,000",
="0056","元大高股息      ","2,000","107,000","-105,000","0","0","0","1,816,000","118,000","1,698,000","-1,685,000",
="0050","元大台灣50      ","201,152","3,420,000","-3,218,848","50,000","0","50,000","10,758,000","5,280,000","5,478,000","-3,366,848",
="0061","元大寶滬深      ","0","12,000","-12,000","0","0","0","15,349,000","5,394,000","9,955,000","-4,573,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
