"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","4,715,000","37,000","4,678,000","0","0","0","13,295,415","200,000","0","200,000","21,369,000","8,273,585","13,095,415","17,973,415",
="00633L","富邦上証正2     ","3,652,000","8,000","3,644,000","0","0","0","9,760,000","863,000","867,000","-4,000","15,888,000","6,124,000","9,764,000","13,404,000",
="00648R","元大S&P500反1   ","1,266,000","0","1,266,000","0","0","0","7,892,000","0","52,000","-52,000","9,583,000","1,639,000","7,944,000","9,158,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","2,561,000","0","0","0","6,413,000","3,852,000","2,561,000","2,561,000",
="00631L","元大台灣50正2   ","163,000","0","163,000","0","0","0","2,003,000","1,172,000","954,000","218,000","6,102,000","4,317,000","1,785,000","2,166,000",
="006205","富邦上証        ","50,000","0","50,000","0","0","0","2,000,000","442,000","7,000","435,000","2,301,000","736,000","1,565,000","2,050,000",
="0050","元大台灣50      ","2,558,000","864,000","1,694,000","0","0","0","-427,000","29,000","13,000","16,000","862,000","1,305,000","-443,000","1,267,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,194,000","290,000","1,000","289,000","1,260,000","355,000","905,000","1,194,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","846,000","0","0","0","846,000","0","846,000","847,000",
="00643","群益深証中小    ","0","0","0","0","0","0","575,000","150,000","0","150,000","1,186,000","761,000","425,000","575,000",
="0061","元大寶滬深      ","0","1,000","-1,000","0","0","0","552,000","20,000","0","20,000","625,000","93,000","532,000","551,000",
="00661","元大日經225     ","243,000","0","243,000","0","0","0","62,000","0","0","0","1,173,000","1,111,000","62,000","305,000",
="00650L","FH香港正2       ","2,000","0","2,000","0","0","0","287,000","0","0","0","650,000","363,000","287,000","289,000",
="00662","富邦NASDAQ      ","4,000","0","4,000","0","0","0","130,000","0","0","0","1,651,000","1,521,000","130,000","134,000",
="00651R","FH香港反1       ","12,000","0","12,000","0","0","0","109,000","0","0","0","379,000","270,000","109,000","121,000",
="00646","元大S&P500      ","0","30,000","-30,000","0","0","0","97,000","0","0","0","292,000","195,000","97,000","67,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","52,000","0","0","0","9,501,000","9,449,000","52,000","52,000",
="0053","元大電子        ","0","0","0","0","0","0","35,000","0","0","0","35,000","0","35,000","35,000",
="00649","FH香港          ","0","0","0","0","0","0","34,000","0","0","0","48,000","14,000","34,000","34,000",
="0052","富邦科技        ","0","0","0","0","0","0","13,000","0","0","0","142,000","129,000","13,000","13,000",
="0051","元大中型100     ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="008201","BP上證50        ","0","0","0","0","0","0","2,800","0","0","0","2,800","0","2,800","2,800",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00657","國泰日經225     ","1,000","0","1,000","0","0","0","-14,000","0","0","0","629,000","643,000","-14,000","-13,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-24,000","0","0","0","0","24,000","-24,000","-24,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-26,000","0","0","0","1,024,000","1,050,000","-26,000","-26,000",
="00638R","元大滬深300反1  ","143,000","0","143,000","0","0","0","-182,000","0","0","0","261,000","443,000","-182,000","-39,000",
