"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","5,763,000","0","5,763,000","0","0","0","11,180,000","775,000","30,000","745,000","10,538,000","103,000","10,435,000","16,943,000",
="006205","富邦上証        ","455,000","1,181,000","-726,000","0","0","0","10,370,000","1,568,000","128,000","1,440,000","12,635,000","3,705,000","8,930,000","9,644,000",
="0050","元大台灣50      ","1,156,000","17,100","1,138,900","0","0","0","1,275,000","56,000","6,000","50,000","1,491,000","266,000","1,225,000","2,413,900",
="0056","元大高股息      ","0","0","0","0","0","0","2,395,000","6,000","0","6,000","2,389,000","0","2,389,000","2,395,000",
="006207","FH滬深          ","126,000","88,000","38,000","0","0","0","2,340,000","150,000","65,000","85,000","3,098,000","843,000","2,255,000","2,378,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","2,117,000","655,000","3,000","652,000","2,067,000","602,000","1,465,000","2,117,000",
="00665L","富邦H股正2      ","0","0","0","0","0","0","1,395,000","0","0","0","2,833,000","1,438,000","1,395,000","1,395,000",
="00631L","元大台灣50正2   ","305,000","50,000","255,000","0","0","0","918,000","45,000","121,000","-76,000","1,369,000","375,000","994,000","1,173,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","765,000","0","0","0","765,000","0","765,000","765,000",
="00634R","富邦上証反1     ","673,000","100,000","573,000","0","0","0","-24,000","0","0","0","167,000","191,000","-24,000","549,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","304,000","0","0","0","2,315,000","2,011,000","304,000","304,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","277,000","33,000","14,000","19,000","771,000","513,000","258,000","277,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","263,000","0","0","0","532,000","269,000","263,000","263,000",
="00659R","國泰日本反1     ","137,000","0","137,000","0","0","0","12,000","0","0","0","319,000","307,000","12,000","149,000",
="00653L","富邦印度正2     ","0","7,000","-7,000","0","0","0","80,000","0","0","0","920,000","840,000","80,000","73,000",
="00645","富邦日本        ","0","0","0","0","0","0","52,000","0","0","0","1,871,000","1,819,000","52,000","52,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","44,000","0","0","0","1,061,000","1,017,000","44,000","44,000",
="0053","元大電子        ","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
="0051","元大中型100     ","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","10,000","0","78,000","-78,000","92,000","4,000","88,000","10,000",
="0054","元大台商50      ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00656R","國泰中國A50反1  ","1,000","0","1,000","0","0","0","4,000","0","0","0","509,000","505,000","4,000","5,000",
="008201","BP上證50        ","0","0","0","0","0","0","3,500","0","0","0","3,500","0","3,500","3,500",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006203","元大MSCI台灣    ","96,000","0","96,000","0","0","0","-95,000","0","0","0","0","95,000","-95,000","1,000",
="0057","富邦摩台        ","29,000","0","29,000","0","0","0","-29,000","0","0","0","0","29,000","-29,000","0",
="0052","富邦科技        ","0","21,000","-21,000","0","0","0","20,000","0","0","0","21,000","1,000","20,000","-1,000",
="00661","元大日經225     ","0","0","0","0","0","0","-1,000","0","0","0","460,000","461,000","-1,000","-1,000",
="00650L","FH香港正2       ","1,000","0","1,000","0","0","0","-3,000","343,000","0","343,000","159,000","505,000","-346,000","-2,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-13,000","0","0","0","377,000","390,000","-13,000","-13,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","-26,000","175,000","176,000","-1,000","175,000","200,000","-25,000","-26,000",
="006206","元大上證50      ","0","0","0","0","0","0","-41,000","0","0","0","337,000","378,000","-41,000","-41,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-74,000","0","0","0","108,000","182,000","-74,000","-74,000",
="00638R","元大滬深300反1  ","1,000","73,000","-72,000","0","0","0","-16,000","0","0","0","13,000","29,000","-16,000","-88,000",
="00649","FH香港          ","200,000","0","200,000","0","0","0","-300,000","0","0","0","385,000","685,000","-300,000","-100,000",
="00652","富邦印度        ","0","0","0","0","0","0","-104,000","30,000","0","30,000","787,000","921,000","-134,000","-104,000",
="00646","元大S&P500      ","0","0","0","0","0","0","-106,000","0","0","0","8,000","114,000","-106,000","-106,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-136,000","0","0","0","486,000","622,000","-136,000","-136,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-243,000","0","0","0","634,000","877,000","-243,000","-243,000",
="00651R","FH香港反1       ","0","157,000","-157,000","0","0","0","-184,000","0","14,000","-14,000","69,000","239,000","-170,000","-341,000",
="00648R","元大S&P500反1   ","0","86,000","-86,000","0","0","0","-418,000","0","0","0","112,000","530,000","-418,000","-504,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-799,000","0","0","0","2,183,000","2,982,000","-799,000","-799,000",
="00636","國泰中國A50     ","0","133,000","-133,000","0","0","0","-807,000","0","0","0","984,000","1,791,000","-807,000","-940,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","-1,105,000","0","0","0","2,895,000","4,000,000","-1,105,000","-1,105,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","-1,176,000","85,000","0","85,000","4,468,000","5,729,000","-1,261,000","-1,176,000",
="00639","富邦深100       ","362,000","1,495,000","-1,133,000","0","0","0","-2,189,000","720,000","0","720,000","3,999,000","6,908,000","-2,909,000","-3,322,000",
="00643","群益深証中小    ","24,000","0","24,000","0","0","0","-4,675,000","300,000","550,000","-250,000","1,195,000","5,620,000","-4,425,000","-4,651,000",
="00640L","富邦日本正2     ","370,000","305,000","65,000","0","0","0","-5,341,000","20,000","20,000","0","650,000","5,991,000","-5,341,000","-5,276,000",
="00633L","富邦上証正2     ","7,000","5,831,000","-5,824,000","0","0","0","-7,582,000","110,000","26,000","84,000","6,254,000","13,920,000","-7,666,000","-13,406,000",
="00632R","元大台灣50反1   ","9,485,000","3,919,000","5,566,000","0","0","0","-22,195,000","420,000","760,000","-340,000","1,236,000","23,091,000","-21,855,000","-16,629,000",
="00637L","元大滬深300正2  ","1,637,000","994,000","643,000","0","0","0","-31,088,000","880,000","130,000","750,000","3,503,000","35,341,000","-31,838,000","-30,445,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
