"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00639","富邦深100       ","0","0","0","0","0","0","2,577,000","0","0","0","7,757,000","5,180,000","2,577,000","2,577,000",
="0061","元大寶滬深      ","1,720,000","3,000","1,717,000","0","0","0","-916,000","0","200,000","-200,000","4,084,000","4,800,000","-716,000","801,000",
="00632R","元大台灣50反1   ","240,000","0","240,000","0","0","0","494,000","2,077,000","527,000","1,550,000","1,082,000","2,138,000","-1,056,000","734,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","610,000","200,000","0","200,000","2,383,000","1,973,000","410,000","610,000",
="00638R","元大滬深300反1  ","44,000","0","44,000","0","0","0","479,000","0","0","0","3,615,000","3,136,000","479,000","523,000",
="006205","富邦上証        ","0","0","0","0","275,000","-275,000","668,000","562,000","160,000","402,000","5,544,000","5,278,000","266,000","393,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","162,000","0","0","0","1,226,000","1,064,000","162,000","162,000",
="0055","元大MSCI金融    ","0","0","0","0","150,000","-150,000","221,000","0","0","0","221,000","0","221,000","71,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","40,000","40,000","80,000","-40,000","286,000","206,000","80,000","40,000",
="0057","富邦摩台        ","0","0","0","0","0","0","25,000","0","0","0","81,000","56,000","25,000","25,000",
="008201","BP上證50        ","0","0","0","0","0","0","17,900","0","0","0","22,400","4,500","17,900","17,900",
="0058","富邦發達        ","0","0","0","0","0","0","17,000","0","0","0","17,000","0","17,000","17,000",
="006203","元大MSCI台灣    ","145,000","1,000","144,000","0","0","0","-127,000","0","0","0","4,000","131,000","-127,000","17,000",
="0052","富邦科技        ","0","0","0","0","0","0","14,000","0","0","0","15,000","1,000","14,000","14,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="0051","元大中型100     ","0","0","0","0","0","0","1,000","0","0","0","3,000","2,000","1,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0053","元大電子        ","0","0","0","0","0","0","-5,000","0","0","0","1,000","6,000","-5,000","-5,000",
="006207","FH滬深          ","0","0","0","0","0","0","-194,000","220,000","110,000","110,000","973,000","1,277,000","-304,000","-194,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","-562,000","40,000","20,000","20,000","7,034,000","7,616,000","-582,000","-562,000",
="00633L","富邦上証正2     ","4,000","235,000","-231,000","0","0","0","-527,000","10,000","30,000","-20,000","4,259,000","4,766,000","-507,000","-758,000",
="0050","元大台灣50      ","0","325,000","-325,000","30,000","0","30,000","-829,000","3,000","216,000","-213,000","933,000","1,549,000","-616,000","-1,124,000",
="0056","元大高股息      ","0","0","0","0","0","0","-1,314,000","0","0","0","0","1,314,000","-1,314,000","-1,314,000",
="006206","元大上證50      ","0","450,000","-450,000","0","0","0","-1,611,000","344,000","1,594,000","-1,250,000","3,447,000","3,808,000","-361,000","-2,061,000",
="00637L","元大滬深300正2  ","18,000","0","18,000","0","0","0","-3,564,000","0","0","0","12,440,000","16,004,000","-3,564,000","-3,546,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
