"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,422,000","617,000","805,000","0","0","0","2,119,000","1,497,000","622,000","1,680,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,466,000","1,436,000","30,000","1,406,000",
="0061","元大寶滬深      ","1,619,000","1,096,000","523,000","0","0","0","2,904,000","1,777,000","1,127,000","1,173,000",
="006206","元大上證50      ","848,000","730,000","118,000","0","0","0","4,673,000","2,587,000","2,086,000","619,000",
="006204","永豐臺灣加權    ","1,769,000","0","1,769,000","0","0","0","2,612,101","715,000","1,897,101","586,899",
="006207","FH滬深          ","0","0","0","0","0","0","534,000","505,000","29,000","476,000",
="006205","富邦上証        ","0","0","0","0","0","0","8,733,000","4,451,000","4,282,000","169,000",
="0056","元大高股息      ","0","0","0","0","0","0","91,000","62,000","29,000","33,000",
="0053","元大電子        ","0","0","0","0","0","0","6,000","5,000","1,000","4,000",
="0054","元大台商50      ","2,000","0","2,000","0","0","0","3,000","2,000","1,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","7,000","0","7,000","-7,000",
="0059","富邦金融        ","0","0","0","0","0","0","7,000","0","7,000","-7,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
