"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"2883","開發金          ","31,188,237","7,443,000","23,745,237","0","0","0","1,306,000","11,000","1,295,000","779,000","177,000","500,000","-323,000","1,575,000","473,000","1,102,000","25,819,237",
"1314","中石化          ","21,448,000","12,512,000","8,936,000","0","0","0","0","0","0","1,849,000","1,254,000","969,000","285,000","8,280,000","6,716,000","1,564,000","10,785,000",
"9904","寶成            ","17,062,110","6,818,000","10,244,110","0","0","0","0","10,000","-10,000","141,000","141,000","0","141,000","0","0","0","10,375,110",
"2881","富邦金          ","14,104,630","3,981,000","10,123,630","0","0","0","0","10,000","-10,000","-74,000","19,000","62,000","-43,000","9,000","40,000","-31,000","10,039,630",
"2823","中壽            ","13,063,165","3,056,000","10,007,165","0","0","0","0","1,000","-1,000","-23,000","235,000","325,000","-90,000","294,000","227,000","67,000","9,983,165",
"1310","台苯            ","10,333,000","2,824,000","7,509,000","0","0","0","0","0","0","2,309,000","567,000","718,000","-151,000","3,359,000","899,000","2,460,000","9,818,000",
"1102","亞泥            ","10,778,000","2,273,000","8,505,000","0","0","0","3,000","2,000","1,000","-415,000","128,000","482,000","-354,000","36,000","97,000","-61,000","8,091,000",
"1444","力麗            ","6,378,000","660,000","5,718,000","0","0","0","0","0","0","2,254,000","1,000","0","1,000","2,782,000","529,000","2,253,000","7,972,000",
"2353","宏碁            ","10,333,000","3,977,000","6,356,000","0","0","0","0","11,000","-11,000","1,585,000","274,000","614,000","-340,000","2,329,000","404,000","1,925,000","7,930,000",
"2890","永豐金          ","9,668,904","2,715,000","6,953,904","0","0","0","0","56,000","-56,000","26,000","26,000","0","26,000","0","0","0","6,923,904",
"1605","華新            ","6,818,850","2,493,000","4,325,850","0","0","0","1,850,000","21,000","1,829,000","450,000","538,000","396,000","142,000","539,000","231,000","308,000","6,604,850",
"2887","台新金          ","8,120,250","2,189,000","5,931,250","0","0","0","0","20,000","-20,000","70,000","20,000","0","20,000","50,000","0","50,000","5,981,250",
="071161","GIS日盛77購01   ","0","0","0","0","0","0","0","0","0","5,967,000","0","0","0","6,020,000","53,000","5,967,000","5,967,000",
="07620P","華新科麥證7C售02","0","0","0","6,100,000","572,000","5,528,000","0","0","0","5,528,000","0","0","0","6,100,000","572,000","5,528,000","5,528,000",
"2603","長榮            ","6,663,000","1,839,000","4,824,000","0","0","0","0","0","0","240,000","90,000","0","90,000","274,000","124,000","150,000","5,064,000",
"1718","中纖            ","3,143,000","1,726,277","1,416,723","0","0","0","0","0","0","3,563,000","220,000","200,000","20,000","3,607,000","64,000","3,543,000","4,979,723",
"1101","台泥            ","11,637,795","6,097,580","5,540,215","0","0","0","156,000","2,000","154,000","-836,000","765,000","1,726,000","-961,000","244,000","119,000","125,000","4,858,215",
"5880","合庫金          ","5,479,000","726,000","4,753,000","0","0","0","0","54,000","-54,000","42,000","35,000","0","35,000","7,000","0","7,000","4,741,000",
="0056","元大高股息      ","3,120,000","2,000","3,118,000","0","0","0","500,000","0","500,000","818,000","0","0","0","818,000","0","818,000","4,436,000",
"2303","聯電            ","15,051,000","10,386,000","4,665,000","0","0","0","0","24,000","-24,000","-331,000","1,000","0","1,000","147,000","479,000","-332,000","4,310,000",
"2376","技嘉            ","9,627,900","5,511,000","4,116,900","0","0","0","422,000","4,000","418,000","-465,000","220,000","897,000","-677,000","664,000","452,000","212,000","4,069,900",
="076384","儒鴻麥證7A購02  ","0","0","0","4,245,000","29,000","4,216,000","0","0","0","4,020,000","0","0","0","4,265,000","245,000","4,020,000","4,020,000",
="069159","明泰群益75購01  ","0","0","0","0","0","0","0","0","0","3,994,000","0","0","0","3,994,000","0","3,994,000","3,994,000",
="072344","儒鴻麥證77購01  ","0","0","0","5,628,000","531,000","5,097,000","0","0","0","3,860,000","0","0","0","5,649,000","1,789,000","3,860,000","3,860,000",
"2337","旺宏            ","5,534,232","5,218,000","316,232","0","0","0","128,000","560,000","-432,000","3,842,000","21,000","22,000","-1,000","7,121,000","3,278,000","3,843,000","3,726,232",
"2347","聯強            ","5,291,000","1,639,000","3,652,000","0","0","0","220,000","75,000","145,000","-150,000","21,000","160,000","-139,000","0","11,000","-11,000","3,647,000",
="078075","中石化麥證7B購01","0","0","0","7,537,000","7,218,000","319,000","0","0","0","3,630,000","0","0","0","11,747,000","8,117,000","3,630,000","3,630,000",
"2377","微星            ","6,620,125","2,678,000","3,942,125","0","0","0","644,000","570,000","74,000","-460,000","253,000","423,000","-170,000","61,000","351,000","-290,000","3,556,125",
"2856","元富證          ","3,561,000","16,000","3,545,000","0","0","0","0","0","0","0","0","0","0","0","0","0","3,545,000",
"2892","第一金          ","8,330,950","5,019,049","3,311,901","0","0","0","0","13,000","-13,000","33,000","33,000","0","33,000","0","0","0","3,331,901",
="073400","儒鴻麥證78購02  ","0","0","0","4,009,000","48,000","3,961,000","0","0","0","3,236,000","0","0","0","4,028,000","792,000","3,236,000","3,236,000",
="077301","聯詠麥證7A購01  ","0","0","0","3,929,000","707,000","3,222,000","0","0","0","3,222,000","0","0","0","3,929,000","707,000","3,222,000","3,222,000",
="073515","日月光凱基78購01","0","0","0","0","0","0","0","0","0","3,199,000","0","0","0","3,600,000","401,000","3,199,000","3,199,000",
="072352","友達麥證77購01  ","0","0","0","3,858,000","0","3,858,000","0","0","0","3,195,000","0","0","0","3,858,000","663,000","3,195,000","3,195,000",
"2408","南亞科          ","8,056,000","4,320,000","3,736,000","0","0","0","140,000","702,000","-562,000","21,000","269,000","304,000","-35,000","262,000","206,000","56,000","3,195,000",
="075070","宏達電麥證7A購01","0","0","0","3,866,000","10,000","3,856,000","0","0","0","3,096,000","0","0","0","3,866,000","770,000","3,096,000","3,096,000",
"1402","遠東新          ","3,212,000","720,000","2,492,000","0","0","0","552,000","3,000","549,000","13,000","16,000","251,000","-235,000","248,000","0","248,000","3,054,000",
"3702","大聯大          ","4,409,000","1,411,000","2,998,000","0","0","0","72,000","1,000","71,000","-18,000","0","0","0","38,000","56,000","-18,000","3,051,000",
="078614","華通麥證7C購01  ","0","0","0","4,228,000","280,000","3,948,000","0","0","0","2,988,000","0","0","0","4,228,000","1,240,000","2,988,000","2,988,000",
="00733","富邦臺灣中小    ","0","0","0","0","0","0","0","0","0","2,981,000","0","0","0","3,347,000","366,000","2,981,000","2,981,000",
"1312","國喬            ","3,946,820","4,490,000","-543,180","0","0","0","556,000","42,000","514,000","2,973,000","1,322,000","316,000","1,006,000","2,287,000","320,000","1,967,000","2,943,820",
="074939","中橡麥證7A購01  ","0","0","0","2,932,000","10,000","2,922,000","0","0","0","2,922,000","0","0","0","2,932,000","10,000","2,922,000","2,922,000",
="073944","友達麥證7A購01  ","0","0","0","2,781,000","0","2,781,000","0","0","0","2,758,000","0","0","0","2,781,000","23,000","2,758,000","2,758,000",
="076731","貿聯凱基7A購01  ","0","0","0","0","0","0","0","0","0","2,730,000","0","0","0","2,766,000","36,000","2,730,000","2,730,000",
="075212","華通麥證79購01  ","0","0","0","3,931,000","735,000","3,196,000","0","0","0","2,697,000","0","0","0","3,931,000","1,234,000","2,697,000","2,697,000",
