"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"3481","群創            ","52,083,089","19,528,366","32,554,723","0","0","0","204,000","0","204,000","3,886,000","0","22,000","-22,000","5,020,000","1,112,000","3,908,000","36,644,723",
"2317","鴻海            ","36,229,616","19,673,381","16,556,235","0","0","0","325,000","20","324,980","10,072,944","1,372,000","322,000","1,050,000","10,526,944","1,504,000","9,022,944","26,954,159",
="00637L","元大滬深300正2  ","13,855,000","5,031,000","8,824,000","0","0","0","0","0","0","10,917,000","450,000","220,000","230,000","34,056,000","23,369,000","10,687,000","19,741,000",
"2303","聯電            ","22,645,927","11,364,400","11,281,527","0","0","0","290,000","0","290,000","74,000","5,000","20,000","-15,000","237,000","148,000","89,000","11,645,527",
"2883","開發金          ","16,817,032","5,291,762","11,525,270","0","0","0","194,000","1,440,000","-1,246,000","-221,000","0","308,000","-308,000","472,000","385,000","87,000","10,058,270",
"2002","中鋼            ","11,790,976","2,378,912","9,412,064","0","0","0","61,000","0","61,000","271,000","0","4,000","-4,000","321,000","46,000","275,000","9,744,064",
"2890","永豐金          ","9,561,464","1,843,245","7,718,219","0","0","0","0","0","0","-26,000","1,000","27,000","-26,000","0","0","0","7,692,219",
"2892","第一金          ","9,195,696","2,111,341","7,084,355","0","0","0","0","0","0","314,000","870,000","550,000","320,000","0","6,000","-6,000","7,398,355",
"2448","晶電            ","7,756,000","5,713,000","2,043,000","0","0","0","1,060,000","1,000,000","60,000","4,883,000","1,098,000","224,000","874,000","4,711,000","702,000","4,009,000","6,986,000",
"2880","華南金          ","9,028,888","2,011,880","7,017,008","0","0","0","0","0","0","-67,000","0","67,000","-67,000","0","0","0","6,950,008",
"2409","友達            ","17,565,628","17,027,437","538,191","0","0","0","158,000","0","158,000","5,862,000","718,000","72,000","646,000","6,892,000","1,676,000","5,216,000","6,558,191",
"1303","南亞            ","5,922,888","2,504,600","3,418,288","0","0","0","11,000","10,000","1,000","2,977,000","38,000","87,000","-49,000","3,126,000","100,000","3,026,000","6,396,288",
="075516","美律統一7B購01  ","0","0","0","0","0","0","0","0","0","6,098,000","0","0","0","8,574,000","2,476,000","6,098,000","6,098,000",
"2349","錸德            ","3,758,000","2,456,000","1,302,000","0","0","0","1,200,000","0","1,200,000","3,430,000","3,586,000","156,000","3,430,000","0","0","0","5,932,000",
"2886","兆豐金          ","12,053,280","5,970,481","6,082,799","0","0","0","0","0","0","-233,000","0","3,000","-3,000","5,000","235,000","-230,000","5,849,799",
"2834","臺企銀          ","12,446,192","5,860,897","6,585,295","0","0","0","0","0","0","-1,038,000","2,000","1,445,000","-1,443,000","1,310,000","905,000","405,000","5,547,295",
"2885","元大金          ","13,510,408","7,393,822","6,116,586","0","0","0","129,000","0","129,000","-829,000","0","500,000","-500,000","92,000","421,000","-329,000","5,416,586",
"2887","台新金          ","8,662,056","3,064,300","5,597,756","0","0","0","136,000","0","136,000","-358,000","0","0","0","0","358,000","-358,000","5,375,756",
="075736","GIS麥證79購01   ","0","0","0","6,075,000","760,000","5,315,000","0","0","0","5,316,000","0","0","0","6,076,000","760,000","5,316,000","5,316,000",
="077668","GIS麥證7B購01   ","0","0","0","7,976,000","2,676,000","5,300,000","0","0","0","5,301,000","0","0","0","7,977,000","2,676,000","5,301,000","5,301,000",
"2014","中鴻            ","4,474,000","929,934","3,544,066","0","0","0","1,374,000","0","1,374,000","118,000","0","0","0","118,000","0","118,000","5,036,066",
="073371","王品元大78購01  ","0","0","0","0","0","0","0","0","0","5,000,000","0","0","0","5,000,000","0","5,000,000","5,000,000",
="00655L","國泰中國A50正2  ","2,598,000","145,000","2,453,000","0","0","0","0","0","0","2,422,000","0","0","0","5,070,000","2,648,000","2,422,000","4,875,000",
="0050","元大台灣50      ","2,764,000","20,000","2,744,000","0","0","0","0","0","0","1,936,000","132,000","1,203,000","-1,071,000","3,110,000","103,000","3,007,000","4,680,000",
="075444","長虹麥證79購01  ","0","0","0","4,758,000","122,000","4,636,000","0","0","0","4,636,000","0","0","0","4,758,000","122,000","4,636,000","4,636,000",
"1312","國喬            ","7,756,000","3,837,726","3,918,274","0","0","0","138,000","9,000","129,000","538,000","8,000","125,000","-117,000","847,000","192,000","655,000","4,585,274",
="0056","元大高股息      ","1,000","11,000","-10,000","0","0","0","0","0","0","4,574,000","0","0","0","4,574,000","0","4,574,000","4,564,000",
="072719","可成麥證78購01  ","0","0","0","5,584,000","538,000","5,046,000","0","0","0","4,546,000","0","1,000","-1,000","5,584,000","1,037,000","4,547,000","4,546,000",
="077064","GIS麥證7A購01   ","0","0","0","6,501,000","3,787,000","2,714,000","0","0","0","4,458,000","0","0","0","8,245,000","3,787,000","4,458,000","4,458,000",
"2881","富邦金          ","7,999,928","3,842,780","4,157,148","0","0","0","21,000","0","21,000","239,000","200,000","16,000","184,000","238,000","183,000","55,000","4,417,148",
="077293","冠德麥證7A購01  ","0","0","0","4,933,000","570,000","4,363,000","0","0","0","4,363,000","0","0","0","4,933,000","570,000","4,363,000","4,363,000",
"2515","中工            ","1,895,000","1,355,000","540,000","0","0","0","0","0","0","3,802,000","872,000","190,000","682,000","3,157,000","37,000","3,120,000","4,342,000",
="072633","亞德客麥證77購01","0","0","0","4,268,000","20,000","4,248,000","0","0","0","4,248,000","0","0","0","4,268,000","20,000","4,248,000","4,248,000",
="078613","上銀麥證7B購02  ","0","0","0","4,678,000","439,000","4,239,000","0","0","0","4,239,000","0","0","0","4,678,000","439,000","4,239,000","4,239,000",
="00633L","富邦上証正2     ","3,760,000","1,223,000","2,537,000","0","0","0","0","0","0","1,691,000","60,000","560,000","-500,000","6,638,000","4,447,000","2,191,000","4,228,000",
="075439","冠德麥證79購01  ","0","0","0","4,844,000","618,000","4,226,000","0","0","0","4,226,000","0","0","0","4,844,000","618,000","4,226,000","4,226,000",
"5880","合庫金          ","6,117,252","1,895,603","4,221,649","0","0","0","0","0","0","0","0","0","0","0","0","0","4,221,649",
="076493","敬鵬元大81購01  ","0","0","0","0","0","0","0","0","0","4,082,000","0","0","0","4,859,000","777,000","4,082,000","4,082,000",
="073109","可成麥證77購02  ","0","0","0","4,908,000","172,000","4,736,000","0","0","0","4,075,000","0","0","0","4,908,000","833,000","4,075,000","4,075,000",
="079108","創意麥證7C購01  ","0","0","0","4,336,000","347,000","3,989,000","0","0","0","3,800,000","0","0","0","4,347,000","547,000","3,800,000","3,800,000",
="078084","GIS麥證7A購02   ","0","0","0","4,366,000","799,000","3,567,000","0","0","0","3,567,000","0","0","0","4,366,000","799,000","3,567,000","3,567,000",
="078755","華新麥證7C購01  ","0","0","0","3,582,000","35,000","3,547,000","0","0","0","3,547,000","0","0","0","3,582,000","35,000","3,547,000","3,547,000",
"1216","統一            ","8,643,200","5,167,035","3,476,165","0","0","0","26,000","0","26,000","-9,000","0","3,000","-3,000","0","6,000","-6,000","3,493,165",
="073793","亞德客麥證79購01","0","0","0","3,482,000","30,000","3,452,000","0","0","0","3,441,000","0","0","0","3,482,000","41,000","3,441,000","3,441,000",
="077194","華新麥證7B購01  ","0","0","0","3,362,000","19,000","3,343,000","0","0","0","3,353,000","0","0","0","3,372,000","19,000","3,353,000","3,353,000",
="077521","智易麥證7B購01  ","0","15,000","-15,000","5,647,000","2,276,000","3,371,000","0","0","0","3,362,000","0","0","0","5,647,000","2,285,000","3,362,000","3,347,000",
="077764","遠東新麥證7B購01","0","0","0","3,708,000","380,000","3,328,000","0","0","0","3,328,000","0","0","0","3,708,000","380,000","3,328,000","3,328,000",
