"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","13,308,000","3,500,000","9,808,000","0","0","0","756,000","100,000","0","100,000","6,119,000","5,463,000","656,000","10,564,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","3,041,000","0","0","0","3,041,000","0","3,041,000","3,041,000",
="0056","元大高股息      ","0","0","0","0","0","0","2,778,000","0","0","0","2,778,000","0","2,778,000","2,778,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","2,583,000","0","500,000","-500,000","3,134,000","51,000","3,083,000","2,583,000",
="0050","元大台灣50      ","3,278,100","7,000","3,271,100","0","566,000","-566,000","-148,000","26,000","462,000","-436,000","426,000","138,000","288,000","2,557,100",
="0061","元大寶滬深      ","0","0","0","0","0","0","2,465,000","0","90,000","-90,000","2,983,000","428,000","2,555,000","2,465,000",
="00708L","元大S&P黃金正2  ","0","0","0","0","0","0","1,945,000","0","1,000,000","-1,000,000","3,687,000","742,000","2,945,000","1,945,000",
="00643","群益深証中小    ","70,000","0","70,000","0","0","0","568,000","0","0","0","980,000","412,000","568,000","638,000",
="00651R","FH香港反1       ","71,000","0","71,000","0","0","0","554,000","0","0","0","554,000","0","554,000","625,000",
="0059","富邦金融        ","0","0","0","0","0","0","448,000","0","0","0","503,000","55,000","448,000","448,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","444,000","0","0","0","471,000","27,000","444,000","444,000",
="00678","群益NBI生技     ","398,000","0","398,000","0","0","0","39,000","50,000","0","50,000","0","11,000","-11,000","437,000",
="00665L","富邦H股正2      ","139,000","0","139,000","0","0","0","257,000","0","0","0","453,000","196,000","257,000","396,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","390,000","0","0","0","508,000","118,000","390,000","390,000",
="00653L","富邦印度正2     ","97,000","0","97,000","0","0","0","267,000","0","0","0","468,000","201,000","267,000","364,000",
="0052","富邦科技        ","0","0","0","0","0","0","350,000","0","0","0","393,000","43,000","350,000","350,000",
="00635U","元大S&P黃金     ","613,000","0","613,000","0","0","0","-270,000","0","0","0","465,000","735,000","-270,000","343,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","343,000","0","0","0","472,000","129,000","343,000","343,000",
="0058","富邦發達        ","0","0","0","0","0","0","341,000","0","0","0","426,000","85,000","341,000","341,000",
="00692","富邦公司治理    ","0","2,000","-2,000","0","0","0","330,000","0","0","0","774,000","444,000","330,000","328,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","184,000","0","0","0","789,000","605,000","184,000","184,000",
="00701","國泰臺灣低波動30","0","43,000","-43,000","0","0","0","216,000","0","0","0","307,000","91,000","216,000","173,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","164,000","0","0","0","591,000","427,000","164,000","164,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","144,000","0","0","0","351,000","207,000","144,000","144,000",
="006207","FH滬深          ","0","53,000","-53,000","0","0","0","188,000","0","70,000","-70,000","472,000","214,000","258,000","135,000",
="006205","富邦上証        ","0","58,000","-58,000","0","0","0","177,000","163,000","13,000","150,000","1,009,000","982,000","27,000","119,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","111,000","0","0","0","111,000","0","111,000","111,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","99,000","0","0","0","129,000","30,000","99,000","99,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","96,000","0","0","0","2,253,000","2,157,000","96,000","96,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","87,000","0","0","0","778,000","691,000","87,000","87,000",
="00702","國泰標普低波高息","15,000","0","15,000","0","0","0","59,000","0","0","0","59,000","0","59,000","74,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","69,000","0","0","0","73,000","4,000","69,000","69,000",
="00646","元大S&P500      ","0","0","0","0","0","0","62,000","0","0","0","64,000","2,000","62,000","62,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","61,000","0","0","0","101,000","40,000","61,000","61,000",
="00640L","富邦日本正2     ","68,000","0","68,000","0","0","0","-19,000","0","0","0","659,000","678,000","-19,000","49,000",
="00654R","富邦印度反1     ","42,000","0","42,000","0","0","0","6,000","0","0","0","35,000","29,000","6,000","48,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","43,000","0","0","0","43,000","0","43,000","43,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","42,000","0","0","0","43,000","1,000","42,000","42,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","42,000","0","0","0","620,000","578,000","42,000","42,000",
="00675L","富邦臺灣加權正2 ","0","6,000","-6,000","0","0","0","46,000","0","0","0","220,000","174,000","46,000","40,000",
="0054","元大台商50      ","0","0","0","0","0","0","33,000","0","0","0","33,000","0","33,000","33,000",
="00700","富邦H股         ","0","0","0","0","0","0","20,000","0","0","0","350,000","330,000","20,000","20,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","10,000","0","0","0","817,000","807,000","10,000","10,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","10,000","0","0","0","610,000","600,000","10,000","10,000",
="00638R","元大滬深300反1  ","65,000","29,000","36,000","0","0","0","-28,000","0","0","0","24,000","52,000","-28,000","8,000",
="0053","元大電子        ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="0051","元大中型100     ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00667","元大韓國        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00661","元大日經225     ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="00657","國泰日經225     ","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="00647L","元大S&P500正2   ","40,000","0","40,000","0","0","0","-38,000","0","0","0","0","38,000","-38,000","2,000",
="00680L","元大美債20正2   ","1,000","0","1,000","0","0","0","1,000","0","0","0","1,000","0","1,000","2,000",
="00681R","元大美債20反1   ","2,000","0","2,000","0","0","0","0","0","0","0","0","0","0","2,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","300","0","0","0","300","0","300","300",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","0","0","0","0","600,000","600,000","0","0",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","0","18,000","18,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00649","FH香港          ","0","0","0","0","0","0","-2,000","0","0","0","119,000","121,000","-2,000","-2,000",
="00710B","FH彭博高收益債  ","0","0","0","5,000","0","5,000","-7,000","0","0","0","0","7,000","-7,000","-2,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00712","FH富時不動產    ","0","87,000","-87,000","5,000","0","5,000","80,000","0","0","0","80,000","0","80,000","-2,000",
="00652","富邦印度        ","0","0","0","0","0","0","-4,000","0","0","0","29,000","33,000","-4,000","-4,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","-5,000","0","0","0","42,000","47,000","-5,000","-5,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","-7,000","0","0","0","600,000","607,000","-7,000","-7,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-7,000","0","0","0","26,000","33,000","-7,000","-7,000",
="00682U","元大美元指數    ","0","19,000","-19,000","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-20,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-27,182","0","0","0","0","27,182","-27,182","-27,182",
="00645","富邦日本        ","0","0","0","0","0","0","-38,000","0","0","0","108,000","146,000","-38,000","-38,000",
="00683L","元大美元指數正2 ","0","45,000","-45,000","0","0","0","6,000","10,000","0","10,000","0","4,000","-4,000","-39,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","-51,000","0","0","0","1,000","52,000","-51,000","-51,000",
="00676R","富邦臺灣加權反1 ","11,000","0","11,000","0","0","0","-85,000","0","982,000","-982,000","1,372,000","475,000","897,000","-74,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","-85,000","0","0","0","103,000","188,000","-85,000","-85,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","-91,000","0","0","0","498,000","589,000","-91,000","-91,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","-128,000","0","0","0","222,000","350,000","-128,000","-128,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","-140,000","0","0","0","0","140,000","-140,000","-140,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-181,000","0","0","0","92,000","273,000","-181,000","-181,000",
="00642U","元大S&P石油     ","825,000","50,000","775,000","0","0","0","-1,022,000","0","0","0","461,000","1,483,000","-1,022,000","-247,000",
="00664R","國泰臺灣加權反1 ","0","19,000","-19,000","0","0","0","-256,000","0","587,000","-587,000","757,000","426,000","331,000","-275,000",
="006206","元大上證50      ","0","145,000","-145,000","0","0","0","-258,000","80,000","0","80,000","82,000","420,000","-338,000","-403,000",
="00639","富邦深100       ","0","746,000","-746,000","0","0","0","96,000","0","500,000","-500,000","938,000","342,000","596,000","-650,000",
="00673R","元大S&P原油反1  ","0","712,000","-712,000","0","0","0","-115,000","0","0","0","250,000","365,000","-115,000","-827,000",
="00655L","國泰中國A50正2  ","148,000","1,155,000","-1,007,000","0","0","0","-1,097,000","0","0","0","2,803,000","3,900,000","-1,097,000","-2,104,000",
="00636","國泰中國A50     ","51,000","1,270,000","-1,219,000","0","0","0","-2,372,000","380,000","0","380,000","1,391,000","4,143,000","-2,752,000","-3,591,000",
="00633L","富邦上証正2     ","1,463,000","6,195,000","-4,732,000","422,000","0","422,000","-5,940,000","255,000","210,000","45,000","4,183,000","10,168,000","-5,985,000","-10,250,000",
="00632R","元大台灣50反1   ","400,000","2,889,000","-2,489,000","0","0","0","-8,088,000","812,000","2,500,000","-1,688,000","1,775,000","8,175,000","-6,400,000","-10,577,000",
="00637L","元大滬深300正2  ","3,158,000","15,979,000","-12,821,000","0","0","0","-5,765,000","0","0","0","11,366,000","17,131,000","-5,765,000","-18,586,000",
="00677U","富邦VIX         ","200,000","17,277,000","-17,077,000","0","0","0","-15,086,000","100,000","0","100,000","20,000","15,206,000","-15,186,000","-32,163,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
