"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","2,021,000","0","2,021,000","0","0","0","13,837,000","7,248,000","6,589,000","2,680,000",
="0050","元大台灣50      ","318,000","123,000","195,000","0","0","0","4,039,000","2,471,000","1,568,000","1,098,000",
="006206","元大上證50      ","291,000","146,000","145,000","0","0","0","1,303,000","932,000","371,000","706,000",
="0056","元大高股息      ","0","1,000","-1,000","0","0","0","446,000","439,000","7,000","431,000",
="0055","元大MSCI金融    ","1,097,000","0","1,097,000","0","0","0","2,210,000","615,000","1,595,000","117,000",
="0053","元大電子        ","0","0","0","0","0","0","81,000","81,000","0","81,000",
="0051","元大中型100     ","35,000","0","35,000","0","0","0","38,000","38,000","0","73,000",
="0058","富邦發達        ","0","1,000","-1,000","0","0","0","11,000","11,000","0","10,000",
="006208","富邦台50        ","0","0","0","0","0","0","12,000","11,000","1,000","10,000",
="0057","富邦摩台        ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0080","恒中國          ","200","0","200","0","0","0","0","0","0","200",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","261,000","91,000","170,000","-79,000",
="006207","FH滬深          ","487,000","396,000","91,000","0","0","0","1,052,000","27,000","1,025,000","-907,000",
="006205","富邦上証        ","0","72,000","-72,000","0","0","0","5,777,000","2,371,000","3,406,000","-1,107,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
