"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","4,407,000","2,027,000","0","2,027,000","3,541,000","1,161,000","2,380,000","4,407,000",
="00665L","富邦H股正2      ","289,000","0","289,000","0","0","0","1,353,000","352,000","120,000","232,000","1,386,000","265,000","1,121,000","1,642,000",
="0056","元大高股息      ","0","0","0","0","0","0","933,000","0","0","0","933,000","0","933,000","933,000",
="00641R","富邦日本反1     ","407,000","0","407,000","0","0","0","253,000","0","0","0","900,000","647,000","253,000","660,000",
="00650L","FH香港正2       ","163,000","0","163,000","0","0","0","447,000","183,000","0","183,000","319,000","55,000","264,000","610,000",
="00635U","元大S&P黃金     ","397,000","0","397,000","0","0","0","212,000","0","265,000","-265,000","1,664,000","1,187,000","477,000","609,000",
="0050","元大台灣50      ","552,000","0","552,000","0","185,000","-185,000","158,000","63,000","188,000","-125,000","620,000","337,000","283,000","525,000",
="00631L","元大台灣50正2   ","12,000","0","12,000","0","0","0","509,000","15,000","0","15,000","687,000","193,000","494,000","521,000",
="00653L","富邦印度正2     ","17,000","0","17,000","0","0","0","421,000","14,000","14,000","0","612,000","191,000","421,000","438,000",
="006205","富邦上証        ","0","391,000","-391,000","100,000","0","100,000","603,000","106,000","0","106,000","730,000","233,000","497,000","312,000",
="00639","富邦深100       ","0","120,000","-120,000","0","0","0","314,000","120,000","66,000","54,000","981,000","721,000","260,000","194,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","156,000","0","0","0","210,000","54,000","156,000","156,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","95,000","0","10,000","-10,000","105,000","0","105,000","95,000",
="00668","國泰美國道瓊    ","0","340,000","-340,000","0","0","0","412,000","0","0","0","680,000","268,000","412,000","72,000",
="00655L","國泰中國A50正2  ","0","94,000","-94,000","0","0","0","163,000","0","0","0","458,000","295,000","163,000","69,000",
="00649","FH香港          ","0","0","0","0","0","0","59,000","0","0","0","70,000","11,000","59,000","59,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","57,000","0","0","0","306,000","249,000","57,000","57,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","37,000","0","0","0","100,000","63,000","37,000","37,000",
="0054","元大台商50      ","0","0","0","0","0","0","30,000","0","0","0","30,000","0","30,000","30,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","14,000","0","0","0","248,000","234,000","14,000","14,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","8,000","93,000","68,000","25,000","112,000","129,000","-17,000","8,000",
="00667","元大韓國        ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","4,000","10,000","20,000","-10,000","596,000","582,000","14,000","4,000",
="0053","元大電子        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","205,000","205,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00661","元大日經225     ","0","0","0","0","0","0","-1,000","0","0","0","67,000","68,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="006208","富邦台50        ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-8,000","0","0","0","24,000","32,000","-8,000","-8,000",
="00652","富邦印度        ","0","0","0","0","0","0","-15,000","0","0","0","13,000","28,000","-15,000","-15,000",
="00657","國泰日經225     ","53,000","0","53,000","0","0","0","-69,000","0","0","0","160,000","229,000","-69,000","-16,000",
="00638R","元大滬深300反1  ","0","14,000","-14,000","0","0","0","-5,000","0","5,000","-5,000","0","0","0","-19,000",
="00645","富邦日本        ","0","0","0","0","0","0","-27,000","0","0","0","78,000","105,000","-27,000","-27,000",
="006207","FH滬深          ","0","0","0","0","0","0","-38,000","0","0","0","296,000","334,000","-38,000","-38,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-38,000","0","536,000","-536,000","540,000","42,000","498,000","-38,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-39,000","0","0","0","27,000","66,000","-39,000","-39,000",
="00646","元大S&P500      ","0","0","0","0","0","0","-41,000","0","0","0","0","41,000","-41,000","-41,000",
="00634R","富邦上証反1     ","0","193,000","-193,000","0","0","0","91,000","2,000","2,000","0","676,000","585,000","91,000","-102,000",
="006206","元大上證50      ","0","159,000","-159,000","0","0","0","42,000","0","0","0","245,000","203,000","42,000","-117,000",
="00663L","國泰臺灣加權正2 ","0","2,000","-2,000","0","0","0","-126,000","0","0","0","851,000","977,000","-126,000","-128,000",
="00651R","FH香港反1       ","0","29,000","-29,000","0","0","0","-104,000","90,000","0","90,000","10,000","204,000","-194,000","-133,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-190,000","0","0","0","246,000","436,000","-190,000","-190,000",
="00636","國泰中國A50     ","0","80,000","-80,000","0","0","0","-184,000","0","0","0","526,000","710,000","-184,000","-264,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","-345,000","0","0","0","46,000","391,000","-345,000","-345,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","-456,000","0","0","0","3,454,000","3,910,000","-456,000","-456,000",
="00642U","元大S&P石油     ","0","1,381,000","-1,381,000","0","0","0","697,000","0","254,000","-254,000","2,934,000","1,983,000","951,000","-684,000",
="00677U","富邦VIX         ","0","0","0","0","0","0","-997,000","0","143,000","-143,000","1,846,000","2,700,000","-854,000","-997,000",
="00664R","國泰臺灣加權反1 ","6,000","914,000","-908,000","0","0","0","-354,000","0","105,000","-105,000","1,563,000","1,812,000","-249,000","-1,262,000",
="00640L","富邦日本正2     ","27,000","0","27,000","0","0","0","-1,428,000","0","0","0","553,000","1,981,000","-1,428,000","-1,401,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","-1,874,000","0","0","0","7,153,000","9,027,000","-1,874,000","-1,874,000",
="00633L","富邦上証正2     ","0","1,795,000","-1,795,000","0","0","0","-7,524,000","42,000","1,050,000","-1,008,000","3,932,000","10,448,000","-6,516,000","-9,319,000",
="00637L","元大滬深300正2  ","400,000","1,519,000","-1,119,000","0","1,586,000","-1,586,000","-6,662,000","0","0","0","9,277,000","15,939,000","-6,662,000","-9,367,000",
="00632R","元大台灣50反1   ","100,000","9,000","91,000","0","0","0","-17,174,000","1,700,000","1,836,000","-136,000","573,000","17,611,000","-17,038,000","-17,083,000",
="00672L","元大S&P原油正2  ","0","5,588,000","-5,588,000","0","0","0","-24,548,000","0","0","0","811,000","25,359,000","-24,548,000","-30,136,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
