"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0054","元大台商50      ","0","0","0","0","0","0","32,000","32,000","0","32,000",
="0053","元大電子        ","0","0","0","0","0","0","22,000","22,000","0","22,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","20,000","20,000","0","20,000",
="0057","富邦摩台        ","0","0","0","0","0","0","335,000","169,000","166,000","3,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0051","元大中型100     ","2,000","3,000","-1,000","0","0","0","4,000","0","4,000","-5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","410,000","20,000","390,000","-370,000",
="0056","元大高股息      ","1,000","132,000","-131,000","0","0","0","470,000","0","470,000","-601,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,210,000","282,000","928,000","-646,000",
="0061","元大寶滬深      ","10,000","0","10,000","0","0","0","4,126,000","1,694,000","2,432,000","-728,000",
="0055","元大MSCI金融    ","0","299,000","-299,000","0","0","0","1,279,000","203,000","1,076,000","-1,172,000",
="006205","富邦上証        ","0","560,000","-560,000","0","0","0","6,588,000","2,815,000","3,773,000","-1,518,000",
="006206","元大上證50      ","1,039,000","0","1,039,000","0","0","0","9,627,000","2,898,000","6,729,000","-2,792,000",
="0050","元大台灣50      ","1,726,000","6,722,000","-4,996,000","765,000","0","765,000","10,568,000","1,439,000","9,129,000","-11,921,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
