"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","347,000","127,000","220,000","0","0","0","16,818,000","0","0","0","17,701,000","883,000","16,818,000","17,038,000",
="00642U","元大S&P石油     ","149,000","0","149,000","0","0","0","5,916,000","0","80,000","-80,000","6,754,000","758,000","5,996,000","6,065,000",
="00637L","元大滬深300正2  ","2,714,000","1,820,000","894,000","0","0","0","4,061,000","770,000","750,000","20,000","9,078,000","5,037,000","4,041,000","4,955,000",
="00632R","元大台灣50反1   ","3,831,000","0","3,831,000","0","0","0","-2,528,000","1,500,000","3,635,000","-2,135,000","2,169,000","2,562,000","-393,000","1,303,000",
="00633L","富邦上証正2     ","1,528,000","3,637,000","-2,109,000","0","0","0","3,084,000","80,000","230,000","-150,000","4,429,000","1,195,000","3,234,000","975,000",
="00655L","國泰中國A50正2  ","0","1,000","-1,000","0","0","0","683,000","0","0","0","1,284,000","601,000","683,000","682,000",
="00631L","元大台灣50正2   ","48,000","0","48,000","0","0","0","420,000","80,000","15,000","65,000","469,000","114,000","355,000","468,000",
="00635U","元大S&P黃金     ","0","2,000","-2,000","0","0","0","433,000","0","0","0","570,000","137,000","433,000","431,000",
="00665L","富邦H股正2      ","0","25,000","-25,000","0","0","0","214,000","0","0","0","823,000","609,000","214,000","189,000",
="0061","元大寶滬深      ","298,000","0","298,000","0","0","0","-114,000","100,000","10,000","90,000","588,000","792,000","-204,000","184,000",
="00662","富邦NASDAQ      ","0","269,000","-269,000","0","0","0","447,000","0","0","0","547,000","100,000","447,000","178,000",
="00640L","富邦日本正2     ","1,000","0","1,000","0","0","0","140,000","0","0","0","676,000","536,000","140,000","141,000",
="00641R","富邦日本反1     ","205,000","0","205,000","0","0","0","-110,000","0","0","0","389,000","499,000","-110,000","95,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","64,000","0","0","0","1,466,000","1,402,000","64,000","64,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","56,000","0","36,000","-36,000","273,000","181,000","92,000","56,000",
="00660","元大歐洲50      ","0","2,000","-2,000","0","0","0","50,000","0","0","0","50,000","0","50,000","48,000",
="006206","元大上證50      ","0","152,000","-152,000","0","0","0","186,000","130,000","0","130,000","311,000","255,000","56,000","34,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","28,000","0","0","0","28,000","0","28,000","28,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","25,000","0","0","0","53,000","28,000","25,000","25,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","24,000","0","0","0","24,000","0","24,000","24,000",
="00652","富邦印度        ","0","0","0","0","0","0","21,000","0","0","0","59,000","38,000","21,000","21,000",
="0054","元大台商50      ","0","0","0","0","0","0","14,000","0","0","0","14,000","0","14,000","14,000",
="00643","群益深証中小    ","0","0","0","0","0","0","12,000","60,000","60,000","0","367,000","355,000","12,000","12,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00649","FH香港          ","130,000","0","130,000","0","0","0","-122,000","0","0","0","4,000","126,000","-122,000","8,000",
="0058","富邦發達        ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="0057","富邦摩台        ","0","0","0","0","0","0","7,000","0","40,000","-40,000","47,000","0","47,000","7,000",
="0053","元大電子        ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="00645","富邦日本        ","0","0","0","0","0","0","6,000","0","0","0","7,000","1,000","6,000","6,000",
="00682U","元大美元指數    ","17,000","0","17,000","0","0","0","-11,000","0","0","0","0","11,000","-11,000","6,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","5,000","0","0","0","738,000","733,000","5,000","5,000",
="0051","元大中型100     ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","2,000","0","0","0","126,000","124,000","2,000","2,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00678","群益NBI生技     ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","0","302,000","302,000","0","0",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","-1,000","0","0","0","400,000","401,000","-1,000","-1,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00657","國泰日經225     ","0","40,000","-40,000","0","0","0","39,000","0","0","0","121,000","82,000","39,000","-1,000",
="00650L","FH香港正2       ","0","1,000","-1,000","0","0","0","0","40,000","0","40,000","719,000","759,000","-40,000","-1,000",
="0059","富邦金融        ","0","3,000","-3,000","0","0","0","0","0","0","0","0","0","0","-3,000",
="00646","元大S&P500      ","0","0","0","0","0","0","-4,000","0","0","0","62,000","66,000","-4,000","-4,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-5,000","0","0","0","118,000","123,000","-5,000","-5,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","-9,000","0","0","0","0","9,000","-9,000","-9,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","-10,000","0","0","0","60,000","70,000","-10,000","-10,000",
