"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","3,271,000","0","3,271,000","0","0","0","0","0","0","13,268,000","1,245,000","1,977,000","-732,000","17,660,000","3,660,000","14,000,000","16,539,000",
="00637L","元大滬深300正2  ","8,745,000","1,518,000","7,227,000","0","0","0","0","0","0","3,901,000","789,000","100,000","689,000","27,920,000","24,708,000","3,212,000","11,128,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","2,005,000","115,000","45,000","70,000","1,994,000","59,000","1,935,000","2,005,000",
="00642U","元大S&P石油     ","678,000","0","678,000","0","0","0","0","0","0","695,000","0","0","0","956,000","261,000","695,000","1,373,000",
="00639","富邦深100       ","541,000","0","541,000","0","0","0","0","0","0","798,000","10,000","25,000","-15,000","2,553,000","1,740,000","813,000","1,339,000",
="00664R","國泰臺灣加權反1 ","131,000","0","131,000","0","0","0","0","0","0","630,000","0","0","0","1,463,000","833,000","630,000","761,000",
="00643","群益深証中小    ","230,000","0","230,000","0","0","0","0","0","0","262,000","0","0","0","537,000","275,000","262,000","492,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","474,000","0","0","0","479,000","5,000","474,000","474,000",
="006205","富邦上証        ","65,000","7,000","58,000","0","0","0","0","0","0","413,000","0","0","0","2,191,000","1,778,000","413,000","471,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","426,000","0","0","0","454,000","28,000","426,000","426,000",
="00631L","元大台灣50正2   ","157,000","65,000","92,000","0","0","0","0","0","0","155,000","50,000","0","50,000","440,000","335,000","105,000","247,000",
="00633L","富邦上証正2     ","2,534,000","589,000","1,945,000","0","0","0","18,000","0","18,000","-1,753,000","1,144,000","162,000","982,000","8,413,000","11,148,000","-2,735,000","210,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","142,000","0","0","0","213,000","71,000","142,000","142,000",
="00640L","富邦日本正2     ","200,000","0","200,000","0","0","0","0","0","0","-72,000","0","0","0","332,000","404,000","-72,000","128,000",
="00641R","富邦日本反1     ","50,000","0","50,000","0","0","0","0","0","0","70,000","0","0","0","224,000","154,000","70,000","120,000",
="00646","元大S&P500      ","94,000","0","94,000","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","93,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","62,000","0","0","0","156,000","94,000","62,000","62,000",
="00653L","富邦印度正2     ","57,000","0","57,000","0","0","0","0","0","0","-5,000","0","0","0","8,000","13,000","-5,000","52,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","0","0","0","47,000","0","0","0","246,000","199,000","47,000","47,000",
="00666R","富邦恒生國企反1 ","0","0","0","0","0","0","0","0","0","42,000","0","0","0","42,000","0","42,000","42,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","0","0","0","32,000","0","0","0","295,000","263,000","32,000","32,000",
="00702","國泰標普低波高息","118,000","0","118,000","0","0","0","0","0","0","-87,000","0","0","0","24,000","111,000","-87,000","31,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","25,000","0","0","0","125,000","100,000","25,000","25,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","24,000","0","0","0","99,000","75,000","24,000","24,000",
="00660","元大歐洲50      ","21,000","0","21,000","0","0","0","0","0","0","0","0","0","0","0","0","0","21,000",
="00712","FH富時不動產    ","15,000","0","15,000","0","0","0","0","0","0","6,000","0","0","0","7,000","1,000","6,000","21,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","20,000","0","0","0","20,000","0","20,000","20,000",
="00634R","富邦上証反1     ","86,000","0","86,000","0","0","0","0","0","0","-66,000","0","0","0","614,000","680,000","-66,000","20,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","13,000","0","0","0","13,000","0","13,000","13,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","12,000","0","0","0","122,000","110,000","12,000","12,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","12,000","2,000","10,000","10,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","18,000","9,000","9,000","9,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","16,000","7,000","9,000","9,000",
="00647L","元大S&P500正2   ","8,000","0","8,000","0","0","0","0","0","0","0","0","0","0","0","0","0","8,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","10,000","5,000","5,000","5,000",
="00658L","國泰日本正2     ","10,000","0","10,000","0","0","0","0","0","0","-5,000","0","0","0","25,000","30,000","-5,000","5,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","39,000","34,000","5,000","5,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","273,000","268,000","5,000","5,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","203,000","200,000","3,000","3,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","6,000","3,000","3,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","3,000","2,000","1,000","1,000",
="00689R","國泰20年美債反1 ","1,000","0","1,000","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","900","0","0","0","1,700","800","900","900",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","15,000","15,000","0","0",
="00710B","FH彭博高收益債  ","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","17,700","17,700","0","0",
="00657","國泰日經225     ","2,000","0","2,000","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","2,000","3,000","-1,000","-1,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00731","FH富時高息低波  ","0","0","0","0","0","0","50,000","0","50,000","-51,000","0","0","0","0","51,000","-51,000","-1,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","293,000","298,000","-5,000","-5,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","-6,000","0","0","0","411,000","417,000","-6,000","-6,000",
="00649","FH香港          ","0","3,000","-3,000","0","0","0","0","0","0","-6,000","0","0","0","44,000","50,000","-6,000","-9,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","50,000","60,000","-10,000","-10,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","101,000","111,000","-10,000","-10,000",
