"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","5,186,000","498,000","4,688,000","0","0","0","54,161,000","1,570,000","11,069,000","-9,499,000","64,828,000","1,168,000","63,660,000","58,849,000",
="00664R","國泰臺灣加權反1 ","4,667,000","3,192,000","1,475,000","0","0","0","2,179,000","105,000","1,960,000","-1,855,000","7,808,000","3,774,000","4,034,000","3,654,000",
="00648R","元大S&P500反1   ","466,000","0","466,000","0","0","0","1,643,000","777,000","137,000","640,000","1,966,000","963,000","1,003,000","2,109,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","912,000","0","400,000","-400,000","3,246,000","1,934,000","1,312,000","912,000",
="00659R","國泰日本反1     ","558,000","0","558,000","0","0","0","279,000","0","0","0","1,270,000","991,000","279,000","837,000",
="006207","FH滬深          ","563,000","0","563,000","0","0","0","90,000","0","0","0","685,000","595,000","90,000","653,000",
="0056","元大高股息      ","0","0","0","0","0","0","439,000","4,000","157,000","-153,000","592,000","0","592,000","439,000",
="00653L","富邦印度正2     ","0","40,000","-40,000","0","0","0","450,000","24,000","19,000","5,000","1,042,000","597,000","445,000","410,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","364,000","186,000","53,000","133,000","827,000","596,000","231,000","364,000",
="00634R","富邦上証反1     ","466,000","100,000","366,000","0","0","0","-122,000","463,000","168,000","295,000","261,000","678,000","-417,000","244,000",
="006205","富邦上証        ","586,000","0","586,000","0","300,000","-300,000","-89,000","17,000","651,000","-634,000","1,702,000","1,157,000","545,000","197,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","180,000","0","0","0","290,000","110,000","180,000","180,000",
="00649","FH香港          ","0","0","0","0","0","0","137,000","0","0","0","286,000","149,000","137,000","137,000",
="00639","富邦深100       ","119,000","36,000","83,000","0","0","0","-38,000","260,000","380,000","-120,000","946,000","864,000","82,000","45,000",
="0051","元大中型100     ","0","0","0","0","0","0","44,000","0","0","0","44,000","0","44,000","44,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","44,000","0","0","0","60,000","16,000","44,000","44,000",
="00666R","富邦H股反1      ","281,000","0","281,000","0","0","0","-249,000","0","519,000","-519,000","1,594,000","1,324,000","270,000","32,000",
="00641R","富邦日本反1     ","0","125,000","-125,000","0","0","0","150,000","0","0","0","1,585,000","1,435,000","150,000","25,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="00645","富邦日本        ","0","0","0","0","0","0","3,000","0","0","0","583,000","580,000","3,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","100","0","0","0","100","0","100","100",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","50,000","50,000","0","50,000","50,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-33","0","0","0","0","33","-33","-33",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00661","元大日經225     ","0","0","0","0","0","0","-1,000","0","0","0","460,000","461,000","-1,000","-1,000",
="0054","元大台商50      ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","-3,000","0","0","0","400,000","403,000","-3,000","-3,000",
