"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,715,000","928,000","1,787,000","0","0","0","5,908,000","2,666,000","3,242,000","1,211,000",
="0056","元大高股息      ","14,000","0","14,000","0","0","0","134,000","130,000","4,000","140,000",
="0053","元大電子        ","17,000","0","17,000","0","0","0","1,000","1,000","0","18,000",
="006203","元大MSCI台灣    ","42,000","0","42,000","0","0","0","55,000","13,000","42,000","13,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0052","富邦科技        ","4,000","0","4,000","0","0","0","8,000","4,000","4,000","4,000",
="0054","元大台商50      ","3,000","0","3,000","0","0","0","1,000","1,000","0","4,000",
="0057","富邦摩台        ","0","0","0","0","0","0","3,000","2,000","1,000","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="006206","元大上證50      ","0","0","0","0","0","0","2,121,000","1,021,000","1,100,000","-79,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","136,300","26,000","110,300","-84,300",
="0055","元大MSCI金融    ","0","1,000","-1,000","0","0","0","465,000","0","465,000","-466,000",
="006207","FH滬深          ","6,000","0","6,000","0","0","0","699,000","45,000","654,000","-603,000",
="006205","富邦上証        ","34,000","0","34,000","0","0","0","7,819,000","2,918,000","4,901,000","-1,949,000",
="0061","元大寶滬深      ","0","4,510,000","-4,510,000","0","0","0","4,266,000","816,000","3,450,000","-7,144,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
