"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,000","0","1,000","120,000","1,765,000","-1,645,000","41,361,000","27,758,000","13,603,000","12,511,000",
="0050","元大台灣50      ","6,994,000","24,000","6,970,000","0","0","0","6,863,000","5,856,000","1,007,000","11,819,000",
="006205","富邦上証        ","0","0","0","0","0","0","16,251,000","10,568,000","5,683,000","4,885,000",
="006207","FH滬深          ","0","8,000","-8,000","0","0","0","5,513,000","3,656,000","1,857,000","1,791,000",
="006206","元大上證50      ","300,000","0","300,000","0","0","0","9,383,000","5,058,000","4,325,000","1,033,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","8,475,000","4,592,000","3,883,000","709,000",
="0054","元大台商50      ","71,000","0","71,000","0","0","0","105,000","38,000","67,000","42,000",
="0059","富邦金融        ","1,000","0","1,000","0","0","0","27,000","27,000","0","28,000",
="0053","元大電子        ","52,000","0","52,000","0","0","0","52,000","13,000","39,000","26,000",
="0060","新台灣          ","0","0","0","0","0","0","30,000","27,000","3,000","24,000",
="0051","元大中型100     ","21,000","0","21,000","0","0","0","18,000","6,000","12,000","15,000",
="006203","元大MSCI台灣    ","77,000","0","77,000","0","0","0","86,000","11,000","75,000","13,000",
="006204","永豐臺灣加權    ","19,000","0","19,000","0","0","0","45,000","19,000","26,000","12,000",
="0052","富邦科技        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="006208","富邦台50        ","0","0","0","0","0","0","4,000","3,000","1,000","2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","16,000","8,000","8,000","0",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0055","元大MSCI金融    ","10,000","0","10,000","0","90,000","-90,000","117,000","57,000","60,000","-83,000",
="0056","元大高股息      ","24,000","0","24,000","0","0","0","472,000","96,000","376,000","-256,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","6,653,000","3,032,000","3,621,000","-589,000",
="00633L","富邦上証正2     ","0","0","0","900,000","0","900,000","20,435,000","8,708,000","11,727,000","-2,119,000",
="00632R","元大台灣50反1   ","0","771,000","-771,000","0","0","0","4,366,000","427,000","3,939,000","-4,283,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
