"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","304,000","0","0","0","9,658,000","9,354,000","304,000","304,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","185,000","4,000","22,000","-18,000","635,000","432,000","203,000","185,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","69,000","0","70,000","-70,000","146,000","7,000","139,000","69,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","15,000","0","0","0","1,074,000","1,059,000","15,000","15,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","0","0","324,000","322,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","-2,000",
="0053","元大電子        ","0","0","0","0","0","0","-2,000","0","0","0","5,000","7,000","-2,000","-2,000",
="0060","新台灣          ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="006203","元大MSCI台灣    ","1,000","1,000","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="0051","元大中型100     ","0","0","0","0","0","0","-10,000","0","0","0","1,000","11,000","-10,000","-10,000",
="008201","BP上證50        ","0","0","0","0","0","0","-16,800","0","0","0","12,200","29,000","-16,800","-16,800",
="0056","元大高股息      ","0","0","0","0","0","0","-24,000","0","0","0","15,000","39,000","-24,000","-24,000",
="0050","元大台灣50      ","412,000","1,100,000","-688,000","0","0","0","335,000","68,000","313,000","-245,000","1,603,000","1,023,000","580,000","-353,000",
="00632R","元大台灣50反1   ","623,000","2,000","621,000","0","0","0","-2,079,000","200,000","265,000","-65,000","504,000","2,518,000","-2,014,000","-1,458,000",
="00634R","富邦上証反1     ","0","642,000","-642,000","0","0","0","-1,186,000","0","100,000","-100,000","6,218,000","7,304,000","-1,086,000","-1,828,000",
="00639","富邦深100       ","0","0","0","0","550,000","-550,000","-2,398,000","0","0","0","3,736,000","6,134,000","-2,398,000","-2,948,000",
="00636","國泰中國A50     ","1,000","0","1,000","0","0","0","-4,001,000","59,000","111,000","-52,000","26,835,000","30,784,000","-3,949,000","-4,000,000",
="00633L","富邦上証正2     ","550,000","3,000","547,000","0","0","0","-7,024,000","303,000","774,000","-471,000","39,371,000","45,924,000","-6,553,000","-6,477,000",
="006206","元大上證50      ","0","0","0","0","0","0","-6,727,000","1,623,000","237,000","1,386,000","7,047,000","15,160,000","-8,113,000","-6,727,000",
="0061","元大寶滬深      ","184,000","271,000","-87,000","150,000","0","150,000","-9,121,000","868,000","275,000","593,000","2,917,000","12,631,000","-9,714,000","-9,058,000",
="006205","富邦上証        ","59,000","0","59,000","0","0","0","-9,138,000","2,759,000","925,000","1,834,000","5,015,000","15,987,000","-10,972,000","-9,079,000",
="006207","FH滬深          ","200,000","0","200,000","0","0","0","-9,897,000","97,000","824,000","-727,000","4,100,000","13,270,000","-9,170,000","-9,697,000",
="00637L","元大滬深300正2  ","0","0","0","0","0","0","-13,670,000","0","400,000","-400,000","51,492,000","64,762,000","-13,270,000","-13,670,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
