"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","5,344,000","0","5,344,000","0","0","0","6,324,000","545,000","10,000","535,000","6,058,000","269,000","5,789,000","11,668,000",
="0050","元大台灣50      ","2,297,000","233,000","2,064,000","55,000","0","55,000","2,214,000","497,000","10,000","487,000","1,850,000","123,000","1,727,000","4,333,000",
="00631L","元大台灣50正2   ","555,000","0","555,000","0","0","0","607,000","695,000","640,000","55,000","1,246,000","694,000","552,000","1,162,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","600,000","0","0","0","1,310,000","710,000","600,000","600,000",
="00646","元大S&P500      ","0","0","0","0","0","0","499,000","118,000","0","118,000","383,000","2,000","381,000","499,000",
="00648R","元大S&P500反1   ","1,000","0","1,000","0","0","0","363,000","0","0","0","386,000","23,000","363,000","364,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","274,000","0","0","0","1,407,000","1,133,000","274,000","274,000",
="00634R","富邦上証反1     ","200,000","0","200,000","0","0","0","34,000","0","0","0","44,000","10,000","34,000","234,000",
="00665L","富邦H股正2      ","57,000","0","57,000","0","0","0","111,000","0","0","0","1,734,000","1,623,000","111,000","168,000",
="00663L","國泰臺灣加權正2 ","1,000","0","1,000","0","0","0","156,000","0","0","0","517,000","361,000","156,000","157,000",
="006206","元大上證50      ","0","0","0","0","0","0","115,000","0","0","0","194,000","79,000","115,000","115,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","69,000","0","0","0","69,000","0","69,000","69,000",
="00651R","FH香港反1       ","62,000","0","62,000","0","0","0","6,000","0","0","0","20,000","14,000","6,000","68,000",
="0056","元大高股息      ","0","0","0","0","0","0","30,000","20,000","0","20,000","11,000","1,000","10,000","30,000",
="00661","元大日經225     ","0","0","0","0","0","0","20,000","0","0","0","125,000","105,000","20,000","20,000",
="0054","元大台商50      ","0","0","0","0","0","0","19,000","0","0","0","19,000","0","19,000","19,000",
="00657","國泰日經225     ","0","0","0","0","0","0","16,000","0","0","0","46,000","30,000","16,000","16,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","15,000","0","0","0","113,000","98,000","15,000","15,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","10,000","0","0","0","20,000","10,000","10,000","10,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","8,000","0","149,000","-149,000","233,000","76,000","157,000","8,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","7,000","0","0","0","20,000","13,000","7,000","7,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","102,000","102,000","0","0",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","0","162,000","162,000","0","0",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-1,000","0","0","0","316,000","317,000","-1,000","-1,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-1,000","0","0","0","1,200,000","1,201,000","-1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","-11,000","0","5,000","-5,000","0","6,000","-6,000","-11,000",
="00649","FH香港          ","0","0","0","0","0","0","-19,000","0","0","0","12,000","31,000","-19,000","-19,000",
="00652","富邦印度        ","0","0","0","0","0","0","-20,000","0","0","0","213,000","233,000","-20,000","-20,000",
="00639","富邦深100       ","4,000","7,000","-3,000","0","0","0","-22,000","182,000","0","182,000","658,000","862,000","-204,000","-25,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","-48,000","0","0","0","448,000","496,000","-48,000","-48,000",
="006205","富邦上証        ","223,000","351,000","-128,000","0","0","0","71,000","0","42,000","-42,000","191,000","78,000","113,000","-57,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","-79,000","0","0","0","62,000","141,000","-79,000","-79,000",
="006207","FH滬深          ","3,000","0","3,000","0","0","0","-146,000","0","0","0","228,000","374,000","-146,000","-143,000",
="00640L","富邦日本正2     ","67,000","0","67,000","0","0","0","-264,000","0","0","0","960,000","1,224,000","-264,000","-197,000",
="00633L","富邦上証正2     ","35,000","1,000","34,000","0","0","0","-260,000","0","0","0","715,000","975,000","-260,000","-226,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-242,000","0","0","0","746,000","988,000","-242,000","-242,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-336,000","10,000","0","10,000","102,000","448,000","-346,000","-336,000",
="00645","富邦日本        ","0","0","0","0","0","0","-468,000","0","0","0","319,000","787,000","-468,000","-468,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","-563,000","0","10,000","-10,000","112,000","665,000","-553,000","-563,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-1,131,000","0","0","0","32,000","1,163,000","-1,131,000","-1,131,000",
="00637L","元大滬深300正2  ","6,000","0","6,000","0","0","0","-2,383,000","0","0","0","494,000","2,877,000","-2,383,000","-2,377,000",
="00664R","國泰臺灣加權反1 ","2,000","237,000","-235,000","0","0","0","-5,848,000","200,000","0","200,000","1,064,000","7,112,000","-6,048,000","-6,083,000",
="00632R","元大台灣50反1   ","0","11,226,000","-11,226,000","0","0","0","-20,219,000","1,145,000","0","1,145,000","1,237,000","22,601,000","-21,364,000","-31,445,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
