"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","20,000","0","20,000","0","0","0","25,951,000","15,203,000","10,748,000","4,475,000",
="006207","FH滬深          ","0","0","0","0","0","0","4,062,000","2,147,000","1,915,000","232,000",
="006206","元大上證50      ","0","0","0","0","0","0","562,000","376,000","186,000","190,000",
="0054","元大台商50      ","33,000","0","33,000","0","0","0","51,000","41,000","10,000","64,000",
="0053","元大電子        ","0","0","0","0","0","0","47,000","46,000","1,000","45,000",
="0051","元大中型100     ","19,000","0","19,000","0","0","0","19,000","5,000","14,000","10,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","68,000","37,000","31,000","6,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","2,000","2,000","0",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","43,000","19,000","24,000","-5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","42,307","17,000","25,307","-8,307",
="0056","元大高股息      ","2,000","32,000","-30,000","0","0","0","367,000","10,000","357,000","-377,000",
="006205","富邦上証        ","0","121,000","-121,000","0","0","0","7,267,000","3,047,000","4,220,000","-1,294,000",
="0050","元大台灣50      ","285,000","4,017,000","-3,732,000","0","70,000","-70,000","7,224,000","3,010,000","4,214,000","-5,006,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
