"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0056","元大高股息      ","103,000","0","103,000","0","0","0","1,040,000","1,035,000","5,000","1,133,000",
="0055","元大MSCI金融    ","0","0","0","351,000","0","351,000","420,000","252,000","168,000","435,000",
="0051","元大中型100     ","47,000","0","47,000","0","0","0","86,000","86,000","0","133,000",
="0054","元大台商50      ","12,000","0","12,000","0","0","0","1,000","1,000","0","13,000",
="0059","富邦金融        ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0053","元大電子        ","8,000","0","8,000","0","0","0","1,000","1,000","0","9,000",
="006208","富邦台50        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0052","富邦科技        ","0","0","0","0","0","0","7,000","7,000","0","7,000",
="0058","富邦發達        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","149,198","52,000","97,198","-45,198",
="0057","富邦摩台        ","0","620,000","-620,000","0","0","0","320,000","320,000","0","-300,000",
="006207","FH滬深          ","0","0","0","0","0","0","719,000","157,000","562,000","-405,000",
="0050","元大台灣50      ","463,000","202,000","261,000","0","0","0","2,665,000","901,000","1,764,000","-602,000",
="006205","富邦上証        ","0","0","0","0","0","0","8,066,000","3,563,000","4,503,000","-940,000",
="006206","元大上證50      ","1,000","753,000","-752,000","0","0","0","5,542,000","2,198,000","3,344,000","-1,898,000",
="0061","元大寶滬深      ","0","3,242,000","-3,242,000","0","0","0","12,663,000","3,343,000","9,320,000","-9,219,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
