"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006203","元大MSCI台灣    ","3,000","1,000","2,000","0","0","0","15,000","14,000","1,000","15,000",
="0054","元大台商50      ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="0058","富邦發達        ","0","0","0","0","0","0","7,000","4,000","3,000","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","533,000","266,000","267,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","16,000","7,000","9,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="006204","永豐臺灣加權    ","0","55,000","-55,000","0","0","0","263,730","0","263,730","-318,730",
="0057","富邦摩台        ","0","400,000","-400,000","0","0","0","807,000","353,000","454,000","-501,000",
="006207","FH滬深          ","0","0","0","0","0","0","10,538,000","4,747,000","5,791,000","-1,044,000",
="0056","元大高股息      ","0","0","0","0","0","0","2,053,000","295,000","1,758,000","-1,463,000",
="006206","元大上證50      ","150,000","250,000","-100,000","0","0","0","7,007,000","2,339,000","4,668,000","-2,429,000",
="0061","元大寶滬深      ","1,000","801,000","-800,000","1,910,000","0","1,910,000","23,081,000","9,651,000","13,430,000","-2,669,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","4,784,000","1,003,000","3,781,000","-2,778,000",
="006205","富邦上証        ","0","0","0","150,000","0","150,000","16,396,000","6,633,000","9,763,000","-2,980,000",
="0050","元大台灣50      ","1,682,000","8,595,000","-6,913,000","0","0","0","11,146,000","3,095,000","8,051,000","-11,869,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
