"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","3,751,000","315,000","3,436,000","0","0","0","0","0","0","44,357,000","787,000","4,100,000","-3,313,000","52,113,000","4,443,000","47,670,000","47,793,000",
="00637L","元大滬深300正2  ","7,918,000","292,000","7,626,000","0","0","0","0","0","0","3,467,000","380,000","100,000","280,000","25,687,000","22,500,000","3,187,000","11,093,000",
="00633L","富邦上証正2     ","1,645,000","9,000","1,636,000","0","0","0","0","0","0","1,427,000","5,000","20,000","-15,000","9,253,000","7,811,000","1,442,000","3,063,000",
="00683L","元大美元指數正2 ","0","3,000","-3,000","0","0","0","0","0","0","2,793,000","20,000","0","20,000","2,813,000","40,000","2,773,000","2,790,000",
="00655L","國泰中國A50正2  ","985,000","0","985,000","0","0","0","0","0","0","1,186,000","0","792,000","-792,000","5,470,000","3,492,000","1,978,000","2,171,000",
="00676R","富邦臺灣加權反1 ","281,000","0","281,000","0","0","0","0","0","0","1,229,000","0","0","0","1,439,000","210,000","1,229,000","1,510,000",
="00653L","富邦印度正2     ","603,000","0","603,000","0","0","0","0","0","0","158,000","0","0","0","205,000","47,000","158,000","761,000",
="006205","富邦上証        ","262,000","0","262,000","0","0","0","0","0","0","273,000","0","10,000","-10,000","2,774,000","2,491,000","283,000","535,000",
="00636","國泰中國A50     ","384,000","0","384,000","0","0","0","0","0","0","32,651","50,000","90,000","-40,000","1,471,000","1,398,349","72,651","416,651",
="00664R","國泰臺灣加權反1 ","17,000","0","17,000","0","0","0","0","0","0","377,000","0","0","0","1,682,000","1,305,000","377,000","394,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","381,000","0","0","0","674,000","293,000","381,000","381,000",
="00677U","富邦VIX         ","1,132,000","3,507,000","-2,375,000","0","0","0","0","0","0","2,690,000","300,000","120,000","180,000","3,707,000","1,197,000","2,510,000","315,000",
="00669R","國泰美國道瓊反1 ","91,000","0","91,000","0","0","0","0","0","0","213,000","0","0","0","360,000","147,000","213,000","304,000",
="00672L","元大S&P原油正2  ","46,000","1,000","45,000","0","0","0","0","0","0","258,000","4,000","0","4,000","772,000","518,000","254,000","303,000",
="00729R","第一金工業30反1 ","0","0","0","0","0","0","0","0","0","293,000","0","0","0","508,000","215,000","293,000","293,000",
="006207","FH滬深          ","229,000","0","229,000","0","0","0","0","0","0","63,000","10,000","10,000","0","185,000","122,000","63,000","292,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","259,000","0","0","0","344,000","85,000","259,000","259,000",
="006206","元大上證50      ","386,000","0","386,000","0","0","0","0","0","0","-147,000","10,000","0","10,000","333,000","490,000","-157,000","239,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","215,000","0","0","0","221,000","6,000","215,000","215,000",
="00648R","元大S&P500反1   ","28,000","156,000","-128,000","0","0","0","0","0","0","330,000","0","0","0","669,000","339,000","330,000","202,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","166,000","0","0","0","167,000","1,000","166,000","166,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","144,000","0","0","0","448,000","304,000","144,000","144,000",
="00642U","元大S&P石油     ","126,000","0","126,000","0","0","0","0","0","0","-2,000","0","0","0","75,000","77,000","-2,000","124,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","92,000","0","0","0","160,000","68,000","92,000","92,000",
="00659R","國泰日本反1     ","36,000","0","36,000","0","0","0","0","0","0","36,000","0","0","0","41,000","5,000","36,000","72,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","70,000","0","0","0","351,000","281,000","70,000","70,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","57,000","0","0","0","57,000","0","57,000","57,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","47,000","0","0","0","70,000","23,000","47,000","47,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","47,000","0","0","0","101,000","54,000","47,000","47,000",
="00647L","元大S&P500正2   ","36,000","0","36,000","0","0","0","0","0","0","0","0","0","0","0","0","0","36,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","35,000","0","0","0","185,000","150,000","35,000","35,000",
="00640L","富邦日本正2     ","52,000","0","52,000","0","0","0","0","0","0","-18,000","0","40,000","-40,000","371,000","349,000","22,000","34,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","31,000","0","0","0","31,000","0","31,000","31,000",
="00649","FH香港          ","33,000","2,000","31,000","0","0","0","0","0","0","-6,000","0","0","0","17,000","23,000","-6,000","25,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","25,000","0","0","0","36,000","11,000","25,000","25,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","185,000","167,000","18,000","18,000",
="00700","富邦恒生國企    ","15,000","0","15,000","0","0","0","0","0","0","0","0","0","0","62,000","62,000","0","15,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","14,000","0","0","0","214,000","200,000","14,000","14,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="00660","元大歐洲50      ","7,000","0","7,000","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","8,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","10,000","3,000","7,000","7,000",
="00678","群益NBI生技     ","14,000","6,000","8,000","0","0","0","0","0","0","-2,000","0","0","0","300,000","302,000","-2,000","6,000",
="00668","國泰美國道瓊    ","7,000","0","7,000","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","6,000",
="00712","FH富時不動產    ","5,000","1,000","4,000","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","5,000",
="00666R","富邦恒生國企反1 ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","3,000","0","0","0","329,000","326,000","3,000","3,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","12,000","10,000","2,000","2,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","63,000","61,000","2,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","1,500","0","0","0","2,500","1,000","1,500","1,500",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","14,800","14,800","0","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","0","0","0","0","373,000","373,000","0","0",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00710B","FH彭博高收益債  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","100,000","101,000","-1,000","-1,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","100,000","101,000","-1,000","-1,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","50,000","51,000","-1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","20,000","21,000","-1,000","-1,000",
="00731","FH富時高息低波  ","0","0","0","0","0","0","135,000","0","135,000","-137,000","0","0","0","50,000","187,000","-137,000","-2,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","2,000","5,000","-3,000","-3,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
