"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","7,606,000","1,070,000","6,536,000","0","0","0","0","793,000","-793,000","22,981,000","109,000","100,000","9,000","29,274,000","6,302,000","22,972,000","28,724,000",
="00633L","富邦上証正2     ","5,076,000","12,000","5,064,000","0","0","0","0","0","0","2,808,000","175,000","558,000","-383,000","6,578,000","3,387,000","3,191,000","7,872,000",
="00632R","元大台灣50反1   ","1,558,000","1,000","1,557,000","0","0","0","0","0","0","2,596,000","0","153,000","-153,000","5,514,000","2,765,000","2,749,000","4,153,000",
="00655L","國泰中國A50正2  ","613,000","50,000","563,000","0","0","0","0","0","0","1,785,000","0","43,000","-43,000","2,888,000","1,060,000","1,828,000","2,348,000",
="006207","FH滬深          ","359,000","0","359,000","0","0","0","0","0","0","1,647,000","0","0","0","1,774,000","127,000","1,647,000","2,006,000",
="00639","富邦深100       ","0","0","0","0","0","0","0","0","0","1,705,000","930,000","0","930,000","829,000","54,000","775,000","1,705,000",
="00672L","元大S&P原油正2  ","0","0","0","0","0","0","0","0","0","1,690,000","350,000","0","350,000","2,037,000","697,000","1,340,000","1,690,000",
="00634R","富邦上証反1     ","59,000","0","59,000","0","0","0","0","0","0","1,069,000","0","0","0","1,454,000","385,000","1,069,000","1,128,000",
="00635U","元大S&P黃金     ","430,000","0","430,000","0","0","0","0","0","0","671,000","0","0","0","697,000","26,000","671,000","1,101,000",
="006205","富邦上証        ","443,000","0","443,000","0","0","0","0","560,000","-560,000","1,130,000","3,000","165,000","-162,000","1,546,000","254,000","1,292,000","1,013,000",
="00636","國泰中國A50     ","353,000","0","353,000","0","0","0","0","0","0","621,000","60,000","0","60,000","735,000","174,000","561,000","974,000",
="0061","元大寶滬深      ","0","2,000","-2,000","0","0","0","0","0","0","532,000","0","20,000","-20,000","903,000","351,000","552,000","530,000",
="00669R","國泰美國道瓊反1 ","121,000","0","121,000","0","0","0","0","0","0","298,000","0","0","0","414,000","116,000","298,000","419,000",
="00676R","富邦臺灣加權反1 ","660,000","1,000","659,000","0","0","0","0","0","0","-241,000","0","0","0","1,594,000","1,835,000","-241,000","418,000",
="00665L","富邦H股正2      ","131,000","0","131,000","0","0","0","0","0","0","284,000","0","0","0","435,000","151,000","284,000","415,000",
="006206","元大上證50      ","0","107,000","-107,000","0","0","0","0","0","0","457,000","0","0","0","1,298,000","841,000","457,000","350,000",
