"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","8,081,000","2,100,000","5,981,000","0","1,550,000","-1,550,000","15,892,000","9,535,000","6,357,000","7,609,000",
="0050","元大台灣50      ","109,000","323,000","-214,000","0","283,000","-283,000","3,464,500","2,544,500","920,000","1,127,500",
="0051","元大中型100     ","435,000","0","435,000","0","0","0","440,000","440,000","0","875,000",
="006206","元大上證50      ","100,000","264,000","-164,000","0","0","0","4,331,000","2,600,000","1,731,000","705,000",
="0056","元大高股息      ","21,000","0","21,000","0","0","0","458,000","458,000","0","479,000",
="0055","元大MSCI金融    ","293,000","0","293,000","0","400,000","-400,000","446,000","446,000","0","339,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","142,000","122,000","20,000","102,000",
="0057","富邦摩台        ","38,000","0","38,000","0","0","0","0","0","0","38,000",
="0059","富邦金融        ","53,000","0","53,000","0","0","0","25,000","0","25,000","28,000",
="0052","富邦科技        ","6,000","0","6,000","0","0","0","2,000","2,000","0","8,000",
="0053","元大電子        ","8,000","0","8,000","0","0","0","0","0","0","8,000",
="0054","元大台商50      ","8,000","0","8,000","0","0","0","0","0","0","8,000",
="006208","富邦台50        ","0","0","0","0","0","0","52,000","29,000","23,000","6,000",
="006203","元大MSCI台灣    ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="006207","FH滬深          ","116,000","0","116,000","0","0","0","1,075,000","480,000","595,000","1,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006205","富邦上証        ","200,000","1,600,000","-1,400,000","0","613,000","-613,000","6,699,000","3,648,000","3,051,000","-1,416,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
