"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","4,868,000","1,205,000","3,663,000","0","0","0","8,091,000","882,000","688,000","194,000","8,690,000","793,000","7,897,000","11,754,000",
="0050","元大台灣50      ","7,338,000","198,000","7,140,000","0","0","0","713,000","50,000","50,000","0","1,001,000","288,000","713,000","7,853,000",
="00640L","富邦日本正2     ","482,000","0","482,000","0","0","0","2,308,000","0","0","0","3,475,000","1,167,000","2,308,000","2,790,000",
="00631L","元大台灣50正2   ","0","72,000","-72,000","0","0","0","1,953,000","489,000","576,000","-87,000","2,921,000","881,000","2,040,000","1,881,000",
="00658L","國泰日本正2     ","508,000","0","508,000","0","0","0","1,320,000","0","0","0","2,472,000","1,152,000","1,320,000","1,828,000",
="0056","元大高股息      ","0","0","0","0","0","0","730,000","91,000","91,000","0","734,000","4,000","730,000","730,000",
="006206","元大上證50      ","7,000","129,000","-122,000","0","0","0","547,000","0","0","0","1,211,000","664,000","547,000","425,000",
="0055","元大MSCI金融    ","36,000","0","36,000","0","0","0","379,000","0","0","0","379,000","0","379,000","415,000",
="00634R","富邦上証反1     ","101,000","0","101,000","0","0","0","261,000","0","20,000","-20,000","668,000","387,000","281,000","362,000",
="00663L","國泰臺灣加權正2 ","0","147,000","-147,000","0","0","0","453,000","0","0","0","3,063,000","2,610,000","453,000","306,000",
="00639","富邦深100       ","84,000","11,000","73,000","0","0","0","228,000","0","110,000","-110,000","1,179,000","841,000","338,000","301,000",
="00665L","富邦H股正2      ","150,000","98,000","52,000","0","0","0","112,000","172,000","0","172,000","1,233,000","1,293,000","-60,000","164,000",
="00636","國泰中國A50     ","0","174,000","-174,000","0","0","0","271,000","0","0","0","2,576,000","2,305,000","271,000","97,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","66,000","189,000","0","189,000","262,000","385,000","-123,000","66,000",
="0053","元大電子        ","0","0","0","0","0","0","64,000","0","0","0","64,000","0","64,000","64,000",
="00638R","元大滬深300反1  ","58,000","0","58,000","0","0","0","2,000","0","0","0","121,000","119,000","2,000","60,000",
="0051","元大中型100     ","0","0","0","0","0","0","32,000","0","0","0","32,000","0","32,000","32,000",
="00643","群益深証中小    ","1,000","0","1,000","0","0","0","29,438","0","0","0","1,286,000","1,256,562","29,438","30,438",
="0054","元大台商50      ","0","0","0","0","0","0","27,000","0","0","0","29,000","2,000","27,000","27,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","24,000","220,000","110,000","110,000","2,187,000","2,273,000","-86,000","24,000",
="00650L","FH香港正2       ","0","5,000","-5,000","0","0","0","23,000","3,000","0","3,000","66,000","46,000","20,000","18,000",
="00649","FH香港          ","0","68,000","-68,000","0","0","0","79,000","0","0","0","195,000","116,000","79,000","11,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","10,000","25,000","25,000","0","285,000","275,000","10,000","10,000",
="00646","元大S&P500      ","0","0","0","0","0","0","6,000","0","168,000","-168,000","381,000","207,000","174,000","6,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","0","0","0","8,000","2,000","6,000","6,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","0","0","0","5,000","2,000","3,000","3,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="00647L","元大S&P500正2   ","0","6,000","-6,000","0","0","0","7,000","0","0","0","7,000","0","7,000","1,000",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="00651R","FH香港反1       ","0","4,000","-4,000","0","0","0","-7,000","0","0","0","114,000","121,000","-7,000","-11,000",
="00652","富邦印度        ","0","0","0","0","0","0","-22,000","0","0","0","671,000","693,000","-22,000","-22,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","-56,000","0","0","0","176,000","232,000","-56,000","-56,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-68,000","0","0","0","111,000","179,000","-68,000","-68,000",
="00645","富邦日本        ","0","0","0","0","0","0","-96,000","0","0","0","158,000","254,000","-96,000","-96,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-116,000","0","0","0","197,000","313,000","-116,000","-116,000",
="006207","FH滬深          ","0","569,000","-569,000","0","0","0","378,000","0","0","0","624,000","246,000","378,000","-191,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-193,000","0","0","0","283,000","476,000","-193,000","-193,000",
="00648R","元大S&P500反1   ","2,000","23,000","-21,000","0","0","0","-321,000","0","292,000","-292,000","210,000","239,000","-29,000","-342,000",
="00660","元大歐洲50      ","0","249,000","-249,000","0","0","0","-213,000","0","0","0","174,000","387,000","-213,000","-462,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","-545,000","0","158,000","-158,000","317,000","704,000","-387,000","-545,000",
="00661","元大日經225     ","0","0","0","0","0","0","-774,000","0","0","0","111,000","885,000","-774,000","-774,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-890,000","0","0","0","1,154,000","2,044,000","-890,000","-890,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","-1,008,187","4,000","300,000","-296,000","216,000","928,187","-712,187","-1,008,187",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","-1,180,000","0","0","0","810,000","1,990,000","-1,180,000","-1,180,000",
="006205","富邦上証        ","0","1,781,000","-1,781,000","0","0","0","-85,000","35,000","325,000","-290,000","1,636,000","1,431,000","205,000","-1,866,000",
="00664R","國泰臺灣加權反1 ","106,000","452,000","-346,000","0","0","0","-4,644,000","270,000","0","270,000","2,550,000","7,464,000","-4,914,000","-4,990,000",
="00633L","富邦上証正2     ","137,000","1,627,000","-1,490,000","0","0","0","-4,678,000","150,000","948,000","-798,000","6,679,000","10,559,000","-3,880,000","-6,168,000",
="00637L","元大滬深300正2  ","1,002,000","871,000","131,000","0","0","0","-15,738,000","450,000","2,075,000","-1,625,000","10,510,000","24,623,000","-14,113,000","-15,607,000",
="00632R","元大台灣50反1   ","55,000","6,293,400","-6,238,400","0","554,000","-554,000","-60,540,000","1,879,000","2,552,000","-673,000","1,533,000","61,400,000","-59,867,000","-67,332,400",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
