"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","648,000","10,000","638,000","0","0","0","3,476,000","3,084,000","392,000","3,330,000",
="0061","元大寶滬深      ","0","2,400,000","-2,400,000","0","0","0","12,623,000","8,946,000","3,677,000","2,869,000",
="006205","富邦上証        ","0","0","0","0","0","0","8,486,000","5,009,000","3,477,000","1,532,000",
="0055","元大MSCI金融    ","238,000","0","238,000","0","0","0","880,000","880,000","0","1,118,000",
="006207","FH滬深          ","1,000","0","1,000","0","0","0","4,207,000","2,446,000","1,761,000","686,000",
="0056","元大高股息      ","13,000","0","13,000","0","0","0","413,000","277,000","136,000","154,000",
="0053","元大電子        ","19,000","0","19,000","0","0","0","82,000","82,000","0","101,000",
="0051","元大中型100     ","25,000","0","25,000","0","0","0","2,000","2,000","0","27,000",
="0054","元大台商50      ","10,000","0","10,000","0","0","0","16,000","16,000","0","26,000",
="006203","元大MSCI台灣    ","7,000","0","7,000","0","0","0","9,000","9,000","0","16,000",
="0059","富邦金融        ","43,000","0","43,000","0","0","0","43,000","3,000","40,000","6,000",
="0057","富邦摩台        ","150,000","0","150,000","0","0","0","362,000","109,000","253,000","6,000",
="0052","富邦科技        ","8,000","0","8,000","0","0","0","6,000","0","6,000","2,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","6,398","2,000","4,398","-2,398",
="0058","富邦發達        ","0","1,000","-1,000","0","0","0","2,000","0","2,000","-3,000",
="0050","元大台灣50      ","920,000","106,000","814,000","412,000","0","412,000","3,881,000","1,274,000","2,607,000","-107,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
