"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","3,714,000","750,000","2,964,000","0","0","0","9,480,000","4,115,000","5,365,000","1,714,000",
="0055","元大MSCI金融    ","0","86,000","-86,000","0","0","0","1,199,000","1,069,000","130,000","853,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0080","恒中國          ","200","200","0","0","0","0","0","0","0","0",
="006207","FH滬深          ","0","0","0","0","0","0","764,000","381,000","383,000","-2,000",
="0051","元大中型100     ","0","3,000","-3,000","0","0","0","1,000","0","1,000","-4,000",
="0052","富邦科技        ","0","138,000","-138,000","0","0","0","115,000","115,000","0","-23,000",
="0053","元大電子        ","0","161,000","-161,000","0","0","0","119,000","119,000","0","-42,000",
="006208","富邦台50        ","0","0","0","0","0","0","42,000","0","42,000","-42,000",
="006206","元大上證50      ","197,000","0","197,000","0","0","0","743,000","94,000","649,000","-358,000",
="006204","永豐臺灣加權    ","0","57,000","-57,000","0","0","0","1,088,396","127,000","961,396","-891,396",
="0056","元大高股息      ","0","0","0","0","0","0","968,000","0","968,000","-968,000",
="006205","富邦上証        ","0","0","0","0","0","0","5,467,000","2,064,000","3,403,000","-1,339,000",
="0050","元大台灣50      ","1,403,000","19,546,000","-18,143,000","0","0","0","5,095,000","652,000","4,443,000","-21,934,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
