"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","5,486,000","391,000","5,095,000","80,000","0","80,000","13,971,000","13,109,000","862,000","17,422,000",
="0061","元大寶滬深      ","85,000","0","85,000","0","0","0","26,152,000","15,196,000","10,956,000","4,325,000",
="006205","富邦上証        ","0","275,000","-275,000","0","0","0","5,397,000","3,254,000","2,143,000","836,000",
="006206","元大上證50      ","0","0","0","0","0","0","2,553,000","1,611,000","942,000","669,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","680,250","662,250","18,000","644,250",
="0055","元大MSCI金融    ","0","0","0","0","0","0","703,000","638,000","65,000","573,000",
="006208","富邦台50        ","0","0","0","0","0","0","123,000","123,000","0","123,000",
="0051","元大中型100     ","0","0","0","0","0","0","121,000","121,000","0","121,000",
="0056","元大高股息      ","0","0","0","0","0","0","121,000","102,000","19,000","83,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","37,000","37,000","0","37,000",
="0053","元大電子        ","0","0","0","0","0","0","32,000","32,000","0","32,000",
="0052","富邦科技        ","0","0","0","0","0","0","5,000","4,000","1,000","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0080","恒中國          ","800","0","800","0","0","0","0","0","0","800",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006207","FH滬深          ","127,000","0","127,000","0","504,000","-504,000","2,687,000","1,318,000","1,369,000","-428,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
