"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","2,960,000","868,000","2,092,000","0","0","0","5,018,000","4,428,000","1,542,000","2,886,000","9,133,000","7,001,000","2,132,000","7,110,000",
="00634R","富邦上証反1     ","100,000","100,000","0","0","0","0","3,617,000","80,000","80,000","0","10,110,000","6,493,000","3,617,000","3,617,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","1,370,000","66,000","20,000","46,000","3,677,000","2,353,000","1,324,000","1,370,000",
="006207","FH滬深          ","0","0","0","0","0","0","780,000","270,000","222,000","48,000","1,828,000","1,096,000","732,000","780,000",
="006206","元大上證50      ","0","0","0","0","0","0","482,000","20,000","30,000","-10,000","3,484,000","2,992,000","492,000","482,000",
="00645","富邦日本        ","0","0","0","0","0","0","197,000","0","0","0","14,349,000","14,152,000","197,000","197,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","195,000","100,000","0","100,000","7,390,000","7,295,000","95,000","195,000",
="0053","元大電子        ","0","0","0","0","0","0","17,000","0","0","0","21,000","4,000","17,000","17,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-2,000","0","0","0","1,000","3,000","-2,000","-2,000",
="0054","元大台商50      ","0","0","0","0","0","0","-2,000","0","0","0","3,000","5,000","-2,000","-2,000",
="0051","元大中型100     ","0","0","0","0","0","0","-17,000","0","0","0","1,000","18,000","-17,000","-17,000",
="0060","新台灣          ","0","0","0","0","0","0","-19,000","0","0","0","10,000","29,000","-19,000","-19,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-128,000","0","0","0","99,000","227,000","-128,000","-128,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-161,000","0","0","0","0","161,000","-161,000","-161,000",
="0061","元大寶滬深      ","10,000","0","10,000","0","0","0","-403,175","490,000","2,190,000","-1,700,000","4,115,000","2,818,175","1,296,825","-393,175",
="006205","富邦上証        ","1,000","3,000","-2,000","51,000","0","51,000","-498,000","351,000","418,000","-67,000","3,688,000","4,119,000","-431,000","-449,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-885,000","0","0","0","831,000","1,716,000","-885,000","-885,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","-966,000","0","280,000","-280,000","7,775,000","8,461,000","-686,000","-966,000",
="00639","富邦深100       ","0","0","0","300,000","0","300,000","-2,303,000","0","1,825,000","-1,825,000","1,982,000","2,460,000","-478,000","-2,003,000",
="0056","元大高股息      ","3,000","0","3,000","0","0","0","-4,327,000","0","0","0","0","4,327,000","-4,327,000","-4,324,000",
="00631L","元大台灣50正2   ","7,000","0","7,000","0","0","0","-5,978,000","1,482,000","425,000","1,057,000","651,000","7,686,000","-7,035,000","-5,971,000",
="00642U","元大S&P石油     ","0","0","0","0","0","0","-8,588,000","1,503,000","0","1,503,000","1,093,000","11,184,000","-10,091,000","-8,588,000",
="0050","元大台灣50      ","8,000","4,880,000","-4,872,000","0","0","0","-4,737,000","1,547,000","267,000","1,280,000","958,000","6,975,000","-6,017,000","-9,609,000",
="00633L","富邦上証正2     ","720,000","67,000","653,000","0","0","0","-17,561,000","710,000","455,000","255,000","31,022,000","48,838,000","-17,816,000","-16,908,000",
="00637L","元大滬深300正2  ","1,800,000","800,000","1,000,000","0","0","0","-42,985,000","400,000","2,000","398,000","13,918,000","57,301,000","-43,383,000","-41,985,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
