"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","4,935,000","1,390,000","3,545,000","0","0","0","14,181,000","11,006,000","3,175,000","11,376,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","7,677,000","6,994,000","683,000","6,311,000",
="006205","富邦上証        ","1,017,000","0","1,017,000","0","2,300,000","-2,300,000","8,260,000","5,649,000","2,611,000","1,755,000",
="006207","FH滬深          ","0","0","0","0","0","0","5,210,000","3,232,000","1,978,000","1,254,000",
="0055","元大MSCI金融    ","91,000","0","91,000","0","0","0","284,000","284,000","0","375,000",
="0057","富邦摩台        ","0","0","0","0","0","0","163,000","115,000","48,000","67,000",
="0051","元大中型100     ","22,000","0","22,000","0","0","0","86,000","59,000","27,000","54,000",
="006208","富邦台50        ","0","0","0","0","0","0","35,000","32,000","3,000","29,000",
="0053","元大電子        ","0","0","0","0","0","0","32,000","27,000","5,000","22,000",
="0054","元大台商50      ","13,000","0","13,000","0","0","0","29,000","17,000","12,000","18,000",
="0052","富邦科技        ","5,000","0","5,000","0","0","0","0","0","0","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","5,000","1,000","4,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","2,000","1,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","6,000","3,000","3,000","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","10,000","3,000","7,000","-4,000",
="0056","元大高股息      ","36,000","0","36,000","0","0","0","103,000","3,000","100,000","-61,000",
="006206","元大上證50      ","0","100,000","-100,000","0","0","0","4,519,000","2,066,000","2,453,000","-487,000",
="00632R","元大台灣50反1   ","25,000","0","25,000","0","0","0","6,719,000","316,000","6,403,000","-6,062,000",
="0061","元大寶滬深      ","310,000","0","310,000","0","3,959,000","-3,959,000","7,978,000","1,449,000","6,529,000","-8,729,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
