"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","5,593,000","59,000","5,534,000","50,000","0","50,000","13,175,000","10,553,000","2,622,000","13,515,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","4,954,000","3,793,000","1,161,000","2,632,000",
="006205","富邦上証        ","0","50,000","-50,000","0","2,000,000","-2,000,000","11,225,000","7,725,000","3,500,000","2,175,000",
="0061","元大寶滬深      ","4,196,000","200,000","3,996,000","0","5,200,000","-5,200,000","6,032,000","4,293,000","1,739,000","1,350,000",
="0055","元大MSCI金融    ","3,000","0","3,000","0","0","0","374,000","330,000","44,000","289,000",
="006206","元大上證50      ","0","950,000","-950,000","0","0","0","4,438,000","2,735,000","1,703,000","82,000",
="006203","元大MSCI台灣    ","9,000","0","9,000","0","0","0","27,000","26,000","1,000","34,000",
="0052","富邦科技        ","6,000","0","6,000","0","0","0","11,000","11,000","0","17,000",
="0053","元大電子        ","21,000","0","21,000","0","0","0","24,000","9,000","15,000","15,000",
="0057","富邦摩台        ","0","0","0","0","0","0","9,000","8,000","1,000","7,000",
="0054","元大台商50      ","8,000","0","8,000","0","0","0","11,000","3,000","8,000","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","4,000","3,000","1,000","2,000",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","2,000","1,000","1,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="006204","永豐臺灣加權    ","3,000","0","3,000","0","0","0","11,000","4,000","7,000","0",
="0051","元大中型100     ","8,000","0","8,000","0","0","0","17,000","2,000","15,000","-5,000",
="0056","元大高股息      ","0","0","0","0","0","0","47,000","10,000","37,000","-27,000",
="006207","FH滬深          ","0","0","0","0","0","0","2,728,000","843,000","1,885,000","-1,042,000",
="00632R","元大台灣50反1   ","25,000","0","25,000","0","0","0","7,495,000","2,392,000","5,103,000","-2,686,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
