"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","27,701,000","5,288,000","22,413,000","1,524,000","30,000","1,494,000","34,678,000","23,000","235,000","-212,000","52,712,000","17,822,000","34,890,000","58,585,000",
="00633L","富邦上証正2     ","20,062,000","443,000","19,619,000","0","0","0","12,496,000","217,000","780,000","-563,000","18,162,000","5,103,000","13,059,000","32,115,000",
="00672L","元大S&P原油正2  ","1,942,000","0","1,942,000","0","0","0","17,914,000","0","0","0","18,799,000","885,000","17,914,000","19,856,000",
="00642U","元大S&P石油     ","1,790,000","490,000","1,300,000","0","0","0","571,000","0","0","0","746,000","175,000","571,000","1,871,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,801,000","338,000","150,000","188,000","2,371,000","758,000","1,613,000","1,801,000",
="00648R","元大S&P500反1   ","782,000","0","782,000","0","0","0","1,003,000","0","0","0","1,084,000","81,000","1,003,000","1,785,000",
="00665L","富邦H股正2      ","419,000","2,000","417,000","0","0","0","392,000","0","0","0","1,214,000","822,000","392,000","809,000",
="006207","FH滬深          ","904,000","350,000","554,000","0","0","0","110,000","0","0","0","924,000","814,000","110,000","664,000",
="00643","群益深証中小    ","0","0","0","0","0","0","608,000","50,000","370,000","-320,000","1,973,000","1,045,000","928,000","608,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","532,000","0","0","0","2,867,000","2,335,000","532,000","532,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","452,000","0","0","0","466,000","14,000","452,000","452,000",
="00675L","富邦臺灣加權正2 ","1,500,000","0","1,500,000","0","0","0","-1,103,000","0","0","0","969,000","2,072,000","-1,103,000","397,000",
="0056","元大高股息      ","0","0","0","0","0","0","353,000","0","0","0","353,000","0","353,000","353,000",
="006205","富邦上証        ","789,000","597,000","192,000","0","0","0","113,000","620,000","746,000","-126,000","3,504,000","3,265,000","239,000","305,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","298,000","0","0","0","2,194,000","1,896,000","298,000","298,000",
="00639","富邦深100       ","1,367,000","1,739,000","-372,000","0","0","0","636,000","730,000","222,000","508,000","1,056,000","928,000","128,000","264,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","250,000","0","0","0","766,000","516,000","250,000","250,000",
="00673R","元大S&P原油反1  ","1,000","0","1,000","0","0","0","222,000","0","0","0","656,000","434,000","222,000","223,000",
="0051","元大中型100     ","0","0","0","0","0","0","208,000","0","0","0","208,000","0","208,000","208,000",
="00653L","富邦印度正2     ","84,000","0","84,000","0","0","0","105,000","0","0","0","418,000","313,000","105,000","189,000",
="00664R","國泰臺灣加權反1 ","165,000","0","165,000","0","0","0","20,000","0","0","0","368,000","348,000","20,000","185,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","156,000","0","0","0","156,000","0","156,000","156,000",
="006206","元大上證50      ","549,000","0","549,000","0","0","0","-393,000","0","10,000","-10,000","962,000","1,345,000","-383,000","156,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","110,000","0","0","0","602,000","492,000","110,000","110,000",
="00650L","FH香港正2       ","0","2,000","-2,000","0","0","0","108,000","0","0","0","780,000","672,000","108,000","106,000",
="00641R","富邦日本反1     ","129,000","0","129,000","0","0","0","-32,000","0","0","0","574,000","606,000","-32,000","97,000",
="00678","群益NBI生技     ","0","0","0","0","0","0","80,000","48,000","0","48,000","33,000","1,000","32,000","80,000",
="0054","元大台商50      ","0","0","0","0","0","0","59,000","0","0","0","59,000","0","59,000","59,000",
="00659R","國泰日本反1     ","45,000","0","45,000","0","0","0","7,000","0","0","0","8,000","1,000","7,000","52,000",
="00649","FH香港          ","0","0","0","0","0","0","34,000","0","0","0","115,000","81,000","34,000","34,000",
="008201","BP上證50        ","0","0","0","0","0","0","28,100","0","0","0","28,100","0","28,100","28,100",
="0053","元大電子        ","0","0","0","0","0","0","25,000","0","0","0","25,000","0","25,000","25,000",
="00646","元大S&P500      ","20,000","0","20,000","0","0","0","0","0","0","0","0","0","0","20,000",
="00647L","元大S&P500正2   ","19,000","0","19,000","0","0","0","-3,000","0","0","0","0","3,000","-3,000","16,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","9,000","0","0","0","909,000","900,000","9,000","9,000",
="00674R","元大S&P黃金反1  ","3,000","0","3,000","0","0","0","3,000","0","0","0","14,000","11,000","3,000","6,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","4,000","0","0","0","6,000","2,000","4,000","4,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00667","元大韓國        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00669R","國泰美國道瓊反1 ","0","6,000","-6,000","0","0","0","7,000","0","0","0","69,000","62,000","7,000","1,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","0","5,000","5,000","0","0",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","0","0","0","0","900,000","900,000","0","0",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
