"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"2883","開發金          ","31,268,000","4,636,130","26,631,870","0","0","0","0","0","0","885,000","402,000","115,000","287,000","1,111,000","513,000","598,000","27,516,870",
"2344","華邦電          ","20,919,000","8,930,335","11,988,665","0","0","0","0","0","0","8,712,000","592,000","292,000","300,000","8,846,000","434,000","8,412,000","20,700,665",
"1101","台泥            ","26,799,000","11,630,645","15,168,355","0","0","0","2,946,000","192,000","2,754,000","-3,453,000","664,000","4,301,000","-3,637,000","552,000","368,000","184,000","14,469,355",
"2337","旺宏            ","9,646,000","8,820,435","825,565","0","0","0","1,561,000","0","1,561,000","11,678,000","389,000","79,000","310,000","13,092,000","1,724,000","11,368,000","14,064,565",
"2881","富邦金          ","17,452,000","4,112,289","13,339,711","0","0","0","0","0","0","-87,000","10,000","141,000","-131,000","74,000","30,000","44,000","13,252,711",
="00677U","富邦VIX         ","6,606,000","500,000","6,106,000","0","0","0","0","0","0","3,834,000","200,000","1,500,000","-1,300,000","7,656,000","2,522,000","5,134,000","9,940,000",
"3481","群創            ","18,574,000","9,477,880","9,096,120","0","0","0","0","0","0","-264,000","3,000","861,000","-858,000","1,048,000","454,000","594,000","8,832,120",
"2887","台新金          ","10,160,000","2,966,385","7,193,615","0","0","0","0","6,000","-6,000","-27,000","0","27,000","-27,000","0","0","0","7,160,615",
"2349","錸德            ","6,186,000","526,000","5,660,000","0","0","0","0","0","0","1,449,000","1,999,000","550,000","1,449,000","0","0","0","7,109,000",
"2882","國泰金          ","11,318,000","6,013,475","5,304,525","0","0","0","0","8,000","-8,000","465,000","395,000","175,000","220,000","345,000","100,000","245,000","5,761,525",
"3702","大聯大          ","7,023,000","1,377,525","5,645,475","0","0","0","80,000","65,000","15,000","-211,000","51,000","206,000","-155,000","68,000","124,000","-56,000","5,449,475",
="075723","和大麥證7A購01  ","0","0","0","6,548,000","77,000","6,471,000","0","0","0","5,442,000","0","0","0","6,548,000","1,106,000","5,442,000","5,442,000",
="070162","華邦電元富76購02","0","0","0","0","0","0","0","0","0","5,297,000","0","0","0","5,297,000","0","5,297,000","5,297,000",
"2408","南亞科          ","15,252,067","12,781,881","2,470,186","0","0","0","1,242,000","1,000","1,241,000","1,554,000","1,333,000","754,000","579,000","1,172,000","197,000","975,000","5,265,186",
"2888","新光金          ","13,761,000","8,823,073","4,937,927","0","0","0","0","0","0","166,000","71,000","10,000","61,000","325,000","220,000","105,000","5,103,927",
="075432","和大麥證79購01  ","0","0","0","6,278,000","256,000","6,022,000","0","0","0","5,057,000","0","0","0","6,484,000","1,427,000","5,057,000","5,057,000",
="077305","智易麥證7A購01  ","0","0","0","5,123,000","114,000","5,009,000","0","0","0","5,009,000","0","0","0","5,123,000","114,000","5,009,000","5,009,000",
="073043","華邦電統一79購01","0","0","0","0","0","0","0","0","0","4,732,000","0","0","0","5,593,000","861,000","4,732,000","4,732,000",
"1314","中石化          ","5,211,000","618,000","4,593,000","0","0","0","0","0","0","12,000","287,000","48,000","239,000","331,000","558,000","-227,000","4,605,000",
"1305","華夏            ","3,959,000","864,000","3,095,000","0","0","0","0","206,000","-206,000","1,338,000","528,000","10,000","518,000","913,000","93,000","820,000","4,227,000",
