"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","16,739,000","1,732,000","15,007,000","0","0","0","1,413,000","0","1,413,000","23,755,000","1,236,000","0","1,236,000","50,393,000","27,874,000","22,519,000","40,175,000",
="00672L","元大S&P原油正2  ","6,647,000","222,000","6,425,000","0","0","0","0","0","0","4,920,000","819,000","0","819,000","4,427,000","326,000","4,101,000","11,345,000",
="00633L","富邦上証正2     ","5,115,000","25,000","5,090,000","0","0","0","700,000","0","700,000","4,722,000","332,000","797,000","-465,000","12,585,000","7,398,000","5,187,000","10,512,000",
="00677U","富邦VIX         ","6,150,000","1,030,000","5,120,000","0","0","0","0","0","0","3,472,000","35,000","20,000","15,000","4,719,000","1,262,000","3,457,000","8,592,000",
="00655L","國泰中國A50正2  ","1,360,000","336,000","1,024,000","0","0","0","0","0","0","4,082,000","0","0","0","7,544,000","3,462,000","4,082,000","5,106,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","1,785,000","0","0","0","3,668,000","1,883,000","1,785,000","1,785,000",
="00642U","元大S&P石油     ","883,000","0","883,000","0","0","0","0","0","0","514,000","0","0","0","643,000","129,000","514,000","1,397,000",
="006206","元大上證50      ","376,000","0","376,000","0","0","0","0","0","0","862,000","20,000","50,000","-30,000","1,304,000","412,000","892,000","1,238,000",
="0056","元大高股息      ","259,000","0","259,000","0","0","0","750,000","0","750,000","159,000","0","0","0","159,000","0","159,000","1,168,000",
="006205","富邦上証        ","716,000","5,000","711,000","0","0","0","0","0","0","242,000","0","0","0","3,235,000","2,993,000","242,000","953,000",
="0061","元大寶滬深      ","545,000","0","545,000","0","0","0","0","0","0","364,000","0","0","0","1,331,000","967,000","364,000","909,000",
="00648R","元大S&P500反1   ","382,000","0","382,000","0","0","0","0","0","0","520,000","0","0","0","650,000","130,000","520,000","902,000",
="00676R","富邦臺灣加權反1 ","78,000","100,000","-22,000","0","0","0","0","0","0","842,000","800,000","0","800,000","1,136,000","1,094,000","42,000","820,000",
="00708L","元大S&P黃金正2  ","4,000","0","4,000","0","0","0","0","0","0","760,000","0","0","0","845,000","85,000","760,000","764,000",
="0050","元大台灣50      ","0","409,000","-409,000","0","0","0","940,000","0","940,000","167,000","39,000","41,000","-2,000","585,000","416,000","169,000","698,000",
="00631L","元大台灣50正2   ","70,000","97,000","-27,000","0","0","0","0","0","0","670,000","150,000","0","150,000","771,000","251,000","520,000","643,000",
="00643","群益深証中小    ","87,000","0","87,000","0","0","0","0","0","0","479,000","0","0","0","931,000","452,000","479,000","566,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","510,000","0","0","0","515,000","5,000","510,000","510,000",
="00663L","國泰臺灣加權正2 ","90,000","0","90,000","0","0","0","0","0","0","368,000","0","0","0","394,000","26,000","368,000","458,000",
="00665L","富邦恒生國企正2 ","180,000","79,000","101,000","0","0","0","0","0","0","270,000","0","0","0","374,000","104,000","270,000","371,000",
="00636","國泰中國A50     ","414,000","2,000","412,000","0","0","0","0","0","0","-44,000","36,000","156,000","-120,000","1,818,000","1,742,000","76,000","368,000",
="00639","富邦深100       ","419,000","7,000","412,000","0","0","0","0","0","0","-59,000","517,000","597,000","-80,000","1,158,000","1,137,000","21,000","353,000",
="00675L","富邦臺灣加權正2 ","0","27,000","-27,000","0","0","0","0","0","0","363,000","0","0","0","465,000","102,000","363,000","336,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","176,000","0","0","0","256,000","80,000","176,000","176,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","148,000","0","0","0","374,000","226,000","148,000","148,000",
="00638R","元大滬深300反1  ","10,000","0","10,000","0","0","0","0","0","0","92,000","0","0","0","304,000","212,000","92,000","102,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","97,000","0","0","0","97,000","0","97,000","97,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","68,000","0","0","0","95,000","27,000","68,000","68,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","67,000","0","0","0","498,000","431,000","67,000","67,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","131,000","-131,000","190,000","0","0","0","251,000","61,000","190,000","59,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","38,000","0","0","0","341,000","303,000","38,000","38,000",
="00701","國泰臺灣低波動30","1,000","16,000","-15,000","0","0","0","0","0","0","43,000","0","0","0","48,000","5,000","43,000","28,000",
="00651R","FH香港反1       ","13,000","13,000","0","0","0","0","0","0","0","27,000","0","0","0","47,000","20,000","27,000","27,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","26,000","0","0","0","30,000","4,000","26,000","26,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","23,000","0","0","0","194,000","171,000","23,000","23,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","19,000","0","0","0","19,000","0","19,000","19,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","13,000","0","0","0","14,000","1,000","13,000","13,000",
="00685L","群益臺灣加權正2 ","3,000","0","3,000","0","0","0","0","0","0","8,000","0","0","0","11,000","3,000","8,000","11,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00678","群益NBI生技     ","58,000","0","58,000","0","0","0","0","0","0","-51,000","0","0","0","250,000","301,000","-51,000","7,000",
="00649","FH香港          ","229,000","0","229,000","0","0","0","0","0","0","-224,000","0","300,000","-300,000","96,000","20,000","76,000","5,000",
="006208","富邦台50        ","1","0","1","0","0","0","0","0","0","4,418","0","0","0","4,418","0","4,418","4,419",
="00700","富邦恒生國企    ","0","1,000","-1,000","0","0","0","0","0","0","5,000","0","0","0","8,000","3,000","5,000","4,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","11,000","8,000","3,000","3,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006207","FH滬深          ","94,000","0","94,000","0","0","0","0","0","0","-92,000","0","18,000","-18,000","232,000","306,000","-74,000","2,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","6,000","5,000","1,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","800","0","0","0","2,300","1,500","800","800",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","200","0","0","0","300","100","200","200",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","8,000","8,000","0","0",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","100,000","101,000","-1,000","-1,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","102,000","103,000","-1,000","-1,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00634R","富邦上証反1     ","0","231,000","-231,000","0","0","0","0","0","0","230,000","0","0","0","1,086,000","856,000","230,000","-1,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","-2,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00712","FH富時不動產    ","0","53,000","-53,000","0","0","0","0","0","0","50,000","0","0","0","50,000","0","50,000","-3,000",
="00730","富邦臺灣優質高息","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","99,000","102,000","-3,000","-3,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","10,000","13,000","-3,000","-3,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","62,000","65,000","-3,000","-3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","-4,000","0","0","0","0","4,000","-4,000","-4,000",
