"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0055","元大MSCI金融    ","0","0","0","0","243,000","-243,000","985,000","862,000","123,000","496,000",
="0059","富邦金融        ","0","0","0","0","0","0","299,000","299,000","0","299,000",
="0050","元大台灣50      ","894,000","489,000","405,000","0","0","0","1,555,000","651,000","904,000","152,000",
="0053","元大電子        ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="0057","富邦摩台        ","0","0","0","0","0","0","187,000","99,000","88,000","11,000",
="0054","元大台商50      ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="006208","富邦台50        ","0","0","0","0","0","0","11,000","10,000","1,000","9,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="008201","BP上證50        ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="006204","永豐臺灣加權    ","0","268,000","-268,000","0","0","0","361,000","292,000","69,000","-45,000",
="006207","FH滬深          ","0","418,000","-418,000","0","0","0","259,000","40,000","219,000","-597,000",
="006205","富邦上証        ","0","619,000","-619,000","200,000","0","200,000","6,510,000","3,080,000","3,430,000","-769,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,657,000","0","1,657,000","-1,657,000",
="006206","元大上證50      ","0","2,428,000","-2,428,000","0","0","0","9,993,000","3,427,000","6,566,000","-5,567,000",
="0061","元大寶滬深      ","2,000","6,665,000","-6,663,000","0","0","0","9,474,000","1,583,000","7,891,000","-12,971,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
