"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","23,608,000","600,000","23,008,000","0","0","0","0","0","0","4,679,000","325,000","1,000,000","-675,000","8,254,000","2,900,000","5,354,000","27,687,000",
="00672L","元大S&P原油正2  ","990,000","0","990,000","0","0","0","0","0","0","3,419,000","161,000","360,000","-199,000","3,677,000","59,000","3,618,000","4,409,000",
="006205","富邦上証        ","675,000","9,000","666,000","0","0","0","15,000","0","15,000","2,984,005","227,000","0","227,000","3,311,005","554,000","2,757,005","3,665,005",
="00635U","元大S&P黃金     ","397,000","0","397,000","0","0","0","0","0","0","1,973,000","101,000","0","101,000","2,322,000","450,000","1,872,000","2,370,000",
="00636","國泰中國A50     ","214,000","2,000","212,000","0","0","0","0","0","0","1,635,000","85,000","80,000","5,000","2,343,000","713,000","1,630,000","1,847,000",
="00642U","元大S&P石油     ","238,000","0","238,000","0","0","0","0","0","0","1,519,000","0","0","0","1,570,000","51,000","1,519,000","1,757,000",
="00677U","富邦VIX         ","146,000","1,686,000","-1,540,000","0","0","0","0","0","0","2,402,000","0","0","0","2,597,000","195,000","2,402,000","862,000",
="00708L","元大S&P黃金正2  ","0","0","0","0","0","0","0","0","0","827,000","0","0","0","860,000","33,000","827,000","827,000",
="006206","元大上證50      ","2,000","104,000","-102,000","0","0","0","0","0","0","884,868","10,000","35,000","-25,000","1,113,868","204,000","909,868","782,868",
="00639","富邦深100       ","200,000","377,000","-177,000","0","0","0","0","0","0","829,147","0","0","0","1,140,147","311,000","829,147","652,147",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","486,000","200,000","200,000","0","847,000","361,000","486,000","486,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","20,000","0","20,000","391,680","0","0","0","1,489,680","1,098,000","391,680","411,680",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","272,000","0","0","0","1,478,000","1,206,000","272,000","272,000",
="00665L","富邦H股正2      ","487,000","0","487,000","0","0","0","0","0","0","-276,000","0","0","0","130,000","406,000","-276,000","211,000",
="00653L","富邦印度正2     ","225,000","0","225,000","0","0","0","0","0","0","-25,000","0","0","0","122,000","147,000","-25,000","200,000",
="00643","群益深証中小    ","0","0","0","0","0","0","0","0","0","141,000","0","10,000","-10,000","228,000","77,000","151,000","141,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","103,000","0","0","0","103,000","0","103,000","103,000",
="00669R","國泰美國道瓊反1 ","25,000","22,000","3,000","0","0","0","0","0","0","94,000","0","0","0","310,000","216,000","94,000","97,000",
="00682U","元大美元指數    ","5,000","81,000","-76,000","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","84,000",
="00660","元大歐洲50      ","53,000","0","53,000","0","0","0","0","0","0","0","0","0","0","0","0","0","53,000",
="00650L","FH香港正2       ","36,000","0","36,000","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","45,000",
="00678","群益NBI生技     ","23,000","0","23,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","22,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","21,000","0","0","0","24,000","3,000","21,000","21,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","14,000","0","0","0","15,000","1,000","14,000","14,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","12,000","0","0","0","32,000","20,000","12,000","12,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="00714","群益道瓊美國地產","5,000","0","5,000","0","0","0","0","0","0","0","0","0","0","600,000","600,000","0","5,000",
="006207","FH滬深          ","0","293,000","-293,000","0","0","0","0","0","0","295,000","0","0","0","700,000","405,000","295,000","2,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","3,000","2,000","1,000","1,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","5,000","5,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","160,000","160,000","0","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","160,000","160,000","0","0",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","-100","0","0","0","160,000","160,100","-100","-100",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","3,000","4,000","-1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","77,000","78,000","-1,000","-1,000",
="00646","元大S&P500      ","0","12,000","-12,000","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","-1,000",
="00700","富邦H股         ","0","5,000","-5,000","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","-1,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","220,000","221,000","-1,000","-1,000",
="00712","FH富時不動產    ","0","62,000","-62,000","0","0","0","0","0","0","60,000","0","0","0","60,000","0","60,000","-2,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00674R","元大S&P黃金反1  ","0","142,000","-142,000","0","0","0","0","0","0","139,000","0","0","0","150,000","11,000","139,000","-3,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","-4,000","0","0","0","200,000","204,000","-4,000","-4,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","134,000","139,000","-5,000","-5,000",
="0052","富邦科技        ","1,000","0","1,000","0","0","0","0","0","0","-7,000","0","0","0","1,000","8,000","-7,000","-6,000",
="00668","國泰美國道瓊    ","0","8,000","-8,000","0","0","0","0","0","0","1,000","0","0","0","5,000","4,000","1,000","-7,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","-8,000","0","0","0","0","8,000","-8,000","-8,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
="00654R","富邦印度反1     ","2,000","0","2,000","0","0","0","0","0","0","-14,000","0","0","0","3,000","17,000","-14,000","-12,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","548,000","560,000","-12,000","-12,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","-25,000","0","0","0","5,000","30,000","-25,000","-25,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-25,000","0","0","0","0","25,000","-25,000","-25,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","-26,000","0","0","0","403,000","429,000","-26,000","-26,000",
="00658L","國泰日本正2     ","0","2,000","-2,000","0","0","0","0","0","0","-25,000","0","0","0","1,000","26,000","-25,000","-27,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-29,000","0","0","0","35,000","64,000","-29,000","-29,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","-30,000","0","0","0","9,000","39,000","-30,000","-30,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","-33,000","0","0","0","9,000","42,000","-33,000","-33,000",
="00647L","元大S&P500正2   ","0","32,000","-32,000","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-33,000",
="00675L","富邦臺灣加權正2 ","0","139,000","-139,000","0","0","0","0","0","0","99,000","0","0","0","196,000","97,000","99,000","-40,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-40,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","-41,000","0","0","0","7,000","48,000","-41,000","-41,000",
="00652","富邦印度        ","0","39,000","-39,000","0","0","0","0","0","0","-18,000","0","0","0","14,000","32,000","-18,000","-57,000",
="00651R","FH香港反1       ","0","35,000","-35,000","0","0","0","0","0","0","-27,000","0","0","0","1,000","28,000","-27,000","-62,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","0","0","0","-70,000","0","0","0","27,000","97,000","-70,000","-70,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","-91,000","0","0","0","799,000","890,000","-91,000","-91,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","15,000","0","15,000","-107,000","0","0","0","47,000","154,000","-107,000","-92,000",
="00648R","元大S&P500反1   ","6,000","70,000","-64,000","0","0","0","0","0","0","-41,000","0","26,000","-26,000","196,000","211,000","-15,000","-105,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","-111,000","0","0","0","172,000","283,000","-111,000","-111,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","-131,000","0","0","0","50,000","181,000","-131,000","-131,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","-156,000","0","0","0","269,000","425,000","-156,000","-156,000",
="00634R","富邦上証反1     ","0","7,000","-7,000","0","0","0","0","0","0","-240,000","0","0","0","11,000","251,000","-240,000","-247,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-256,000","0","0","0","172,000","428,000","-256,000","-256,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-317,000","0","0","0","75,000","392,000","-317,000","-317,000",
