"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","34,086,000","2,517,000","31,569,000","0","0","0","0","0","0","12,660,000","1,929,000","2,336,000","-407,000","21,787,000","8,720,000","13,067,000","44,229,000",
="00632R","元大台灣50反1   ","9,570,000","0","9,570,000","0","0","0","0","0","0","22,667,000","1,973,000","4,918,000","-2,945,000","27,433,000","1,821,000","25,612,000","32,237,000",
="073940","華邦電麥證79購01","0","0","0","9,688,000","652,000","9,036,000","0","0","0","8,838,000","0","0","0","9,754,000","916,000","8,838,000","8,838,000",
"2481","強茂            ","8,415,000","2,793,000","5,622,000","0","0","0","703,000","204,000","499,000","2,332,000","704,000","226,000","478,000","2,289,000","435,000","1,854,000","8,453,000",
="079100","智邦麥證7C購01  ","0","0","0","8,019,000","225,000","7,794,000","0","0","0","6,877,000","0","0","0","8,061,000","1,184,000","6,877,000","6,877,000",
="075736","GIS麥證79購01   ","0","0","0","4,833,000","155,000","4,678,000","0","0","0","4,678,000","0","0","0","4,833,000","155,000","4,678,000","4,678,000",
="073793","亞德客麥證79購01","0","0","0","5,602,000","120,000","5,482,000","0","0","0","4,588,000","0","0","0","5,646,000","1,058,000","4,588,000","4,588,000",
="077668","GIS麥證7B購01   ","0","0","0","4,732,000","195,000","4,537,000","0","0","0","4,537,000","0","0","0","4,732,000","195,000","4,537,000","4,537,000",
="03526C","滬深2X元富77牛01","0","0","0","0","0","0","0","0","0","4,450,000","0","0","0","4,698,000","248,000","4,450,000","4,450,000",
"2337","旺宏            ","6,313,000","3,468,814","2,844,186","0","0","0","254,000","83,000","171,000","1,360,000","396,000","297,000","99,000","3,295,000","2,034,000","1,261,000","4,375,186",
="078619","美律麥證7B購01  ","0","0","0","4,384,000","10,000","4,374,000","0","0","0","4,374,000","0","0","0","4,384,000","10,000","4,374,000","4,374,000",
="077064","GIS麥證7A購01   ","0","0","0","4,380,000","20,000","4,360,000","0","0","0","4,360,000","0","0","0","4,380,000","20,000","4,360,000","4,360,000",
="076101","台勝科麥證7A購01","0","0","0","6,759,000","2,500,000","4,259,000","0","0","0","4,276,000","0","0","0","6,800,000","2,524,000","4,276,000","4,276,000",
"2303","聯電            ","38,696,000","36,010,854","2,685,146","0","0","0","0","13,000","-13,000","1,532,000","286,000","11,000","275,000","1,497,000","240,000","1,257,000","4,204,146",
="078180","京鼎麥證7A購02  ","0","0","0","5,368,000","706,000","4,662,000","0","0","0","4,112,000","0","0","0","5,368,000","1,256,000","4,112,000","4,112,000",
="078175","智邦麥證7B購01  ","0","0","0","4,649,000","247,000","4,402,000","0","0","0","4,087,000","0","0","0","4,682,000","595,000","4,087,000","4,087,000",
="075062","華新麥證7A購01  ","0","0","0","4,093,000","6,000","4,087,000","0","0","0","4,087,000","0","0","0","4,093,000","6,000","4,087,000","4,087,000",
="077194","華新麥證7B購01  ","0","0","0","3,792,000","40,000","3,752,000","0","0","0","3,752,000","0","0","0","3,792,000","40,000","3,752,000","3,752,000",
"2349","錸德            ","9,346,000","3,857,000","5,489,000","0","0","0","180,000","0","180,000","-1,949,000","1,070,000","3,019,000","-1,949,000","0","0","0","3,720,000",
"1101","台泥            ","14,385,240","10,197,000","4,188,240","0","0","0","40,000","35,000","5,000","-501,000","60,000","743,000","-683,000","402,000","220,000","182,000","3,692,240",
"2408","南亞科          ","6,281,880","3,937,381","2,344,499","0","0","0","281,000","94,000","187,000","1,091,000","1,250,000","276,000","974,000","325,000","208,000","117,000","3,622,499",
="078084","GIS麥證7A購02   ","0","0","0","3,628,000","77,000","3,551,000","0","0","0","3,551,000","0","0","0","3,628,000","77,000","3,551,000","3,551,000",
="075065","華邦電麥證7A購02","0","0","0","7,441,000","2,533,000","4,908,000","0","0","0","3,238,000","0","0","0","8,190,000","4,952,000","3,238,000","3,238,000",
="075722","國喬麥證7A購01  ","0","0","0","3,273,000","107,000","3,166,000","0","0","0","3,166,000","0","0","0","3,273,000","107,000","3,166,000","3,166,000",
="078174","智邦麥證7A購04  ","0","0","0","4,419,000","11,000","4,408,000","0","0","0","3,063,000","0","0","0","4,423,000","1,360,000","3,063,000","3,063,000",
="072519","統一麥證77購01  ","0","0","0","4,400,000","1,857,000","2,543,000","0","0","0","2,996,000","0","0","0","4,920,000","1,924,000","2,996,000","2,996,000",
="072450","國喬麥證77購01  ","0","0","0","3,627,000","477,000","3,150,000","0","0","0","2,995,000","0","0","0","3,859,000","864,000","2,995,000","2,995,000",
="078524","聯茂麥證7B購01  ","0","0","0","2,934,000","31,000","2,903,000","0","0","0","2,903,000","0","0","0","2,934,000","31,000","2,903,000","2,903,000",
="073192","英業達麥證78購01","0","0","0","2,891,000","13,000","2,878,000","0","0","0","2,878,000","0","0","0","2,891,000","13,000","2,878,000","2,878,000",
="073399","國喬麥證79購01  ","0","0","0","3,010,000","224,000","2,786,000","0","0","0","2,761,000","0","0","0","3,135,000","374,000","2,761,000","2,761,000",
="072712","儒鴻麥證78購01  ","0","0","0","5,041,000","1,928,000","3,113,000","0","0","0","2,673,000","0","0","0","5,745,000","3,072,000","2,673,000","2,673,000",
="074266","亞光麥證79購01  ","0","0","0","3,237,000","50,000","3,187,000","0","0","0","2,645,000","0","0","0","3,257,000","612,000","2,645,000","2,645,000",
="06628P","上銀元大77售11  ","0","0","0","0","0","0","0","0","0","2,639,000","0","0","0","2,639,000","0","2,639,000","2,639,000",
="074088","A50正2國泰79購02","0","0","0","0","0","0","0","0","0","2,632,000","0","0","0","2,772,000","140,000","2,632,000","2,632,000",
="078525","矽格麥證7B購01  ","0","0","0","2,628,000","74,000","2,554,000","0","0","0","2,554,000","0","0","0","2,628,000","74,000","2,554,000","2,554,000",
="073608","統一麥證79購01  ","0","0","0","2,875,000","358,000","2,517,000","0","0","0","2,542,000","0","0","0","2,909,000","367,000","2,542,000","2,542,000",
="079268","華邦電凱基7B購01","0","0","0","0","0","0","0","0","0","2,537,000","0","0","0","3,039,000","502,000","2,537,000","2,537,000",
="078755","華新麥證7C購01  ","0","0","0","3,905,000","1,368,000","2,537,000","0","0","0","2,505,000","0","0","0","3,905,000","1,400,000","2,505,000","2,505,000",
="075703","滬深2X群益79購09","0","0","0","0","0","0","0","0","0","2,478,000","0","0","0","3,438,000","960,000","2,478,000","2,478,000",
="079455","微星凱基7B購03  ","0","0","0","0","0","0","0","0","0","2,460,000","0","0","0","2,533,000","73,000","2,460,000","2,460,000",
="076036","台勝科統一7A購03","0","0","0","0","0","0","0","0","0","2,446,000","0","0","0","2,900,000","454,000","2,446,000","2,446,000",
="06858P","技嘉元大78售04  ","0","0","0","0","0","0","0","0","0","2,403,000","0","0","0","2,491,000","88,000","2,403,000","2,403,000",
="076384","儒鴻麥證7A購02  ","0","0","0","3,243,000","869,000","2,374,000","0","0","0","2,387,000","0","0","0","3,371,000","984,000","2,387,000","2,387,000",
="073798","英業達麥證7A購01","0","0","0","2,414,000","27,000","2,387,000","0","0","0","2,387,000","0","0","0","2,414,000","27,000","2,387,000","2,387,000",
="077190","中石化麥證7A購01","0","4,000","-4,000","2,855,000","0","2,855,000","0","0","0","2,345,000","0","0","0","2,855,000","510,000","2,345,000","2,341,000",
="076744","智邦統一7A購01  ","0","0","0","0","0","0","0","0","0","2,340,000","0","0","0","2,499,000","159,000","2,340,000","2,340,000",
="079103","微星麥證7C購01  ","0","0","0","2,696,000","420,000","2,276,000","0","0","0","2,276,000","0","0","0","2,696,000","420,000","2,276,000","2,276,000",
="078179","晶豪科麥證7A購02","0","0","0","2,274,000","20,000","2,254,000","0","0","0","2,254,000","0","0","0","2,274,000","20,000","2,254,000","2,254,000",
="07007P","美律統一7A售01  ","0","0","0","0","0","0","0","0","0","2,218,000","0","0","0","2,218,000","0","2,218,000","2,218,000",
="073628","華晶科凱基78購01","0","0","0","0","0","0","0","0","0","2,212,000","0","0","0","2,424,000","212,000","2,212,000","2,212,000",
="075073","群創麥證7A購02  ","0","0","0","2,153,000","0","2,153,000","0","0","0","2,153,000","0","0","0","2,153,000","0","2,153,000","2,153,000",
="079083","華新凱基7B購01  ","0","0","0","0","0","0","0","0","0","2,131,000","0","0","0","2,973,000","842,000","2,131,000","2,131,000",
="078029","華晶科元大7A購01","5,000","0","5,000","0","0","0","0","0","0","2,121,000","0","0","0","2,900,000","779,000","2,121,000","2,126,000",
="0056","元大高股息      ","0","1,748,000","-1,748,000","0","0","0","0","0","0","3,872,000","0","0","0","3,872,000","0","3,872,000","2,124,000",
="074165","GIS統一79購03   ","0","0","0","0","0","0","0","0","0","2,122,000","0","0","0","2,713,000","591,000","2,122,000","2,122,000",
="07275P","奇力新元大7A售03","0","0","0","0","0","0","0","0","0","2,102,000","0","0","0","2,767,000","665,000","2,102,000","2,102,000",
="077204","英業達麥證7B購01","0","0","0","2,640,000","168,000","2,472,000","0","0","0","2,099,000","0","0","0","2,640,000","541,000","2,099,000","2,099,000",
="079207","GIS統一81購01   ","0","0","0","0","0","0","0","0","0","2,093,000","0","0","0","2,351,000","258,000","2,093,000","2,093,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","2,025,000","147,000","0","147,000","2,242,000","364,000","1,878,000","2,025,000",
="077391","智邦統一7B購01  ","0","0","0","0","0","0","0","0","0","2,018,000","0","0","0","2,413,000","395,000","2,018,000","2,018,000",
="077191","儒鴻麥證7B購02  ","0","0","0","2,029,000","25,000","2,004,000","0","0","0","2,004,000","0","0","0","2,029,000","25,000","2,004,000","2,004,000",
="06497P","臺股指麥證77售04","0","0","0","2,897,000","897,000","2,000,000","0","0","0","2,000,000","0","0","0","2,897,000","897,000","2,000,000","2,000,000",
="073416","臻鼎麥證78購02  ","0","0","0","2,010,000","15,000","1,995,000","0","0","0","1,995,000","0","0","0","2,010,000","15,000","1,995,000","1,995,000",
="070700","T50反1元大79購03","0","0","0","0","0","0","0","0","0","1,992,000","0","0","0","2,122,000","130,000","1,992,000","1,992,000",
="079546","智邦群益7B購01  ","0","0","0","0","0","0","0","0","0","1,983,000","0","0","0","2,180,000","197,000","1,983,000","1,983,000",
"1309","台達化          ","2,050,000","212,000","1,838,000","0","0","0","0","0","0","144,000","200,000","56,000","144,000","0","0","0","1,982,000",
