"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","0","0","0","0","0","0","1,782,000","1,313,000","469,000","844,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,641,000","1,218,000","423,000","795,000",
="0050","元大台灣50      ","373,000","139,000","234,000","600,000","0","600,000","4,402,000","2,141,000","2,261,000","714,000",
="006208","富邦台50        ","0","0","0","0","0","0","66,000","61,000","5,000","56,000",
="006206","元大上證50      ","0","94,000","-94,000","0","0","0","8,122,000","4,123,000","3,999,000","30,000",
="0060","新台灣          ","0","0","0","0","0","0","20,000","20,000","0","20,000",
="0053","元大電子        ","6,000","0","6,000","0","0","0","4,000","4,000","0","10,000",
="0054","元大台商50      ","3,000","0","3,000","0","0","0","1,000","1,000","0","4,000",
="0059","富邦金融        ","0","0","0","0","0","0","46,000","25,000","21,000","4,000",
="0052","富邦科技        ","12,000","0","12,000","0","0","0","14,000","2,000","12,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","79,000","39,000","40,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0051","元大中型100     ","0","52,000","-52,000","0","0","0","0","0","0","-52,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","317,613","78,000","239,613","-161,613",
="006205","富邦上証        ","0","0","0","0","0","0","6,632,000","2,904,000","3,728,000","-824,000",
="0056","元大高股息      ","0","716,000","-716,000","0","0","0","2,148,000","0","2,148,000","-2,864,000",
="0061","元大寶滬深      ","1,415,000","640,000","775,000","0","0","0","31,789,000","13,577,000","18,212,000","-3,860,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
