"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","5,041,000","0","5,041,000","0","0","0","784,000","298,000","0","298,000","1,230,000","744,000","486,000","5,825,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","1,684,000","50,000","0","50,000","3,069,000","1,435,000","1,634,000","1,684,000",
="00642U","元大S&P石油     ","0","1,546,000","-1,546,000","0","0","0","3,173,000","0","0","0","3,275,000","102,000","3,173,000","1,627,000",
="00638R","元大滬深300反1  ","0","338,000","-338,000","0","0","0","633,000","0","0","0","814,000","181,000","633,000","295,000",
="00646","元大S&P500      ","0","0","0","0","0","0","205,000","0","0","0","382,000","177,000","205,000","205,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","141,000","0","0","0","1,856,000","1,715,000","141,000","141,000",
="00650L","FH香港正2       ","574,000","0","574,000","0","0","0","-446,000","0","0","0","277,000","723,000","-446,000","128,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","84,000","0","0","0","191,000","107,000","84,000","84,000",
="00634R","富邦上証反1     ","100,000","26,000","74,000","0","0","0","-4,000","9,000","350,000","-341,000","1,322,000","985,000","337,000","70,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","35,000","0","0","0","35,000","0","35,000","35,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","33,000","0","0","0","239,000","206,000","33,000","33,000",
="006206","元大上證50      ","149,000","0","149,000","0","0","0","-124,000","80,000","0","80,000","588,000","792,000","-204,000","25,000",
="0053","元大電子        ","0","0","0","0","0","0","11,000","0","0","0","12,000","1,000","11,000","11,000",
="006208","富邦台50        ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00649","FH香港          ","0","0","0","0","0","0","-5,000","0","0","0","78,000","83,000","-5,000","-5,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-15,000","142,000","11,000","131,000","302,000","448,000","-146,000","-15,000",
="0056","元大高股息      ","2,000","0","2,000","0","0","0","-24,000","0","0","0","22,000","46,000","-24,000","-22,000",
="0051","元大中型100     ","0","0","0","0","0","0","-23,000","0","0","0","0","23,000","-23,000","-23,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-52,000","0","0","0","105,000","157,000","-52,000","-52,000",
="00645","富邦日本        ","1,000","0","1,000","0","0","0","-71,000","0","0","0","934,000","1,005,000","-71,000","-70,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-104,000","100,000","8,000","92,000","628,000","824,000","-196,000","-104,000",
="00643","群益深証中小    ","3,000","0","3,000","0","0","0","-189,000","42,000","0","42,000","78,000","309,000","-231,000","-186,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","-207,000","0","60,000","-60,000","5,212,000","5,359,000","-147,000","-207,000",
="00636","國泰中國A50     ","75,000","0","75,000","0","0","0","-303,000","0","0","0","1,256,000","1,559,000","-303,000","-228,000",
="006207","FH滬深          ","50,000","2,000","48,000","0","0","0","-599,000","42,000","447,000","-405,000","481,000","675,000","-194,000","-551,000",
="0061","元大寶滬深      ","20,000","0","20,000","0","0","0","-619,000","150,000","0","150,000","288,000","1,057,000","-769,000","-599,000",
="00639","富邦深100       ","49,000","0","49,000","0","0","0","-906,000","230,000","803,000","-573,000","736,000","1,069,000","-333,000","-857,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","-1,061,000","0","0","0","156,000","1,217,000","-1,061,000","-1,061,000",
="006205","富邦上証        ","17,000","3,000","14,000","0","0","0","-2,034,000","138,000","354,000","-216,000","1,522,000","3,340,000","-1,818,000","-2,020,000",
="00633L","富邦上証正2     ","8,000","2,569,000","-2,561,000","0","0","0","-8,059,000","2,573,000","865,000","1,708,000","14,012,000","23,779,000","-9,767,000","-10,620,000",
="00632R","元大台灣50反1   ","25,000","308,000","-283,000","506,000","0","506,000","-18,306,000","1,289,000","346,000","943,000","4,585,000","23,834,000","-19,249,000","-18,083,000",
="00637L","元大滬深300正2  ","25,000","4,654,000","-4,629,000","0","0","0","-17,416,000","3,170,000","1,227,000","1,943,000","16,477,000","35,836,000","-19,359,000","-22,045,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
