"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00664R","國泰臺灣加權反1 ","1,409,000","0","1,409,000","0","0","0","828,000","385,000","2,600,000","-2,215,000","4,892,000","1,849,000","3,043,000","2,237,000",
="00648R","元大S&P500反1   ","513,000","0","513,000","0","0","0","1,376,000","0","0","0","1,465,000","89,000","1,376,000","1,889,000",
="00665L","富邦H股正2      ","447,000","0","447,000","0","0","0","763,000","0","0","0","1,634,000","871,000","763,000","1,210,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","775,000","0","0","0","1,103,000","328,000","775,000","775,000",
="0056","元大高股息      ","0","0","0","0","0","0","637,000","0","0","0","637,000","0","637,000","637,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","575,000","0","0","0","1,724,000","1,149,000","575,000","575,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","542,000","0","0","0","592,000","50,000","542,000","542,000",
="00675L","富邦臺灣加權正2 ","11,000","0","11,000","0","0","0","467,000","0","0","0","920,000","453,000","467,000","478,000",
="00643","群益深証中小    ","0","0","0","0","0","0","469,000","20,000","300,000","-280,000","880,000","131,000","749,000","469,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","249,000","0","0","0","877,000","628,000","249,000","249,000",
="0050","元大台灣50      ","2,157,072","1,871,000","286,072","0","0","0","-49,000","9,000","0","9,000","218,000","276,000","-58,000","237,072",
="00631L","元大台灣50正2   ","302,000","0","302,000","0","0","0","-78,000","76,000","0","76,000","767,000","921,000","-154,000","224,000",
="0051","元大中型100     ","0","0","0","0","0","0","208,000","0","0","0","208,000","0","208,000","208,000",
="00663L","國泰臺灣加權正2 ","30,000","0","30,000","0","0","0","143,000","0","485,000","-485,000","697,000","69,000","628,000","173,000",
="00653L","富邦印度正2     ","64,000","0","64,000","0","0","0","108,000","0","0","0","322,000","214,000","108,000","172,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","160,000","0","0","0","260,000","100,000","160,000","160,000",
="0054","元大台商50      ","0","0","0","0","0","0","154,000","0","0","0","154,000","0","154,000","154,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","148,000","0","0","0","159,000","11,000","148,000","148,000",
="00659R","國泰日本反1     ","25,000","0","25,000","0","0","0","62,000","0","0","0","103,000","41,000","62,000","87,000",
="0053","元大電子        ","0","0","0","0","0","0","80,000","0","0","0","80,000","0","80,000","80,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","70,000","0","0","0","70,000","0","70,000","70,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","68,000","0","0","0","231,000","163,000","68,000","68,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","28,000","0","0","0","630,000","602,000","28,000","28,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","26,000","0","0","0","40,000","14,000","26,000","26,000",
="00674R","元大S&P黃金反1  ","15,000","0","15,000","0","0","0","10,000","0","0","0","11,000","1,000","10,000","25,000",
="00649","FH香港          ","0","0","0","0","0","0","24,000","0","0","0","115,000","91,000","24,000","24,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","13,000","0","0","0","13,000","0","13,000","13,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00650L","FH香港正2       ","15,000","11,000","4,000","0","0","0","0","0","0","0","681,000","681,000","0","4,000",
="00638R","元大滬深300反1  ","0","3,000","-3,000","0","0","0","7,000","0","0","0","7,000","0","7,000","4,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00668","國泰美國道瓊    ","0","21,000","-21,000","0","0","0","23,000","0","0","0","23,000","0","23,000","2,000",
="00657","國泰日經225     ","0","1,000","-1,000","0","0","0","2,000","0","0","0","18,000","16,000","2,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","200","0","0","0","200","0","200","200",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","-1,000","0","0","0","43,000","44,000","-1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00667","元大韓國        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00645","富邦日本        ","0","0","0","0","0","0","-8,000","0","0","0","43,000","51,000","-8,000","-8,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-11,000","0","0","0","37,000","48,000","-11,000","-11,000",
="00646","元大S&P500      ","3,000","0","3,000","0","0","0","-20,000","0","0","0","6,000","26,000","-20,000","-17,000",
="00656R","國泰中國A50反1  ","0","4,000","-4,000","0","0","0","-18,000","0","0","0","5,000","23,000","-18,000","-22,000",
="00680L","元大美債20正2   ","0","5,000","-5,000","0","0","0","-28,000","0","0","0","2,000","30,000","-28,000","-33,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","-53,000","0","0","0","661,000","714,000","-53,000","-53,000",
="00639","富邦深100       ","0","485,000","-485,000","0","0","0","424,410","300,000","0","300,000","664,410","540,000","124,410","-60,590",
="00666R","富邦H股反1      ","0","4,000","-4,000","0","0","0","-57,000","0","0","0","186,000","243,000","-57,000","-61,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","-65,000","0","0","0","270,000","335,000","-65,000","-65,000",
="00652","富邦印度        ","0","5,000","-5,000","0","0","0","-66,000","0","0","0","7,000","73,000","-66,000","-71,000",
="00640L","富邦日本正2     ","56,000","0","56,000","0","0","0","-132,000","0","0","0","712,000","844,000","-132,000","-76,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-77,000","0","0","0","0","77,000","-77,000","-77,000",
="00651R","FH香港反1       ","0","24,000","-24,000","0","0","0","-60,000","0","0","0","46,000","106,000","-60,000","-84,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","-95,000","0","0","0","664,000","759,000","-95,000","-95,000",
="00678","群益NBI生技     ","0","0","0","0","0","0","-96,000","0","0","0","0","96,000","-96,000","-96,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","-175,000","0","0","0","2,243,000","2,418,000","-175,000","-175,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","-245,000","0","0","0","75,000","320,000","-245,000","-245,000",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","-325,000","14,000","14,000","0","549,000","874,000","-325,000","-325,000",
="00693U","華頓S&P黃豆     ","0","7,000","-7,000","0","0","0","-339,000","0","0","0","134,000","473,000","-339,000","-346,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","-362,000","0","0","0","319,000","681,000","-362,000","-362,000",
="006207","FH滬深          ","0","101,000","-101,000","0","0","0","-460,000","0","0","0","454,000","914,000","-460,000","-561,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-697,000","0","0","0","251,000","948,000","-697,000","-697,000",
="00636","國泰中國A50     ","0","454,000","-454,000","0","0","0","-283,000","0","130,000","-130,000","636,000","789,000","-153,000","-737,000",
="006205","富邦上証        ","0","328,000","-328,000","0","0","0","-435,000","50,000","415,000","-365,000","1,524,000","1,594,000","-70,000","-763,000",
="006206","元大上證50      ","0","528,000","-528,000","0","0","0","-368,000","0","50,000","-50,000","163,000","481,000","-318,000","-896,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-1,356,000","0","0","0","177,000","1,533,000","-1,356,000","-1,356,000",
="00676R","富邦臺灣加權反1 ","52,000","1,000","51,000","0","0","0","-1,506,000","0","2,700,000","-2,700,000","4,230,000","3,036,000","1,194,000","-1,455,000",
="00672L","元大S&P原油正2  ","0","1,054,000","-1,054,000","0","0","0","-408,000","0","0","0","2,386,000","2,794,000","-408,000","-1,462,000",
="00642U","元大S&P石油     ","0","1,454,000","-1,454,000","0","0","0","-1,018,000","0","0","0","243,000","1,261,000","-1,018,000","-2,472,000",
="00655L","國泰中國A50正2  ","0","1,782,000","-1,782,000","0","0","0","-1,574,450","0","0","0","1,946,550","3,521,000","-1,574,450","-3,356,450",
="00677U","富邦VIX         ","1,942,000","2,959,000","-1,017,000","0","0","0","-6,281,000","0","0","0","0","6,281,000","-6,281,000","-7,298,000",
="00633L","富邦上証正2     ","178,000","10,665,000","-10,487,000","0","0","0","1,677,000","326,000","101,000","225,000","7,585,000","6,133,000","1,452,000","-8,810,000",
="00632R","元大台灣50反1   ","10,000","439,000","-429,000","0","0","0","-17,005,000","400,000","2,801,000","-2,401,000","5,706,000","20,310,000","-14,604,000","-17,434,000",
="00637L","元大滬深300正2  ","580,000","22,843,000","-22,263,000","0","0","0","1,691,000","180,000","0","180,000","20,568,000","19,057,000","1,511,000","-20,572,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
