"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","3,268,000","146,000","3,122,000","0","0","0","3,465,000","2,936,000","529,000","5,529,000",
="0061","元大寶滬深      ","3,701,000","402,000","3,299,000","0","2,644,000","-2,644,000","9,878,000","6,474,000","3,404,000","3,725,000",
="0055","元大MSCI金融    ","660,000","0","660,000","0","0","0","2,118,000","1,787,000","331,000","2,116,000",
="006207","FH滬深          ","0","0","0","0","0","0","983,000","957,000","26,000","931,000",
="006205","富邦上証        ","0","0","0","43,000","0","43,000","5,399,000","2,899,000","2,500,000","442,000",
="0056","元大高股息      ","66,000","0","66,000","0","0","0","136,000","136,000","0","202,000",
="006206","元大上證50      ","0","0","0","0","0","0","353,000","256,000","97,000","159,000",
="006203","元大MSCI台灣    ","29,000","0","29,000","0","0","0","4,000","4,000","0","33,000",
="0053","元大電子        ","19,000","0","19,000","0","0","0","10,000","10,000","0","29,000",
="0057","富邦摩台        ","19,000","0","19,000","0","0","0","0","0","0","19,000",
="0052","富邦科技        ","17,000","0","17,000","0","0","0","0","0","0","17,000",
="0051","元大中型100     ","3,000","0","3,000","0","0","0","11,000","11,000","0","14,000",
="0060","新台灣          ","0","0","0","0","0","0","13,000","13,000","0","13,000",
="0054","元大台商50      ","14,000","0","14,000","0","0","0","2,000","0","2,000","12,000",
="006208","富邦台50        ","0","0","0","0","0","0","10,000","6,000","4,000","2,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","178,000","17,000","161,000","-144,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
