"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00673R","元大S&P原油反1  ","1,008,000","0","1,008,000","0","0","0","0","0","0","2,157,000","0","0","0","2,301,000","144,000","2,157,000","3,165,000",
="00683L","元大美元指數正2 ","0","10,000","-10,000","0","0","0","0","0","0","1,657,000","167,000","0","167,000","1,522,000","32,000","1,490,000","1,647,000",
="00669R","國泰美國道瓊反1 ","234,000","0","234,000","0","0","0","0","0","0","392,000","0","0","0","569,000","177,000","392,000","626,000",
="00648R","元大S&P500反1   ","318,000","0","318,000","0","0","0","0","0","0","135,000","0","0","0","135,000","0","135,000","453,000",
="006207","FH滬深          ","20,000","43,000","-23,000","0","0","0","0","0","0","356,000","90,000","0","90,000","412,000","146,000","266,000","333,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","0","0","0","220,000","0","0","0","220,000","0","220,000","220,000",
="00631L","元大台灣50正2   ","69,000","20,000","49,000","0","0","0","0","0","0","114,000","52,000","32,000","20,000","494,000","400,000","94,000","163,000",
="00675L","富邦臺灣加權正2 ","4,000","0","4,000","0","0","0","0","0","0","141,000","0","300,000","-300,000","562,000","121,000","441,000","145,000",
="00640L","富邦日本正2     ","190,000","0","190,000","0","0","0","0","0","0","-70,000","0","0","0","312,000","382,000","-70,000","120,000",
="00685L","群益臺灣加權正2 ","0","1,000","-1,000","0","0","0","0","0","0","99,000","0","0","0","101,000","2,000","99,000","98,000",
="00643","群益深証中小    ","121,000","103,000","18,000","0","0","0","0","0","0","43,000","0","20,000","-20,000","93,000","30,000","63,000","61,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","58,000","0","0","0","61,000","3,000","58,000","58,000",
="00634R","富邦上証反1     ","90,000","0","90,000","0","0","0","0","0","0","-34,000","0","0","0","641,000","675,000","-34,000","56,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","54,000","0","0","0","182,000","128,000","54,000","54,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","49,000","0","0","0","56,000","7,000","49,000","49,000",
="00674R","元大S&P黃金反1  ","17,000","0","17,000","0","0","0","0","0","0","30,000","0","0","0","30,000","0","30,000","47,000",
="00653L","富邦印度正2     ","3,000","0","3,000","0","0","0","0","0","0","32,000","0","0","0","46,000","14,000","32,000","35,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","35,000","0","0","0","230,000","195,000","35,000","35,000",
="00642U","元大S&P石油     ","15,000","0","15,000","0","0","0","0","0","0","8,000","0","0","0","103,000","95,000","8,000","23,000",
="00658L","國泰日本正2     ","14,000","0","14,000","0","0","0","0","0","0","4,000","0","0","0","11,000","7,000","4,000","18,000",
="00666R","富邦恒生國企反1 ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","19,000","1,000","18,000","18,000",
="0061","元大寶滬深      ","183,000","0","183,000","0","0","0","0","0","0","-165,000","0","30,000","-30,000","84,000","219,000","-135,000","18,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","16,000","0","0","0","29,000","13,000","16,000","16,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","15,000","0","0","0","386,000","371,000","15,000","15,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","14,000","0","0","0","101,000","87,000","14,000","14,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","12,000","2,000","10,000","10,000",
="00662","富邦NASDAQ      ","105,000","0","105,000","0","0","0","0","0","0","-95,000","0","0","0","88,000","183,000","-95,000","10,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","210,000","201,000","9,000","9,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","8,000","0","0","0","16,000","8,000","8,000","8,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","8,000","1,000","7,000","7,000",
="00678","群益NBI生技     ","109,000","104,000","5,000","0","0","0","0","0","0","0","0","0","0","301,000","301,000","0","5,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00649","FH香港          ","3,000","0","3,000","0","0","0","0","0","0","0","0","0","0","92,000","92,000","0","3,000",
="00714","群益道瓊美國地產","3,000","0","3,000","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","3,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","48,000","46,000","2,000","2,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","63,000","62,000","1,000","1,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
