"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00673R","元大S&P原油反1  ","5,000","0","5,000","0","0","0","0","0","0","4,340,000","0","0","0","4,630,000","290,000","4,340,000","4,345,000",
="00637L","元大滬深300正2  ","7,487,000","974,000","6,513,000","0","0","0","0","0","0","-2,652,000","0","0","0","33,383,000","36,035,000","-2,652,000","3,861,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","1,682,000","0","100,000","-100,000","1,782,000","0","1,782,000","1,682,000",
="00655L","國泰中國A50正2  ","0","47,000","-47,000","0","0","0","0","0","0","1,007,000","0","0","0","6,843,000","5,836,000","1,007,000","960,000",
="0050","元大台灣50      ","0","1,288,000","-1,288,000","0","0","0","0","0","0","2,237,000","38,000","150,000","-112,000","2,369,000","20,000","2,349,000","949,000",
="00631L","元大台灣50正2   ","10,000","511,000","-501,000","0","0","0","0","0","0","1,261,000","0","0","0","1,462,000","201,000","1,261,000","760,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","614,000","200,000","0","200,000","954,000","540,000","414,000","614,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","601,000","0","0","0","741,000","140,000","601,000","601,000",
="00650L","FH香港正2       ","34,000","12,000","22,000","0","0","0","0","0","0","154,000","0","0","0","198,000","44,000","154,000","176,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","171,000","0","0","0","1,101,000","930,000","171,000","171,000",
="00675L","富邦臺灣加權正2 ","1,000","8,000","-7,000","0","0","0","0","0","0","174,000","200,000","0","200,000","347,000","373,000","-26,000","167,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","148,000","0","0","0","227,000","79,000","148,000","148,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","137,000","0","0","0","180,000","43,000","137,000","137,000",
="006207","FH滬深          ","549,000","0","549,000","0","0","0","0","0","0","-417,000","0","10,000","-10,000","66,000","473,000","-407,000","132,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","108,000","0","0","0","373,000","265,000","108,000","108,000",
="00676R","富邦臺灣加權反1 ","0","109,000","-109,000","0","0","0","0","0","0","196,000","0","0","0","818,000","622,000","196,000","87,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","75,000","0","0","0","103,000","28,000","75,000","75,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","68,000","0","0","0","101,000","33,000","68,000","68,000",
="006206","元大上證50      ","182,000","52,000","130,000","0","0","0","0","0","0","-71,000","60,000","10,000","50,000","242,000","363,000","-121,000","59,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","100,000","-100,000","155,000","0","0","0","228,000","73,000","155,000","55,000",
="00666R","富邦恒生國企反1 ","0","0","0","0","0","0","0","0","0","43,000","0","0","0","52,000","9,000","43,000","43,000",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","31,000","0","80,000","-80,000","130,000","19,000","111,000","31,000",
="00660","元大歐洲50      ","82,000","0","82,000","0","0","0","0","0","0","-62,000","0","0","0","0","62,000","-62,000","20,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","17,000","0","0","0","17,000","0","17,000","17,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","211,000","200,000","11,000","11,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","72,000","62,000","10,000","10,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
