"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0061","元大寶滬深      ","2,456,000","25,000","2,431,000","655,000","0","655,000","10,095,000","975,000","0","975,000","15,547,000","6,427,000","9,120,000","13,181,000",
="00633L","富邦上証正2     ","1,054,000","73,000","981,000","0","0","0","4,931,000","0","30,000","-30,000","5,854,000","893,000","4,961,000","5,912,000",
="006205","富邦上証        ","0","60,000","-60,000","2,194,000","0","2,194,000","3,450,000","388,000","0","388,000","7,350,000","4,288,000","3,062,000","5,584,000",
="0050","元大台灣50      ","3,642,000","250,000","3,392,000","50,000","0","50,000","1,778,000","1,364,000","443,000","921,000","3,540,000","2,683,000","857,000","5,220,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","4,837,000","0","10,000","-10,000","14,407,000","9,560,000","4,847,000","4,837,000",
="006206","元大上證50      ","0","60,000","-60,000","0","500,000","-500,000","4,395,000","213,000","58,000","155,000","5,517,000","1,277,000","4,240,000","3,835,000",
="006207","FH滬深          ","0","74,000","-74,000","0","0","0","2,063,000","736,000","174,000","562,000","3,516,000","2,015,000","1,501,000","1,989,000",
="0056","元大高股息      ","238,000","0","238,000","0","0","0","1,119,000","0","0","0","1,261,000","142,000","1,119,000","1,357,000",
="0054","元大台商50      ","36,000","0","36,000","0","0","0","56,000","0","0","0","62,000","6,000","56,000","92,000",
="006204","永豐臺灣加權    ","216,000","0","216,000","0","0","0","-148,000","0","0","0","73,000","221,000","-148,000","68,000",
="0053","元大電子        ","5,000","0","5,000","0","0","0","60,000","0","0","0","60,000","0","60,000","65,000",
="0051","元大中型100     ","17,000","0","17,000","0","0","0","16,000","0","0","0","26,000","10,000","16,000","33,000",
="006203","元大MSCI台灣    ","8,000","0","8,000","0","0","0","8,000","0","0","0","9,000","1,000","8,000","16,000",
="0060","新台灣          ","0","0","0","0","0","0","9,000","0","0","0","11,000","2,000","9,000","9,000",
="0059","富邦金融        ","0","102,000","-102,000","0","0","0","107,000","0","0","0","118,000","11,000","107,000","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0081","恒香港          ","0","700","-700","0","0","0","0","0","0","0","0","0","0","-700",
="0052","富邦科技        ","0","0","0","0","0","0","-6,000","0","0","0","2,000","8,000","-6,000","-6,000",
="008201","BP上證50        ","0","0","0","0","0","0","-26,800","0","0","0","50,900","77,700","-26,800","-26,800",
="00631L","元大台灣50正2   ","123,000","0","123,000","0","0","0","-801,000","354,000","0","354,000","1,026,000","2,181,000","-1,155,000","-678,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-684,000","112,000","1,142,000","-1,030,000","2,378,000","2,032,000","346,000","-684,000",
="00632R","元大台灣50反1   ","0","6,195,000","-6,195,000","0","300,000","-300,000","26,000","605,000","245,000","360,000","519,000","853,000","-334,000","-6,469,000",
="0055","元大MSCI金融    ","0","1,156,000","-1,156,000","778,000","0","778,000","-7,687,000","50,000","0","50,000","168,000","7,905,000","-7,737,000","-8,065,000",
="00634R","富邦上証反1     ","0","2,000","-2,000","0","0","0","-21,924,000","380,000","1,150,000","-770,000","625,000","21,779,000","-21,154,000","-21,926,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
