"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","0","0","0","0","0","0","4,917,000","2,972,000","1,945,000","1,027,000",
="0056","元大高股息      ","0","0","0","0","0","0","363,000","363,000","0","363,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,632,000","945,000","687,000","258,000",
="0054","元大台商50      ","35,000","0","35,000","0","0","0","103,000","103,000","0","138,000",
="0051","元大中型100     ","37,000","0","37,000","0","0","0","54,000","38,000","16,000","59,000",
="0053","元大電子        ","36,000","0","36,000","0","0","0","41,000","25,000","16,000","45,000",
="006208","富邦台50        ","0","0","0","0","0","0","22,000","22,000","0","22,000",
="0050","元大台灣50      ","408,000","103,000","305,000","100,000","0","100,000","1,299,000","453,000","846,000","12,000",
="0059","富邦金融        ","0","0","0","0","0","0","11,000","11,000","0","11,000",
="006203","元大MSCI台灣    ","5,000","0","5,000","0","0","0","1,000","1,000","0","6,000",
="0052","富邦科技        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","43,000","23,000","20,000","3,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","261,000","78,000","183,000","-105,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","6,483,000","2,927,000","3,556,000","-629,000",
="006205","富邦上証        ","0","0","0","0","2,727,000","-2,727,000","5,844,000","3,315,000","2,529,000","-1,941,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
