"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006205","富邦上証        ","300,000","0","300,000","0","0","0","10,754,000","5,839,000","4,915,000","1,224,000",
="006206","元大上證50      ","0","0","0","0","0","0","2,425,000","1,638,000","787,000","851,000",
="006207","FH滬深          ","0","0","0","0","0","0","5,255,000","2,797,000","2,458,000","339,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","86,000","69,000","17,000","52,000",
="0059","富邦金融        ","0","0","0","0","0","0","14,000","14,000","0","14,000",
="006203","元大MSCI台灣    ","57,000","0","57,000","0","0","0","63,000","5,000","58,000","4,000",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0053","元大電子        ","0","0","0","0","0","0","7,000","4,000","3,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","5,000","3,000","2,000","1,000",
="006204","永豐臺灣加權    ","20,000","0","20,000","0","0","0","20,504","0","20,504","-504",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0054","元大台商50      ","0","0","0","0","0","0","45,000","21,000","24,000","-3,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","15,000","4,000","11,000","-7,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,092,000","170,000","922,000","-752,000",
="00632R","元大台灣50反1   ","65,000","0","65,000","0","0","0","4,555,000","1,612,000","2,943,000","-1,266,000",
="0061","元大寶滬深      ","200,000","3,100,000","-2,900,000","0","0","0","11,694,000","6,644,000","5,050,000","-1,306,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","6,713,000","2,689,000","4,024,000","-1,335,000",
="0050","元大台灣50      ","457,000","0","457,000","0","0","0","7,184,000","2,630,000","4,554,000","-1,467,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
